x1,x2,x3,x4,x5,x6
-1518.9264815060646,2926.3166061391444,-2424.077568767616,1683.6872641045686,-711.8807700567086,14.516590912463208
-2024.8121182717332,3245.463692680674,-2401.4332294935753,1784.2196403356459,-795.5854244809558,12.585368335298082
-2552.299656231533,4328.913025744309,-3325.8051107766055,2211.0113044539476,-893.7652899715325,13.431216321916846
-2351.645095747112,4138.051674175433,-3347.657107822583,2292.7232587113845,-921.1629399598993,14.267172778332613
-1696.0371094967559,3118.486146724218,-2596.294443958206,1910.2771324909804,-824.2767448971675,17.489963028688162
-1329.290180998418,2387.7889694682476,-1746.1923481572098,1294.7082728386545,-642.3567702063172,19.85960524310652
-732.1881557245961,1351.9145475305932,-540.5619691264908,245.61009667552094,-262.15132280840083,18.96542176925173
-1032.5817060101276,2029.0140051174344,-1241.4082571753734,641.0821675955531,-359.01483048707786,18.41734359868188
-1230.7384456473208,2392.1035085488197,-1747.271475777565,1110.3034400226868,-522.9033492299168,17.08673385089535
-1178.087738196139,2159.336498118921,-1592.710853738316,1163.691200673393,-569.6175099833127,15.452189083734
-1690.1773648941346,2462.5262088964146,-1439.1703989087391,1132.6305255676325,-620.5027186725174,14.722075325219967
-2009.8656091955563,2465.189215913347,-1274.4593696476277,1259.7625262466422,-738.2451684172498,15.384688226566501
-1909.2385953396008,2390.0534239397125,-1500.3239595402465,1593.5547418496858,-867.4879548968606,16.730814266175837
-1608.9025291944574,2389.8551921088992,-1784.3696641578924,1692.077397214508,-854.8935181032464,17.730528911563074
-1039.387558587713,1662.6533541248918,-1207.0588033011004,1209.8006794570142,-667.4874926203985,17.641572832864227
-446.5269545980542,669.0306705956777,-263.63860761168945,530.9395263218196,-438.00926512901566,16.76419720893297
-383.7730398658933,516.453146611287,-35.13874328809831,333.45211310785584,-370.4255358618326,15.984131424058434
-505.373224281831,781.374338410208,-166.48069889382612,278.97021040749115,-328.9080123858674,16.19820481322635
-1016.9804118641708,2003.3284993607147,-1195.84383708357,630.8234894393377,-375.61626537928566,19.207204165813717
-1227.2821421471099,2207.02339640192,-1176.9046183050705,603.1154658100982,-392.1588174477798,19.82144889190188
-700.5732774875684,790.1276732162086,-64.93468311304083,447.22478686479064,-467.68366349437866,16.49279402544566
-1138.528979477091,1849.9877982747107,-1987.7054284861401,2263.7875066684524,-1079.7640367705565,15.535472000879905
