x1,x2,x3,x4,x5,x6
-1.2197446532897407,-0.4371737933237293,-0.81788293813224,1.2464825953962912,0.2711480242013885,0.7955918679693671
-0.2479873077814159,-1.2935465858428652,-1.2208358172787424,-0.43462468191965725,-0.2276075478091311,1.056324108319523
-0.1031832545942897,-1.1546574156794842,-0.04245269465280177,-0.10641640177698788,-0.7869972761771811,2.0535887388982252
-0.0008452420711707815,-0.7290963955955427,0.10880274396360981,0.4234664617354133,-0.18688287737431303,1.96332438546266
0.8074882541737574,0.559407180243699,0.6371573523799803,0.860810448450413,0.5204382417898766,1.037450385629905
2.2531497994171326,0.8716299527298027,1.2835561937230908,0.5171917450212113,0.038912410029513234,0.19099118780977375
1.6637066939517604,0.5983494418188084,-0.6185324254668747,0.5186061670514954,-1.0713498301002655,-1.077769535712533
0.7209212162508214,0.8892100785463709,-0.730759289950931,0.9618975758497336,-1.0587146024330152,-0.3818025906397619
-0.015191411487653446,0.4842915398298081,-0.6319741098341046,1.0786371656907692,-0.39433092758956595,0.11798433279782743
-0.23227500255355915,-0.2718733955003719,-1.0606277222509166,0.747029352241278,0.06490221795351506,-0.026494596360894452
0.9826314524295194,-1.375910535991661,-0.1367583992553443,-1.1237320377084796,-0.7649765767023533,0.1467031106189197
-0.08321248542202611,0.5465725247657132,-0.5816645737765654,-2.6869184874159617,-0.6627132630552276,0.19737147488180873
-0.995885795224145,2.147959626551892,-0.5557207932050913,-2.2611194530946443,0.3986146872854989,0.3188139544172609
0.7403795642977685,0.9907976673002691,0.6975892500458171,-0.7582839449358144,0.886769292621042,0.379670192862144
0.9319677535965856,0.318757251809694,0.28288466093220704,0.04517831524764294,0.8998862398400193,-0.37789459862571945
0.255578151007583,-0.1920294875655487,-0.8099509210469437,0.2134213699418507,0.7260485204691761,-1.4317308509589741
-0.3399271968234585,-0.6469316602154963,-1.0205471940318969,0.06439937135593872,0.42838525422093227,-1.643045803195545
-0.9877296196693088,-0.5224812479352723,-0.7815858195210901,0.13566288292866363,-0.12646043984889416,-1.4789745899180622
-1.9947404347234194,1.2253626261547217,0.776584837913476,0.8908879776673811,-1.0348952976918706,-0.4135921906753488
-1.4918429848105281,0.32526491235226135,2.5719246483209193,0.25690557822105176,-1.5063465067752932,-0.2988707511141274
0.13693857007219998,-2.348649998300904,2.0535533942041604,-0.9539123736972951,0.17395553738396174,-1.4189570568210235
-0.7801960667466642,0.014747713847945107,0.5972396169202444,0.36443037374970516,3.4122147197621873,0.291318824354575
