x1
3620.0
3670.0
3692.0
3682.0
3654.0
3620.0
3610.0
3586.0
3605.0
3600.0
3559.0
3503.0
3439.0
3373.0
3339.0
3332.0
3364.0
3436.0
3515.0
3568.0
3593.0
3574.0
