year,li_ty,networth,debt,income,educ,rent,nstocks,age,anypoor
1998,.2707310831874353,.8445282453948428,.7635013910978937,.6673380402541575,.9719187060765365,0,.6184742391663769,.6928364577691259,0
1998,.226652045836959,.8024321508304297,.7090474538536984,.6280972051590833,.9719187060765365,0,.243115131905151,.6497669368903876,0
1998,.2414034517344038,.8535885766317014,.795968682152975,.6982717430800267,1,0,.7293444953531311,.4028370303768209,0
1998,.199939952388221,.7842582863386647,.6996916560723838,.6394962406446772,.6789384197445653,0,0,.8307647392269041,0
1998,.3574013364545134,.7522360457880942,.3838921484505866,.5609165071560582,.9719187060765365,.7635913582033635,0,.8469094357018715,0
1998,.2632644434386447,.9024067593113333,.785594923515985,.7197434684144783,.9719187060765365,0,.6521813555167243,.5910127469145521,0
1998,.2694084781345868,.79204771443384,.6804553169969391,.6207799701380399,.8325788262847628,0,0,.4674781605416003,0
1998,.2074013474855013,.9704366100374821,0,.8333284774312412,.8325788262847628,0,.7685106165052729,.8779126956513545,0
1998,.1952031164791012,.9344585760929742,0,.7601285775652469,.9415885127523157,0,.5909335603014694,.8928153218595638,0
1998,.2452959475970074,.8631912674310156,.4316812346900211,.668625785694608,.9415885127523157,0,.6184742391663769,.8056741993156974,0
1998,.2707298219384358,.9233003956833232,0,.7884478987798189,.9719187060765365,0,.6184742391663769,.79706423030233,0
1998,.2577442731457135,.7917285956204547,.7493259042350385,.6260179792686165,.9719187060765365,0,0,.814158631106655,0
1998,.3232951600356442,.7845080446767445,0,.553692255648917,.7879480261036031,0,0,.8548166179690322,0
1998,.2336935849710216,.8370730413753341,.7374985557920284,.6458747022658194,.9719187060765365,0,.5370557709092177,.6384817502687757,0
1998,.2146602643637201,.8550062978484265,0,.6824544237599796,.9719187060765365,0,.8340483140544451,.7231651976317528,0
1998,.3204027545798987,.7004514783755681,.566880664050351,.5929737138241971,.7879480261036031,.6674656660273087,0,.3300958309033013,0
1998,.2094873870460834,.9084312293704204,.8214979238798045,.8065077807599909,.9719187060765365,0,.5909335603014694,.4674781605416003,0
1998,.2141554671649998,.8671097265852702,0,.649379140190258,.8325788262847628,0,.3478188245557401,.703122750531628,0
1998,.2291460626683025,.8685068086594741,0,.6729289734525439,.7879480261036031,0,.6956373790027836,.8388930665348664,0
1998,.3010332410678106,.6897991596439929,.5869442489082847,.5523736133985706,.8325788262847628,.7259846683736806,.3478188245557401,.2688633186471411,0
1998,.2790188583293244,.7438305265839474,.6992283157639758,.6232463985820386,.9719187060765365,0,0,.4972884011920217,0
1998,.2791688083702851,.8211567966357671,0,.5597862616541828,.9415885127523157,0,0,.9421564385006865,0
1998,.2574805993448889,.7937648673014633,.7204394776532224,.6062727898283155,.8325788262847628,0,0,.6928364577691259,0
1998,.2612360543058909,.9093012641192353,.4561942448487805,.7625843700987744,1,0,0,.6152317323076693,0
1998,.2173553152970041,.8907504804518207,.8170577076343708,.6762390803144369,1,0,.8181330054477863,.7883245672048833,0
1998,.2306888514202761,.9637591708546152,0,.7704342594418342,.9415885127523157,0,.6184742391663769,.8056741993156974,0
1998,.1863944255092005,.7734697416569087,.3838921484505866,.5962676177175987,.7879480261036031,0,0,.7612886160324889,0
1998,.252932793068869,.8376421517840563,.6686364928761308,.5938188649649413,.9719187060765365,0,.6521813555167243,.8779126956513545,0
1998,.2527034811446124,.8138220361564945,.6627702106086603,.6141694687939365,.9086178806609829,0,0,.6717006174879447,0
1998,.2668294804757488,.9115708763391709,.8637853609821381,.6808749338036435,.8325788262847628,0,.5997353943179107,.3676037479927554,0
1998,.2926194615390648,.8411824250318519,0,.6373134161418048,1,.783071449017095,.4525226072425613,.8307647392269041,0
1998,.1849870597227099,.9382761977636945,.7225734779279945,.7124884866067569,.9415885127523157,0,.5534020289376811,.5393191223396259,0
1998,.2272277539852668,.7926188097705563,.7237823567818141,.6287705223837645,.8325788262847628,0,.3478188245557401,.4825743579415387,0
1998,.1969775130519496,.8202950314995164,.62646993489418,.625304160276593,.7373497771247008,0,0,.6823644918520662,0
1998,.2991873590525276,.7998219493024948,.6726914742725867,.6425930822021995,.8325788262847628,0,0,.6032484689672263,0
1998,.274565706491169,.7897759261802774,.4484794796283113,.6406553409721968,.9415885127523157,.7945100159682966,.3478188245557401,.3103932765256618,0
1998,.152100225900415,.8337297459555609,.7298661838427407,.5672340380247642,.8325788262847628,0,0,.9073452161381009,0
1998,.2955375206987221,.8760302969791649,.7291616566828412,.747662048886272,.9415885127523157,0,.7293444953531311,.79706423030233,0
1998,.2746205498146016,.8735901296481724,.7064260509699731,.7091414381249173,.9415885127523157,0,.7293444953531311,.7231651976317528,0
1998,.2885674782799436,.7875719188488892,.7255335263982958,.6396027907869378,.8325788262847628,0,0,.5657405529602882,0
1998,.2121915171245704,.7826562682070274,.5198280772860104,.5772854189616141,.7879480261036031,0,0,.8388930665348664,0
1998,.282998686587194,.7746100796100708,.6076607948652681,.5878776123283979,.7879480261036031,0,0,.6497669368903876,0
1998,.2220144473959129,.8763634720539425,.7733524241765408,.743734949242409,1,0,.7293444953531311,.6032484689672263,0
1998,.2690076707832585,.9149724785036876,0,.754327142609674,.9415885127523157,0,.4525226072425613,.6717006174879447,0
1998,.2803848430594142,.8713906215872662,.6059172919666476,.7275610928785866,1,0,.7844258890974388,.703122750531628,0
1998,.2815132766437684,.8419538122674751,.794796611746203,.7071319076451463,1,0,0,.6928364577691259,0
1998,.2255450701166802,.7658972998992281,.7402965885993011,.6540762560882099,.9086178806609829,0,.243115131905151,.703122750531628,0
1998,.2221327763650751,.861512636564834,.7726654348164418,.6410699118907418,.8325788262847628,0,.5137704204650627,.770440916931632,0
1998,.1538972775474677,.7644977908449432,.7048762400946387,.5924018024668608,.8325788262847628,0,0,.4825743579415387,0
1998,.2591153670516653,.8198382492431059,.5077794633370699,.6375362713325815,.7879480261036031,0,.5909335603014694,.814158631106655,0
1998,.1583272349183892,.7947784736560133,.6994156222358991,.5990985310252253,.6098524523962031,0,.3478188245557401,.4972884011920217,0
1998,.2524906380251463,.8343140530152098,.7852876422302008,.7015570082480894,1,0,.557226443951122,.5116389961705605,0
1998,.2411252588844557,.8129169398079178,.7339425532297591,.6537613755408778,.9086178806609829,0,0,.4519794403700272,0
1998,.2311210203383488,.8479619151575567,.7135514274982918,.6673380402541575,.9415885127523157,0,0,.6823644918520662,0
1998,.2547377857613186,.9193689420625962,.6642394609541409,.8153673470238758,.9415885127523157,0,.6258443170183658,.5393191223396259,0
1998,.2541871120878426,.8837684250197088,0,.6837316685769086,1,0,.6053306779607636,.703122750531628,0
1998,.2492891736998011,.8176743949032883,.7006193914606799,.6300891646342028,.9086178806609829,0,.409066619770995,.3854873982660067,0
1998,.2343003231168347,.7658263111457102,.5974324354876793,.5580387734583238,.7879480261036031,0,0,.9001255787910266,0
1998,.2487487724165193,.8007474690719842,.6991071947365888,.5641542210367338,.9086178806609829,0,0,.5785140335390149,0
1998,.2418581394157276,.7994151211053184,.6695167658928172,.6267212227747001,.8325788262847628,0,0,.4825743579415387,0
1998,.1904853841087084,.8553283908167525,.7635445716756099,.6947420855169473,.9415885127523157,0,.5909335603014694,.3854873982660067,0
1998,.269509308045658,.8666747346162736,.6054721546573927,.6693137407572433,.7879480261036031,0,.243115131905151,.814158631106655,0
1998,.2670533537758307,.7906986526552473,.6336833517635468,.5967950461265872,.6789384197445653,0,0,.7231651976317528,0
1998,.2698793408078358,.7165833703280443,.5948486566143838,.5878776123283979,.8325788262847628,.7152816731427811,.243115131905151,.2004113076059622,0
1998,.1799308490878124,.7455095077351881,.7056950847720836,.617505011792016,.9415885127523157,0,0,.5657405529602882,0
1998,.2178962297738442,.8175813507705129,.7363783182236266,.6400266156422401,.9415885127523157,0,.4862297055856624,.6152317323076693,0
1998,.1167008592131819,.7466941398375635,.496117172758757,.5580387734583238,.7879480261036031,.7164129866523304,0,.4674781605416003,0
1998,.1429419646707862,.8158078125279432,.7473766346910515,.5962676177175987,.7879480261036031,0,0,.2899991589283223,0
1998,.1559793011742896,.8643333140013743,.7973976739568297,.7369194019272932,.9719187060765365,0,.4862297055856624,.5256438788202771,0
1998,.1775881115910308,.9012427055833412,.7829854245194546,.6919641795496945,1,0,.8340483140544451,.814158631106655,0
1998,.241431886270615,.8341289339734828,0,.6136206988849124,.9415885127523157,0,0,.7883245672048833,0
1998,.2233357685107435,.8647739407411767,.7688414376317873,.7111401354380394,1,0,.7293444953531311,.6384817502687757,0
1998,.2185703774097236,.7773657742248929,.685225247627361,.6083734896247815,.8325788262847628,0,0,.5393191223396259,0
1998,.2703323349362301,.7950910858525173,.7299210404748174,.6523993290772516,.9719187060765365,0,0,.5657405529602882,0
1998,.2717882033279754,.7610692662239951,.680052121535894,.5975753607137982,.9415885127523157,0,0,.419683820787717,0
1998,.3323615340162823,.8179928446365974,0,.5592108840828069,.7879480261036031,0,0,.8388930665348664,0
1998,.2483104999204166,.7424748508917893,0,.6071242578322671,.9719187060765365,0,0,.4972884011920217,0
1998,.2361118520834202,.8448943526116778,.6946534193917545,.6123150115398466,.8325788262847628,0,.7598765019821747,.8703153381406052,0
1998,.3207147555619067,.8242330831601413,.6901520881759698,.6313721635051213,.9719187060765365,0,.5281675741388498,.4028370303768209,0
1998,.2210161781604091,.9089403632366101,0,.7122126423334715,.9415885127523157,0,.5454499208662552,.5526799685547271,0
1998,.2725943787828648,.8593806789296332,.6796044369146768,.6754954400125207,.7879480261036031,0,.4525226072425613,.5256438788202771,0
1998,.1628486003092007,.9094914505333055,.8292193634528862,.7929468466586534,.9415885127523157,0,.243115131905151,.5657405529602882,0
1998,.236029195700042,.7950386945172669,.700158192909904,.6356077930684509,.7879480261036031,0,0,.4825743579415387,0
1998,.3324425099900594,.7390740390064202,0,.5990985310252253,.9415885127523157,0,.3753595034206476,.2899991589283223,0
1998,.2640103255878196,.802728491486242,.5967763898798844,.6286366208325015,.8325788262847628,0,.4525226072425613,.5526799685547271,0
1998,.257297286356599,.793857060011613,0,.5764876175190181,.9415885127523157,0,0,.8388930665348664,0
1998,.216611881661323,.7323439641718377,.6188683908815632,.6166497081395224,.9415885127523157,.7809507341022653,0,.6497669368903876,0
1998,.2804921899569168,.8254825776225931,.6715497285394508,.6585647693604567,.9719187060765365,0,0,.6152317323076693,0
1998,.2536642161262282,.7484264281418469,.4678322829471492,.5772854189616141,.9415885127523157,.6888930153032808,0,.2004113076059622,0
1998,.1526933825864766,.9581210899633494,.7703152010165628,.7521514657012749,.9415885127523157,0,.444774449244316,.6032484689672263,0
1998,.2754673429867147,.8452020351207243,.7694873274732582,.743734949242409,1,0,.8340483140544451,.5256438788202771,0
1998,.2088129588871992,.7815189337824372,.6859691398429257,.6150702181832138,.7879480261036031,0,0,.5393191223396259,0
1998,.288476910816315,.7891064391216293,0,.6045226167109403,.9415885127523157,.7133629481975162,0,.8225211282886491,0
1998,.2769064998820954,.782097654513952,.7489465939221314,.6847703986122995,.9415885127523157,0,.409066619770995,.5393191223396259,0
1998,.2450395072529211,.8186983310995058,0,.6060575147725131,.7879480261036031,.7236021060877447,.4862297055856624,.7883245672048833,0
1998,.2288649847112256,.8068726666315174,.7053394504563835,.6313721635051213,.9415885127523157,0,0,.6269730652164485,0
1998,.2101682694990034,.8146096561612366,.6485875245001477,.6071242578322671,.7879480261036031,0,0,.7425395071597093,0
1998,.2169114706509238,.8490119265286006,.7102803929689585,.6885224269885835,1,0,0,.5256438788202771,0
1998,.0729083977757188,.7325570097612029,.5722193484875507,.601533324634005,.7879480261036031,.6779664643423605,0,.4674781605416003,0
1998,.2072997620133225,.7941381105425941,.7702045189780635,.627414199584854,.6098524523962031,0,0,.5657405529602882,0
1998,.1965189629925871,.8539237841814579,.6359207560295291,.655620069178187,.8325788262847628,0,0,.8225211282886491,0
1998,.2132428341983729,.8181771393779866,.7100962976923063,.6445508057808234,.8325788262847628,0,0,.6823644918520662,0
1998,.2630794561731918,.86890592850429,.8195068053204926,.7493258824408283,1,0,.557226443951122,.5256438788202771,0
1998,.3200628481895491,.8948556242620557,0,.7268551100087501,.9719187060765365,0,.6956373790027836,.8225211282886491,0
1998,.2308174246029797,.7882689722529296,.6510078460034396,.5740104606156967,.8325788262847628,0,0,.8056741993156974,0
1998,.251242671195511,.7837488412510165,.4853809716147304,.6071242578322671,.9719187060765365,0,0,.8225211282886491,0
1998,.3324695600555547,.8247321770847025,.746346478027806,.6280972051590833,.9415885127523157,0,.5033486545588702,.8225211282886491,0
1998,.1917608455839532,.7407105580129554,.7013475074689557,.582876352159766,.9415885127523157,0,0,.7132305753664655,0
1998,.3210429032490288,.8051963406946009,.6801856809895173,.603849299486267,.9415885127523157,0,0,.8388930665348664,0
1998,.3644242181662086,.75546187992186,0,.5636297066563378,.6098524523962031,.7052362966239103,0,.8854116741025994,0
1998,.1991012202535694,.883745059974493,.8049681087926709,.7051674313716426,1,0,0,.7329329911820494,0
1998,.1575463612684325,.8372287376841754,.6367453572087501,.60918841210219,.7879480261036031,0,0,.6608372137637015,0
1998,.1701407705925173,.8316379290153014,.7303047904580841,.6361831706398619,.9086178806609829,0,0,.5393191223396259,0
1998,.2032642880134566,.8076072244573113,.7090167654514369,.6280972051590833,.7879480261036031,0,0,.4825743579415387,0
1998,.2182411126966573,.7328406446927517,.6575503640190321,.5859398710984518,.7879480261036031,0,0,.2688633186471411,0
1998,.1775338746475592,.8466357112404592,.8306122191454617,.6642745213153589,1,0,0,.770440916931632,0
1998,.2375418651944163,.8166213744315804,0,.5995955834040383,.7879480261036031,0,0,.9001255787910266,0
1998,.1956720328882479,.8145796560631945,.6930106083598339,.6130655104688885,.9415885127523157,0,.243115131905151,.6928364577691259,0
1998,.2323089801623822,.7762937290587721,.7365113666073586,.6391751476382763,.8325788262847628,0,0,.3854873982660067,0
1998,.267403203415695,.7927093112214049,.6515187935242762,.625304160276593,.9415885127523157,0,0,.6823644918520662,0
1998,.2532838824067447,.7657267578124833,.7369084873443124,.573155156963232,.8325788262847628,0,.243115131905151,.5910127469145521,0
1998,.228056118696663,.8511646786154431,.7921214131504722,.7373964719575014,1,0,.5137704204650627,.6497669368903876,0
1998,.2553362602035296,.893361492711933,.7944994318074541,.7296021669061225,.9719187060765365,0,.5370557709092177,.6928364577691259,0
1998,.2612132513260896,.8181095581570941,.7594298629865676,.6635731670480277,.9719187060765365,0,0,.6032484689672263,0
1998,.3204027545798987,.6987515670806619,.5233622055276558,.594649231359983,.6789384197445653,.7225607600927176,0,.2004113076059622,0
1998,.1987634369471793,.7847219063279292,.6974158068838421,.6230959449903254,.9415885127523157,0,0,.5785140335390149,0
1998,.3062877155062977,.8520900394143729,0,.617505011792016,.7879480261036031,0,.3478188245557401,.8854116741025994,0
1998,.203586485991213,.8532489097413553,.7074904744073752,.7612083877143677,.9719187060765365,0,.4862297055856624,.4972884011920217,0
1998,.2629112305821318,.7849983521940505,.7375305501431685,.6707709623681225,.5252980629634013,0,0,.4825743579415387,0
1998,.1793929503496846,.7901291654919241,.7134791484763177,.5821678603736987,.7879480261036031,0,0,.4519794403700272,0
1998,.3062862729268397,.772319041399654,.4728031794728484,.5903440407723463,.8325788262847628,0,0,.8388930665348664,0
1998,.259349928697389,.8994078767505713,.2883139773147244,.7116560977837751,.7879480261036031,0,.243115131905151,.4825743579415387,0
1998,.1711955077671292,.7226194999373586,.7168834150920353,.6313721635051213,.8325788262847628,0,0,.5526799685547271,0
1998,.288218883626408,.7837345161089342,0,.5688677157866725,.7879480261036031,0,0,.9001255787910266,0
1998,.2356564220208039,.7805050827606816,.6796044369146768,.5772854189616141,.9415885127523157,0,0,.3300958309033013,0
1998,.2714967833875849,.8057183518890537,.6335834838083654,.5965320644653181,.8325788262847628,0,0,.7231651976317528,0
1998,.2865854704968353,.7286463519856424,.6127614301155625,.573155156963232,.7879480261036031,.7110033864318624,0,.4360558975959899,0
1998,.2869904026885911,.798401876342133,.6846978108524218,.5943740533809584,.7879480261036031,.7225607600927176,.243115131905151,.7519894393543674,0
1998,.2167149005497965,.925995086144355,0,.7929047463734574,.9415885127523157,0,.6956373790027836,.7883245672048833,0
1998,.2855563121233991,.7818021747827797,.7206609426914632,.6121255180009871,.7879480261036031,0,0,.4674781605416003,0
1998,.1808570911045929,.8393254878265051,.7147109892257419,.6495520659496156,.9415885127523157,0,0,.3676037479927554,0
1998,.2749825093244058,.8943692443405404,.6124364761787708,.7907947070651583,1,0,.7293444953531311,.6717006174879447,0
1998,.2843670996351714,.721442570818417,.6976771717849923,.589434081882459,.7879480261036031,0,0,.6497669368903876,0
1998,.2672587871880405,.712928124850715,.6561594832422289,.5932571061193416,.8325788262847628,0,0,.4360558975959899,0
1998,.3482637920106683,.8031824869158933,0,.5709469416770503,.8325788262847628,0,0,.8854116741025994,0
1998,.2229088147153223,.8115615253035449,.7064260509699731,.6233963768061611,.8325788262847628,0,0,.6823644918520662,0
1998,.2577756789413603,.8040800010840324,.6620197668969681,.6697668999835662,.7879480261036031,0,0,.3854873982660067,0
1998,.2816170317882825,.8059692856691399,0,.586268371153067,.9415885127523157,0,0,.8307647392269041,0
1998,.3037929393513205,.7857207054035342,0,.5686309668248593,.5252980629634013,0,0,.9215209458024218,0
1998,.2136410123896838,.7880791962732768,.5401343795443072,.5915308042966495,.7879480261036031,0,.3478188245557401,.7612886160324889,0
1998,.2561841127817622,.7908329843553725,.6705110467940025,.6218748340922535,.7879480261036031,0,0,.5910127469145521,0
1998,.19404757778417,.8289258073502535,.6090704736015231,.6316246538262162,.7879480261036031,0,.4862297055856624,.8703153381406052,0
1998,.3117896853130575,.9422785839053012,0,.814090817836529,1,0,.243115131905151,.8779126956513545,0
1998,.3077814561713922,.7919619921794888,.6268669296797735,.6027054352585427,.8325788262847628,0,.409066619770995,.5910127469145521,0
1998,.3167925505932433,.7571086338161583,.519247496840472,.5918229164089363,.9415885127523157,.7519342718176165,0,.8854116741025994,0
1998,.2513220723183572,.8008813126217817,.6656895923670306,.6233963768061611,.5252980629634013,.7292793412934179,0,.7132305753664655,0
1998,.1745302391505499,.7972671257953832,.7038243777560523,.6341977467655256,.9415885127523157,0,0,.5910127469145521,0
1998,.2437380485069542,.8336937988689033,.7153039245107872,.6344356824438953,.8325788262847628,0,0,.6384817502687757,0
1998,.3344830577417265,.8931758442645783,0,.7052208864093265,.9415885127523157,0,.8370396058040884,.770440916931632,0
1998,.2989991837806301,.8516763827573681,.728107985732461,.6604539469799613,1,0,.243115131905151,.6608372137637015,0
1998,.2660171164748664,.6989749901846984,.6257021618014033,.5718425921814482,.4162885977647424,0,.243115131905151,.4972884011920217,0
1998,.3351065442904332,.7641620453624366,.5879234659727575,.5671851270792272,.4162885977647424,0,0,.8469094357018715,0
1998,.2213228586236085,.8021680456833042,.7491365939069021,.6847292829159681,1,0,.3478188245557401,.5116389961705605,0
1998,.2627144120676702,.8552394217768878,0,.6313721635051213,.9415885127523157,0,0,.8388930665348664,0
1998,.2170527936270465,.7508560116723771,.5474236550009322,.6139872494974399,.7879480261036031,.7579572439972113,0,.6717006174879447,0
1998,.2573965358933393,.8186160522876357,.7516360665510966,.6313721635051213,.9086178806609829,0,.3478188245557401,.4972884011920217,0
1998,.1705502347377118,.8491062921180326,.7784586124524413,.6672192214976332,.9719187060765365,0,0,.6823644918520662,0
1998,.2906909917009252,.7702229014042705,.7112990958066348,.5943740533809584,.8325788262847628,0,0,.4825743579415387,0
1998,.2048412215847303,.7996675862964352,.7598840407894504,.6720237781440871,1,0,0,.6269730652164485,0
1998,.2069274039133623,.7398702186371963,.4695760716234434,.5756761777863004,.4162885977647424,0,0,.5657405529602882,0
1998,.2490035324168826,.8193249174303038,.7131748559118894,.6207799701380399,.7879480261036031,0,0,.703122750531628,0
1998,.2006055955727012,.8431635809365108,.6728964055308991,.6521548577980932,1,0,.7293444953531311,.7794516074099107,0
1998,.2329815049338736,.7936175892491172,.772662414930616,.638526371227605,.9415885127523157,0,.5137704204650627,.3676037479927554,0
1998,.2366936078130991,.760079395997556,.7160871410275211,.6185114396359791,.2626485571828273,0,0,.5785140335390149,0
1998,.2194467577538727,.7560898797552014,.6927596619022949,.610187776771008,.9719187060765365,0,0,.7425395071597093,0
1998,.2243194353360166,.7840157177437824,.6012043151181636,.6392824201549956,.7879480261036031,0,0,.4825743579415387,0
1998,.1925806361719147,.8873989800817008,.139924897609483,.6778827418030476,.4162885977647424,0,0,.8548166179690322,0
1998,.2105850489270919,.7863137461207584,.7196109465179048,.6224893160511529,.7879480261036031,0,0,.4028370303768209,0
1998,.2176293577627653,.7516206849815907,.6753923333549451,.5792231601915436,.8325788262847628,0,0,.7612886160324889,0
1998,.2768271191588133,.8063757111496143,.7080146490520859,.6300891646342028,.8325788262847628,0,0,.7132305753664655,0
1998,.2088093992252646,.7887477617807873,.6768913625452667,.5776793471016294,.9086178806609829,0,0,.5657405529602882,0
1998,.3116754177075383,.7913629835017195,0,.5951948473492994,.7879480261036031,0,0,.9215209458024218,0
1998,.2426354182092364,.8025935161464507,.4411902041839413,.5676719833311582,.7879480261036031,0,0,.7794516074099107,0
1998,.20328535663765,.8193760076089056,.7350723072543749,.7078702298428725,.9415885127523157,0,.243115131905151,.6928364577691259,0
1998,.2671682407523857,.79987781961793,0,.586268371153067,.7879480261036031,0,.243115131905151,.7329329911820494,0
1998,.2877961850651933,.7707036207318754,.6590386733591063,.6267212227747001,.9415885127523157,0,0,.7794516074099107,0
1998,.1906984874196377,.7959829447804833,.742845248665972,.6180108929755553,.9719187060765365,0,0,.6384817502687757,0
1998,.236130096132649,.7971405576204257,.6532612410929488,.6242864291658879,.9415885127523157,0,0,.4972884011920217,0
1998,.2189844605369586,.794486577882806,.7120285473916182,.6194969712671269,.9719187060765365,0,0,.3854873982660067,0
1998,.2084671020237081,.7542577053775087,.715754586006731,.6107774498005679,.7879480261036031,0,0,.3854873982660067,0
1998,.3441259411055747,.8184011244036912,.3844111073374147,.6384173744668636,.9415885127523157,.8004308249210013,.409066619770995,.6032484689672263,0
1998,.2950727889490813,.8387485977296638,.7653127050060695,.7454252125147159,.8325788262847628,0,.3478188245557401,.5393191223396259,0
1998,.2490585155900771,.8351162192797322,.6532612410929488,.630734998657241,.9415885127523157,0,.5370557709092177,.6032484689672263,0
