,1.P1,1.P2,1.P3,1.P4,1.P5,1.P6,1.P7,1.P8,1.P9,1.P10,1.P11,1.P12,1.P13,1.P14,1.P15,1.P16,1.P17,1.P18,1.P19,1.P20,1.P21,1.P22,1.P23,1.P24,1.P25,1.P26,1.P27,1.P28,1.P29,1.P30,1.P31,1.P32,1.P33,1.P34,1.P35,1.P36,1.P37,1.P38,1.P39,1.P40,1.P41,1.P42,1.P43,1.P44,1.P45,1.P46,1.P47,1.P48,1.P49,1.P50,1.P51,1.P52,1.P53,1.P54,1.P55,1.P56,1.P57,1.P58,1.P59,1.P60,1.P61,1.P62,1.P63,1.P64,1.P65,1.P66,1.P67,1.P68,1.P69,1.P70,1.P71,1.P72,1.P73,1.P74,1.P75,1.P76,1.P77,1.P78,1.P79,1.P80,1.P81,1.P82,1.P83,1.P84,1.P85,1.P86,1.P87,1.P88,1.P89,1.P90,1.P91,1.P92,1.P93,1.P94,1.P95,1.P96,1.P97,1.P98,1.P99,1.P100,2.P1,2.P2,2.P3,2.P4,2.P5,2.P6,2.P7,2.P8,2.P9,2.P10,2.P11,2.P12,2.P13,2.P14,2.P15,2.P16,2.P17,2.P18,2.P19,2.P20,2.P21,2.P22,2.P23,2.P24,2.P25,2.P26,2.P27,2.P28,2.P29,2.P30,2.P31,2.P32,2.P33,2.P34,2.P35,2.P36,2.P37,2.P38,2.P39,2.P40,2.P41,2.P42,2.P43,2.P44,2.P45,2.P46,2.P47,2.P48,2.P49,2.P50,2.P51,2.P52,2.P53,2.P54,2.P55,2.P56,2.P57,2.P58,2.P59,2.P60,2.P61,2.P62,2.P63,2.P64,2.P65,2.P66,2.P67,2.P68,2.P69,2.P70,2.P71,2.P72,2.P73,2.P74,2.P75,2.P76,2.P77,2.P78,2.P79,2.P80,2.P81,2.P82,2.P83,2.P84,2.P85,2.P86,2.P87,2.P88,2.P89,2.P90,2.P91,2.P92,2.P93,2.P94,2.P95,2.P96,2.P97,2.P98,2.P99,2.P100,3.P1,3.P2,3.P3,3.P4,3.P5,3.P6,3.P7,3.P8,3.P9,3.P10,3.P11,3.P12,3.P13,3.P14,3.P15,3.P16,3.P17,3.P18,3.P19,3.P20,3.P21,3.P22,3.P23,3.P24,3.P25,3.P26,3.P27,3.P28,3.P29,3.P30,3.P31,3.P32,3.P33,3.P34,3.P35,3.P36,3.P37,3.P38,3.P39,3.P40,3.P41,3.P42,3.P43,3.P44,3.P45,3.P46,3.P47,3.P48,3.P49,3.P50,3.P51,3.P52,3.P53,3.P54,3.P55,3.P56,3.P57,3.P58,3.P59,3.P60,3.P61,3.P62,3.P63,3.P64,3.P65,3.P66,3.P67,3.P68,3.P69,3.P70,3.P71,3.P72,3.P73,3.P74,3.P75,3.P76,3.P77,3.P78,3.P79,3.P80,3.P81,3.P82,3.P83,3.P84,3.P85,3.P86,3.P87,3.P88,3.P89,3.P90,3.P91,3.P92,3.P93,3.P94,3.P95,3.P96,3.P97,3.P98,3.P99,3.P100,c1,c2,c3,c4
1,0.202806422,0.2765935,0.321575186,0.346871289,0.362370157,0.373867866,0.380722406,0.389193063,0.396631279,0.402502694,0.405978709,0.408261721,0.411018849,0.412676191,0.414407376,0.416688525,0.418465577,0.420686687,0.42206964,0.423768215,0.426355262,0.427755188,0.429412254,0.431439213,0.432827902,0.433803295,0.435266687,0.436563983,0.437708519,0.438776307,0.440387232,0.442495656,0.443992772,0.445746856,0.446530753,0.447845924,0.449144215,0.45046685,0.451580532,0.452746926,0.454382901,0.455303053,0.456142019,0.457688407,0.459182172,0.460209271,0.461628363,0.463033617,0.464051634,0.465278984,0.466090352,0.467206755,0.467769526,0.469096783,0.469921441,0.470908491,0.471668933,0.473003877,0.474182385,0.475180422,0.475837536,0.477098942,0.479114903,0.480938006,0.482508937,0.484275511,0.48548707,0.486463121,0.4884353,0.489193957,0.490493637,0.49192547,0.49327477,0.494078478,0.495523115,0.49770064,0.499810752,0.501710478,0.504146762,0.505269163,0.506289895,0.507400568,0.509072496,0.51076479,0.511902514,0.513906792,0.516468933,0.519131984,0.520343888,0.524113134,0.527146235,0.530394865,0.531974921,0.53700473,0.54426941,0.548493312,0.554126219,0.56067048,0.571690278,0.727515815,0.225790088,0.279549872,0.333029564,0.354615283,0.370125606,0.394509858,0.408076461,0.414909091,0.417780977,0.426111249,0.434587321,0.437223317,0.442838615,0.445748785,0.448303973,0.450243133,0.452337407,0.456528923,0.459734265,0.462747948,0.465382218,0.467145247,0.470386782,0.472238453,0.474332719,0.47486835,0.47674966,0.478880495,0.480159066,0.481722831,0.482812012,0.485640298,0.486291319,0.487128323,0.488233208,0.489321059,0.490330183,0.492200741,0.49561922,0.496586596,0.496901657,0.497503962,0.501111136,0.502436113,0.504782496,0.507010441,0.508707035,0.509835207,0.511914838,0.512795315,0.515007805,0.515334979,0.516483449,0.517904265,0.519401949,0.519833703,0.52101048,0.523046846,0.524333188,0.526218111,0.527269842,0.529462222,0.532679615,0.534165735,0.535755068,0.536684695,0.538355385,0.540093666,0.542961638,0.544293822,0.547783792,0.550277179,0.55147374,0.554106858,0.557268265,0.558548336,0.559957784,0.564367881,0.568873682,0.572915557,0.574980583,0.578774193,0.585421918,0.58782867,0.590446596,0.594845002,0.597692783,0.599370797,0.603235261,0.608997692,0.613680312,0.617661853,0.620170737,0.625559715,0.630929698,0.634712925,0.64550989,0.653641619,0.670584286,0.711205879,0.355053236,0.369755341,0.389806763,0.40852742,0.420085748,0.422026696,0.432837612,0.433141234,0.437315096,0.442159586,0.445760135,0.4469142,0.449170504,0.456626976,0.458965029,0.459707655,0.461715489,0.464224411,0.466051341,0.467826424,0.46821851,0.472836677,0.474027244,0.476654993,0.477239542,0.479274619,0.481648645,0.484474766,0.48614611,0.488328764,0.49083932,0.492102167,0.49447378,0.495819806,0.497937616,0.50028515,0.5027078,0.50370238,0.50486368,0.506218221,0.506637896,0.509206583,0.512493744,0.513252232,0.514162117,0.516250914,0.517244051,0.517603787,0.518157258,0.51884428,0.520596208,0.521965832,0.523644357,0.526643588,0.527512893,0.527856277,0.52900336,0.531703026,0.532260667,0.535654365,0.536911716,0.537354296,0.537887308,0.538231435,0.538541211,0.539852232,0.542192314,0.542879949,0.5433137,0.544440966,0.54490479,0.547587455,0.549468438,0.550065023,0.550861681,0.551269985,0.55260843,0.552717333,0.554555057,0.555290431,0.556250918,0.556994805,0.557380515,0.557934913,0.558915088,0.560482232,0.561067235,0.562457235,0.564812719,0.565052517,0.566652202,0.569318761,0.575123033,0.576827457,0.5817424,0.586108237,0.588035094,0.595769881,0.607736277,0.620145425,-0.740029166,-1.98195192,-2.266253164,-1.267978134
2,0.13087728,0.249250435,0.267920301,0.284688231,0.296500813,0.306967823,0.31003738,0.31626757,0.321184315,0.324980321,0.328255376,0.330226674,0.332686029,0.335674561,0.339000508,0.340897892,0.343308525,0.345080079,0.347088839,0.349235763,0.35149411,0.353827352,0.355365288,0.357297101,0.360159584,0.361921237,0.363604023,0.365270514,0.366658334,0.368590554,0.36942518,0.37109728,0.372497249,0.373732702,0.374765521,0.376053262,0.377963787,0.379545819,0.381295956,0.382170628,0.384258671,0.386447011,0.38803679,0.389595546,0.390949005,0.392098005,0.394053556,0.395038125,0.396839389,0.398375553,0.399415703,0.401304135,0.402280597,0.403962048,0.405223956,0.406700889,0.40801759,0.409073409,0.410675235,0.411870569,0.413311934,0.414426969,0.416121519,0.417074444,0.418243563,0.419806854,0.421485004,0.421867509,0.423279612,0.425449458,0.428089491,0.429508889,0.430728831,0.4331368,0.435088626,0.436556288,0.438216692,0.439987363,0.442269057,0.445010614,0.447441822,0.448979924,0.450642188,0.453331264,0.45472395,0.456506418,0.459407886,0.462674428,0.465329146,0.467626728,0.471028594,0.475812233,0.480870317,0.483811608,0.493197164,0.497855439,0.506293062,0.517342162,0.532326631,0.589688852,0.118919371,0.136101793,0.166311954,0.18495828,0.203750057,0.22428491,0.252199166,0.289834526,0.30061712,0.318058325,0.326979948,0.33089879,0.336074636,0.342038972,0.344430489,0.350389738,0.354984709,0.360325965,0.364907807,0.36861021,0.370477079,0.373447137,0.377129203,0.382772237,0.385771515,0.388832691,0.392250713,0.395580432,0.40198978,0.404076238,0.406292555,0.408917276,0.411087359,0.414773308,0.418494458,0.420102751,0.423305076,0.424620339,0.427743512,0.428469187,0.429722915,0.433681913,0.43644828,0.438815909,0.441481423,0.442188809,0.443628601,0.446496817,0.448835602,0.450212022,0.45243184,0.453888339,0.454897496,0.456511007,0.46010948,0.460835344,0.463750826,0.467627645,0.468009074,0.470233283,0.474547717,0.47623732,0.478378896,0.480248506,0.482926756,0.48471671,0.486696295,0.487823034,0.490481908,0.49225212,0.496674488,0.499090133,0.500542132,0.502039958,0.503961538,0.504943603,0.507424214,0.509768788,0.513319041,0.518179604,0.520677709,0.524751497,0.526488303,0.529141271,0.536921527,0.541993824,0.544517333,0.547081619,0.55262303,0.556376512,0.559453364,0.564139245,0.567121099,0.571472918,0.578633167,0.585679007,0.595741076,0.618418533,0.666581169,0.69235529,0.067526482,0.074534293,0.101345315,0.21486119,0.270542916,0.303785055,0.313956072,0.325344417,0.337285584,0.339949796,0.3441647,0.346737389,0.350172857,0.353221089,0.355138531,0.358267503,0.361795558,0.368378094,0.370731994,0.372250502,0.374425243,0.377400389,0.381092139,0.382467119,0.386723928,0.38849555,0.391457897,0.394138153,0.394593138,0.396609036,0.397005218,0.397460972,0.401504403,0.406126348,0.408986895,0.410209655,0.41265186,0.413998743,0.414850748,0.416802402,0.417743371,0.42026343,0.421619891,0.423982716,0.425412853,0.426402584,0.427652815,0.429098718,0.430158145,0.432830523,0.433459328,0.434805019,0.436612652,0.436968322,0.437801056,0.438927964,0.441006115,0.443143409,0.444840389,0.44561937,0.448712252,0.450154253,0.452628625,0.453769212,0.454963711,0.458055543,0.458705004,0.459295129,0.461698274,0.463278679,0.464632887,0.466880623,0.468219222,0.471627529,0.473409498,0.474665894,0.4765989,0.47891283,0.480710266,0.482173487,0.483993045,0.485816109,0.487025491,0.489267367,0.490717412,0.49269647,0.493670249,0.494733236,0.496411609,0.498502257,0.503131636,0.507796116,0.510628805,0.513713474,0.518111092,0.520172631,0.525180078,0.532124191,0.550656139,0.588966258,-0.720929562,-1.990698332,-2.21183073,-1.317888328
3,0.070066267,0.099863539,0.19083367,0.226219934,0.242320998,0.25760444,0.264489553,0.273846732,0.278922455,0.283062662,0.28715935,0.292142117,0.29538489,0.299783215,0.303319951,0.305593441,0.30873641,0.312085529,0.315018903,0.317316008,0.320565383,0.322661489,0.325733564,0.327593983,0.329001393,0.330845593,0.33265063,0.33423076,0.335642165,0.336898545,0.33849657,0.339905378,0.341122523,0.342638,0.344415693,0.345832894,0.347466985,0.349561554,0.35096005,0.353059261,0.354204802,0.355214589,0.356323592,0.358044146,0.359323547,0.360379126,0.361824145,0.363323009,0.364907302,0.366780015,0.368004147,0.369046919,0.370647593,0.372019887,0.373382843,0.374910891,0.376316914,0.377535196,0.379869575,0.381312597,0.382865792,0.383897056,0.385365747,0.386675504,0.387777022,0.389165344,0.390756908,0.392312238,0.393652244,0.395334706,0.396602287,0.398269513,0.399845599,0.401114597,0.402561248,0.40422146,0.406455232,0.407386842,0.408572389,0.410758324,0.413107956,0.415037198,0.416872023,0.419191667,0.421308278,0.423527452,0.426490173,0.428784349,0.431116715,0.433450162,0.436001634,0.438829936,0.442214115,0.445793049,0.450441154,0.455101637,0.459516008,0.466890515,0.481579817,0.566548264,0.072902063,0.112733566,0.143130608,0.161245107,0.175886148,0.195803828,0.221961009,0.2488537,0.25940551,0.269573158,0.280681515,0.294004086,0.309560677,0.317327867,0.320276734,0.325823432,0.33149606,0.334813018,0.338442595,0.342121447,0.348641595,0.349570279,0.352076108,0.357694512,0.364139534,0.368376503,0.370937002,0.372876292,0.374236571,0.37561911,0.37752199,0.380372801,0.382374645,0.38611997,0.38863958,0.390550048,0.392581398,0.395963589,0.39690115,0.399323734,0.400959608,0.402453626,0.403508561,0.406040555,0.408161946,0.409402615,0.409891506,0.411000933,0.414637277,0.417510023,0.418327301,0.419504506,0.421137628,0.422283935,0.423505199,0.425637861,0.427850659,0.429429281,0.430294806,0.434250273,0.436590533,0.438019886,0.440052677,0.441622767,0.443021602,0.446057311,0.448398181,0.450712328,0.456483245,0.458873093,0.462310449,0.464355056,0.465146515,0.468737076,0.471285769,0.473180576,0.476270629,0.478403875,0.482472811,0.48430902,0.487056295,0.489702781,0.492407356,0.494424,0.499562032,0.504689975,0.506414917,0.51052511,0.521087297,0.525248912,0.533192092,0.538006972,0.550376704,0.557478328,0.559769702,0.567219947,0.577186054,0.583359569,0.595389977,0.74387803,0.064745849,0.177192222,0.261286145,0.28494743,0.293327628,0.297419804,0.314382996,0.32208241,0.329412002,0.332206321,0.338768818,0.341510714,0.345405964,0.349111721,0.355613413,0.357478272,0.359191289,0.359877654,0.362396298,0.367462268,0.370310318,0.374474962,0.375902502,0.377001973,0.377513459,0.380708705,0.38213846,0.385355646,0.387441805,0.39267768,0.395131225,0.396533717,0.397650322,0.398785879,0.399564278,0.402566656,0.403679131,0.405046466,0.406678158,0.407128178,0.409097171,0.41048653,0.411798922,0.412639971,0.414467033,0.415261344,0.417157776,0.417931995,0.41917283,0.420442304,0.42100621,0.421072846,0.42120084,0.424165598,0.426282495,0.42653665,0.427413483,0.427983373,0.429445096,0.430172151,0.431540612,0.433520654,0.436497446,0.437555069,0.438514196,0.439200913,0.439828971,0.441305323,0.443538545,0.444135499,0.445799614,0.447027912,0.447626875,0.448350215,0.451412427,0.45263687,0.453523005,0.455054818,0.455526869,0.459934593,0.462151275,0.463751506,0.46486268,0.467435171,0.470084446,0.473465088,0.477296514,0.48054007,0.485378514,0.486272179,0.487714469,0.489629923,0.493751277,0.506126984,0.51267941,0.51603968,0.524847636,0.536401829,0.556847416,0.589696147,-0.673932962,-2.144727008,-2.402405428,-1.263369014
4,0.189943096,0.27466479,0.324066197,0.347409581,0.358399139,0.365778722,0.372544056,0.377230015,0.381536185,0.387866296,0.391520084,0.394180884,0.396394446,0.400281444,0.40247462,0.404889467,0.406699214,0.409604177,0.411600658,0.413920954,0.415832754,0.417805156,0.420775414,0.422198786,0.423998697,0.425977287,0.427335811,0.429016853,0.430558093,0.432717108,0.434826969,0.436236905,0.437151165,0.43827941,0.440268391,0.441684,0.443359969,0.444330552,0.445375299,0.446731298,0.448530675,0.449528068,0.451490629,0.453166895,0.454481173,0.455817184,0.457240122,0.458760044,0.460373108,0.461451374,0.462843231,0.464386693,0.465340875,0.466779512,0.46835651,0.469643236,0.470297065,0.471645619,0.473064824,0.47407835,0.475759427,0.477494512,0.479202911,0.479977406,0.481398099,0.48342546,0.484882733,0.486220538,0.48787063,0.489122135,0.490888842,0.492152583,0.49346542,0.49503418,0.496436475,0.497684966,0.499296962,0.501025899,0.503156164,0.505506081,0.507235122,0.509570881,0.512755198,0.514652845,0.516373511,0.518232084,0.5206389,0.523996757,0.526585406,0.529114102,0.533223387,0.535849191,0.539211402,0.543250907,0.548606682,0.552718844,0.561271605,0.570157553,0.581900205,0.705938518,0.207092013,0.215766506,0.23811321,0.269522542,0.283012388,0.312358066,0.33068841,0.372507263,0.379943893,0.390744759,0.398075354,0.41729705,0.422187901,0.425088821,0.433767153,0.43822826,0.439924487,0.442158542,0.44491289,0.445736958,0.447612478,0.451949937,0.454335314,0.456527291,0.458784618,0.461958408,0.463400023,0.465319112,0.46973781,0.470598319,0.471861854,0.474123695,0.474873594,0.475618473,0.477047474,0.479156441,0.481000254,0.48207138,0.483736916,0.484879025,0.485202057,0.486783814,0.489719238,0.493867466,0.496931458,0.497519325,0.49924433,0.500585067,0.501744569,0.503941828,0.50537219,0.507316651,0.512015719,0.513166728,0.514687879,0.516646068,0.518711601,0.520966076,0.523997092,0.524967274,0.529449934,0.530209959,0.532119584,0.533621707,0.53529365,0.536977518,0.539067134,0.541399618,0.542671809,0.543566681,0.548552895,0.551209409,0.554629261,0.55519647,0.555526144,0.560494161,0.565496805,0.569925303,0.573537989,0.575698682,0.578179568,0.583330153,0.586514751,0.588231608,0.593844924,0.59581351,0.597674286,0.599169013,0.601017647,0.603153194,0.608842323,0.613934524,0.620466899,0.627880335,0.636219896,0.645801027,0.656079483,0.677084433,0.698982887,0.748705752,0.194698987,0.241113903,0.250008714,0.307742224,0.313881617,0.316796325,0.32481014,0.326958431,0.329980495,0.395977059,0.405933789,0.417367851,0.418414868,0.431612141,0.433897682,0.43627124,0.439093692,0.449683293,0.45230852,0.455354081,0.461188043,0.464308385,0.466601081,0.469936823,0.4871677,0.490208126,0.49151183,0.492915743,0.494727898,0.495096737,0.495491945,0.496134677,0.496887481,0.499523845,0.502461849,0.504518967,0.509199716,0.512842179,0.513955317,0.51659423,0.521462866,0.521757911,0.521858171,0.522191327,0.523621493,0.525053299,0.525595032,0.525896584,0.526224332,0.529154498,0.530414481,0.533298623,0.53364207,0.533865372,0.536140482,0.537686489,0.538084431,0.538912353,0.541877995,0.545998113,0.547972862,0.550330223,0.555128277,0.556290978,0.557441391,0.560464501,0.565043333,0.566279496,0.566953098,0.56744722,0.569277123,0.571424035,0.573411502,0.575330964,0.576350572,0.577470745,0.578961488,0.579442001,0.580172785,0.58491201,0.586917937,0.58975301,0.591777411,0.596182126,0.59734443,0.602840316,0.606258211,0.608950404,0.610134514,0.611837144,0.615868118,0.618599436,0.620304228,0.623597311,0.627188406,0.631639306,0.641241447,0.66572314,0.683768248,0.710894628,-0.514666323,-2.448767603,-3.451438598,-1.25842899
5,0.185511784,0.251220071,0.299616007,0.328566626,0.344766064,0.358580722,0.364973984,0.371521632,0.378018132,0.381263496,0.385437835,0.389151661,0.392651545,0.395588681,0.398081148,0.400879156,0.40347988,0.406969547,0.409170535,0.412161037,0.41417714,0.416782548,0.418567769,0.420212351,0.422344541,0.424335001,0.425638268,0.426999741,0.428637618,0.429858475,0.431568321,0.433182073,0.434049225,0.435580816,0.436818638,0.438647169,0.440047145,0.441148687,0.442695467,0.443989915,0.445900013,0.446976151,0.448984619,0.450202569,0.451723389,0.452533988,0.453778796,0.454649051,0.455660338,0.457091377,0.458241486,0.459960567,0.461234855,0.461923961,0.463510344,0.464978153,0.466218491,0.467678304,0.468904114,0.470063586,0.471177401,0.47220119,0.473614128,0.47524854,0.476256889,0.477816306,0.479788569,0.481015158,0.482331538,0.483555216,0.484868019,0.48636802,0.487452479,0.489027667,0.490566858,0.492194547,0.493663328,0.49578404,0.497115302,0.498731216,0.500638019,0.502622683,0.504521066,0.506953487,0.508725735,0.511141874,0.513025042,0.51479483,0.516767754,0.518098146,0.520741797,0.523613638,0.527581971,0.532521191,0.536352874,0.541340817,0.548618283,0.559052949,0.571765088,0.665413851,0.232862615,0.256610686,0.271936177,0.294106948,0.328452715,0.353543334,0.364679568,0.370750952,0.385734397,0.392244501,0.397744411,0.403375396,0.410940877,0.419556001,0.424947577,0.430436395,0.435975687,0.438756614,0.443389484,0.445720989,0.447440738,0.449355456,0.455184528,0.456917107,0.459505619,0.462592674,0.464343493,0.465970194,0.469529906,0.471825168,0.475107347,0.477654864,0.479194859,0.48085784,0.482736919,0.484930728,0.48785287,0.490317938,0.493378159,0.496510558,0.498001161,0.498816142,0.502414537,0.505641548,0.507133713,0.508763709,0.511057624,0.513348843,0.515601026,0.51687787,0.518105479,0.520062212,0.521073666,0.52262275,0.523973941,0.525717757,0.527633071,0.528775541,0.530220943,0.533748291,0.535218237,0.536346709,0.537979314,0.5399946,0.543084697,0.544990925,0.546802085,0.549942607,0.55229524,0.552826478,0.554871325,0.556554204,0.55802369,0.559613671,0.561451725,0.56390439,0.564865194,0.566353626,0.567845879,0.570150297,0.571537846,0.573861094,0.579935875,0.58407254,0.589342968,0.591036456,0.593683186,0.596061199,0.601475113,0.60551593,0.610104541,0.61220414,0.615784147,0.622081116,0.626775827,0.638761397,0.649563837,0.661636897,0.695995179,0.76901054,0.172946306,0.321267309,0.345412652,0.358952669,0.389335165,0.403812129,0.407982612,0.416884077,0.422786745,0.427206419,0.429922178,0.433099245,0.435568703,0.438268258,0.440354856,0.442066887,0.448619469,0.451795626,0.45560699,0.457934679,0.459967095,0.460965239,0.463063503,0.464048895,0.466575618,0.469115287,0.471095924,0.471797759,0.473004819,0.475970854,0.477326978,0.478734532,0.48149031,0.483737891,0.484751087,0.486743599,0.487652841,0.488521358,0.490551996,0.491222027,0.493186918,0.494380881,0.496159514,0.497693007,0.49860356,0.499463973,0.500756759,0.5017589,0.502865287,0.505028076,0.505822866,0.50658765,0.508334661,0.510636818,0.513334267,0.514173544,0.514960253,0.516280499,0.517036112,0.5190716,0.519324175,0.520376784,0.524446389,0.525100652,0.52604534,0.527962101,0.529490291,0.530872519,0.531764346,0.533891619,0.535904653,0.53643528,0.538323845,0.538949315,0.54120416,0.542629631,0.544315167,0.545594687,0.548085049,0.54890912,0.551072087,0.552161941,0.554856645,0.556638882,0.557872445,0.56111706,0.562696927,0.564659539,0.567414106,0.570023315,0.571406493,0.572880517,0.576429597,0.580858626,0.586661296,0.591730865,0.60566498,0.614494175,0.620103757,0.65578801,-0.751412089,-2.164563795,-2.321767912,-1.153596597
6,0.143390551,0.265365625,0.288528061,0.30588594,0.316028574,0.322177982,0.328756293,0.334664515,0.342059989,0.347217536,0.351365471,0.35438276,0.357468514,0.362102531,0.365307771,0.368345686,0.370821406,0.372283708,0.374724754,0.376568602,0.378233209,0.379460445,0.381732178,0.383401339,0.385627029,0.387419458,0.389656449,0.391156602,0.392957394,0.394393618,0.396495959,0.397931353,0.399654993,0.40118829,0.403529351,0.405451406,0.406774946,0.408494676,0.409723448,0.411562303,0.413740639,0.415519229,0.417273501,0.417995559,0.419837454,0.421082037,0.422560727,0.423765777,0.425414708,0.426358514,0.428183873,0.43008355,0.431239605,0.432653175,0.434254795,0.435597798,0.436544679,0.437804825,0.439507887,0.440484588,0.441424365,0.442612478,0.443563186,0.444734631,0.446033436,0.447384788,0.448492128,0.450046751,0.451249679,0.452902161,0.454021907,0.4552065,0.456651652,0.457517742,0.45884855,0.460248923,0.462206734,0.463652377,0.464671955,0.467342034,0.469177443,0.470338285,0.472097897,0.473911099,0.476565115,0.478563138,0.479844032,0.482476811,0.484567693,0.487807348,0.491755505,0.49539277,0.498813373,0.502182506,0.507734453,0.512437255,0.519888657,0.529470198,0.542778771,0.676448052,0.198804461,0.224182117,0.255506397,0.286142396,0.306661655,0.321614795,0.340033348,0.346225898,0.356687255,0.365088123,0.372347309,0.382554092,0.387610676,0.391959462,0.398900015,0.403710748,0.409248194,0.412391765,0.415107755,0.418208531,0.420711831,0.424020765,0.42574354,0.428696791,0.431194959,0.431731012,0.433870365,0.434750366,0.437412004,0.441663388,0.444594542,0.445806212,0.446676631,0.450200078,0.453889174,0.455071912,0.456221467,0.458484365,0.4627367,0.466100176,0.4689232,0.471335392,0.473037831,0.475599811,0.477446709,0.480047435,0.48134352,0.482568824,0.485333436,0.486995366,0.488120966,0.490836182,0.49463029,0.495929487,0.497211099,0.49860479,0.500037279,0.501539115,0.503616988,0.5058947,0.507313893,0.510003819,0.511241111,0.511887549,0.514318394,0.516543795,0.518095069,0.519790917,0.521437042,0.522894524,0.524027527,0.525412127,0.527704641,0.530143445,0.533967357,0.538508763,0.541237775,0.542477169,0.546352875,0.54747146,0.5493545,0.551362825,0.555279368,0.558301581,0.56126547,0.564635356,0.570089292,0.572323306,0.575109728,0.578943829,0.581900298,0.588156095,0.593058308,0.597812003,0.605139163,0.611227534,0.621265098,0.636457469,0.665196634,0.75136045,0.108817583,0.177222357,0.249874284,0.312218773,0.329079992,0.345611526,0.354993343,0.360300987,0.366800144,0.378342909,0.382930976,0.388822523,0.393547558,0.396501947,0.402253206,0.405398369,0.406781131,0.410931996,0.413111899,0.417342509,0.420919695,0.422873049,0.427216297,0.429498561,0.431267521,0.433847467,0.437198933,0.439355657,0.440377138,0.441824404,0.444405534,0.444661974,0.447222422,0.448154995,0.44969885,0.45047905,0.45088183,0.453050648,0.455112326,0.456292095,0.457502774,0.458820401,0.459517359,0.46085104,0.461605569,0.462874324,0.464302501,0.465859323,0.467396934,0.468599143,0.469364048,0.470117926,0.470991071,0.471584025,0.472214432,0.472659192,0.474519069,0.475481961,0.477569456,0.47935916,0.480590821,0.482504702,0.483757837,0.484809773,0.487430015,0.488090877,0.489436595,0.490645751,0.491394765,0.494226093,0.496004084,0.497371465,0.498525516,0.500366206,0.501926513,0.503092151,0.506353437,0.507561404,0.508856162,0.51113793,0.512166684,0.513245477,0.514340718,0.516568007,0.518764138,0.522270746,0.52804151,0.53013828,0.532654175,0.533949294,0.535852084,0.538127999,0.539372795,0.546387826,0.549772283,0.552523089,0.557955316,0.565242879,0.590128029,0.64924987,-0.793409602,-2.115275995,-2.395797475,-1.090644119
