year,Lli_ty,networth,debt,income,educ,rent,nstocks,age,anypoor,n
1998,.3960127428988683,.938276197619221,.7225735279174008,.7124885009609205,.9289787310640769,0,.5571142812771641,.5339489017920955,0,2
1998,.4417083887938172,.7926188266399958,.7237824056214979,.6287706062418325,.7987669332984193,0,.3621429597892308,.4770124898058243,0,2
1998,.4089889375243696,.8202950370336888,.6264702514569358,.6253042504892592,.6880203768939991,0,0,.6780141467955607,0,2
1998,.5155638563321137,.8760302972962792,.7291617007174938,.7476620557143002,.9289787310640769,0,.7304011023690716,.7939991555533653,0,2
1998,.5424456521770361,.1277430362518096,.5865822963182873,.4924722882207927,.6217484879586173,.6780028324599404,0,.3247449034818433,1,2
1998,.4398887562326665,.7658973475724483,.7402966241313229,.6540763052846021,.889253438857855,0,.2706010783378349,.6989770466899657,0,2
1998,.4761869695934345,.8198382548832382,.5077825463692393,.6375363410467931,.7464763271656569,0,.5938053060063293,.8113156525568546,0,2
1998,.3671287783436081,.7947784891493145,.6994157002723731,.599098687726667,.5452432688995373,0,.3621429597892308,.491763316093082,0,2
1998,.4714540339231871,.9193689419277468,.6642396143108146,.8153673486424809,.9289787310640769,0,.6280967357738158,.5339489017920955,0,2
1998,.5424456521770361,.2497213795471014,.46234458010676,.4706797152218078,.7464763271656569,.5821696924784345,0,.6562889803488481,1,2
1998,.4575283595179509,.7994151340009968,.6695169044743393,.6267213103333882,.7987669332984193,0,0,.4770124898058243,0,2
1998,.4019638209363324,.8553283919488426,.7635445943572486,.694742106389802,.9289787310640769,0,.5938053060063293,.3799269060153256,0,2
1998,.3217723814893447,.7466942394577487,.4961210283469904,.5580391456525189,.7464763271656569,.7164361424233551,0,.4618880788461632,0,2
1998,.3645815139518656,.8643333146931658,.7973976857106312,.7369194104961783,.9657587244761897,0,.4920551269512912,.5202154278933158,0,2
1998,.4570674719208213,.8341289370435133,0,.6136208142794441,.9289787310640769,0,0,.7851490585751711,0,2
1998,.5367118668729804,.6672521180998783,.6003898996894769,.5251371600567781,.889253438857855,.6780028324599404,0,.4770124898058243,1,2
1998,.4883142006372998,.7950911011558548,.7299210838701885,.6523993800435396,.9657587244761897,0,0,.5605034677466677,0,2
1998,.4898881890886145,.7610693236312883,.6800522347373865,.5975755225257698,.9289787310640769,0,0,.414072231734729,0,2
1998,.5553737351415874,.8179928507242956,0,.5592112471986319,.7464763271656569,0,0,.8363844231855506,0,2
1998,.4349911000284394,.9089403631361088,0,.7122126567714413,.9289787310640769,0,.5493676821346479,.5473737374960227,0,2
1998,.4907597705268142,.8593806798436117,.6796045510935931,.6754954713341424,.7464763271656569,0,.459800051036672,.5202154278933158,0,2
1998,.4512256842430281,.7950387098522831,.7001582698405735,.6356078656742046,.7464763271656569,0,0,.4770124898058243,0,2
1998,.84142670932057,.6972466997011264,0,.5110046358877118,.6880203768939991,.6830875206646964,0,.3437109840445305,1,2
1998,.4742213132551639,.7938570760781954,0,.5764878698477129,.9289787310640769,0,0,.8363844231855506,0,2
1998,.4302279124963377,.732344136519134,.6188687571407767,.616649816399203,.9289787310640769,.7809613848365419,0,.6451226014311583,0,2
1998,.4305519233741351,.8490119280798665,.7102804562956636,.6885224507871213,1,0,0,.5202154278933158,0,2
1998,.2726146526244853,.7325571807135184,.5722202445644996,.6015334734992964,.7464763271656569,.6780028324599404,0,.4618880788461632,0,2
1998,.4201558778966979,.7941381264321717,.7702045389165403,.6274142858742476,.5452432688995373,0,0,.5605034677466677,0,2
1998,.858272015389956,.1718343194279422,.5757620904488205,.5292277873741161,.889253438857855,.7153051405935804,0,.1198766700573665,1,2
1998,.4265841232167737,.8181771454195457,.7100963612435975,.6445508659149546,.7987669332984193,0,0,.6780141467955607,0,2
1998,.4804727889910311,.8689059290274581,.8195068129400279,.7493258890327459,1,0,.5608434798455015,.5202154278933158,0,2
1998,.5420778849475681,.89485562426429,0,.7268551206075942,.9657587244761897,0,.6970001318225316,.819789458759414,0,2
1998,.4455901098636887,.7882689922632691,.6510080436971688,.5740107264630855,.7987669332984193,0,0,.802720214135373,0,2
1998,.4676751440064966,.7837488651268976,.4853857084707437,.6071243901545553,.9657587244761897,0,0,.819789458759414,0,2
1998,.4033441203662684,.7407106832394813,.70134758266102,.582876572711151,.9289787310640769,0,0,.7091890257259265,0,2
1998,.5900358779612339,.7554619511221415,0,.5636300374934907,.5452432688995373,.7052627154891032,0,.8835703179500385,0,2
1998,.5424456521770361,.265378132021955,.3026543306364337,.4988695819177004,.6217484879586173,.6914546545284758,0,.4304397410629516,1,2
1998,.5424456521770361,.6987033654144855,.4130978203285161,.5214365366289054,.6217484879586173,0,0,.1198766700573665,1,2
1998,.8129490440772343,.0851756010147275,.6598330932374515,.5661964866398014,.9657587244761897,.6889250217400434,0,.1962417638323891,1,2
1998,.4319899380460971,.7328408138053142,.6575505383852909,.5859400778640755,.7464763271656569,0,0,.2639420574873176,0,2
1998,.4528613159394272,.8166213808731037,0,.5995957384729491,.7464763271656569,0,0,.8985057467662778,0,2
1998,.4472029784721687,.7762937609607629,.7365114048286716,.6391752149858391,.7987669332984193,0,0,.3799269060153256,0,2
1998,.4851474023516287,.7927093280308714,.6515189892890297,.6253042504892592,.9289787310640769,0,0,.6780141467955607,0,2
1998,.4784551270951283,.8181095642155343,.7594298875465381,.6635732073195204,.9657587244761897,0,0,.598245203547744,0,2
1998,.4109212242637462,.7847219293145169,.697415887977837,.6230960394999054,.9289787310640769,0,0,.5733507629377371,0,2
1998,.4293717773700459,.7362591500317807,.5757620904488205,.5145451527956534,.4547567606823537,0,0,.8910847571471747,1,2
1998,.4161390661385165,.8532489109999545,.7074905412241207,.7612083928404967,.9657587244761897,0,.4920551269512912,.491763316093082,0,2
1998,.3899564184755687,.7901291840950744,.7134792080246268,.582168084241957,.7464763271656569,0,0,.4463708556385079,0,2
1998,.5271842464090021,.7723190786081442,.472809208159622,.5903442292151057,.7987669332984193,0,0,.8363844231855506,0,2
1998,.4895731255400067,.8057183619164497,.6335837599881097,.5965322298735872,.7987669332984193,0,0,.7192292384199434,0,2
1998,.5058857837097105,.7286465504322162,.612761841893019,.5731554276445759,.7464763271656569,.7110280696303722,0,.4304397410629516,0,2
1998,.5063235584188398,.7984018897668551,.6846979143911953,.5943742264836281,.7464763271656569,.722582290724143,.2706010783378349,.7483753944857592,0,2
1998,.5047731531538938,.7818022005398214,.7206609945551175,.6121256370888507,.7464763271656569,0,0,.4618880788461632,0,2
1998,.5034874851684301,.7214428319516427,.697677252472696,.5894342739729055,.7464763271656569,0,0,.6451226014311583,0,2
1998,.5005143550111346,.8059692955960474,0,.5862685764925769,.9289787310640769,0,0,.8281444812727686,0,2
1998,.4730177760670993,.7908330024515983,.6705111827552858,.6218749310652091,.7464763271656569,0,0,.5859277341190774,0,2
1998,.4058186537241641,.8289258111965314,.6090709155878093,.6316247327893825,.7464763271656569,0,.4920551269512912,.8682520645431258,0,2
1998,.5288006704241006,.7919620094904466,.6268672438407962,.6027055804924455,.7987669332984193,0,.4187311571825438,.5859277341190774,0,2
1998,.1495289958235251,.7600575802176461,.6031881263623488,.5380451510316603,.5452432688995373,0,0,.4304397410629516,1,2
1998,.3846903624772695,.797267139837417,.7038244494520688,.6341978215610885,.9289787310640769,0,0,.5859277341190774,0,2
1998,.5193062427346571,.8516763841188698,.7281080306696935,.6604539899882776,1,0,.2706010783378349,.6562889803488481,0,2
1998,.4836488420955483,.698975604170206,.6257024830612067,.5718428704525517,.3440102069356814,0,.2706010783378349,.491763316093082,0,2
1998,.5583413020498567,.7641620963303588,.5879241290307792,.5671854340401221,.3440102069356814,0,0,.8445121330274772,0,2
1998,.4800781195724694,.8552394229141772,0,.631372242889546,.9289787310640769,0,0,.8363844231855506,0,2
1998,.4743286192987606,.8186160582206189,.7516360951015864,.631372242889546,.889253438857855,0,.3621429597892308,.491763316093082,0,2
1998,.5103242789504382,.770222941751789,.7112991579048047,.5943742264836281,.7987669332984193,0,0,.4770124898058243,0,2
1998,.5424456521770361,.4363234057816568,0,.4196069701192156,.4547567606823537,.6231586667480352,0,.738817153019883,1,2
1998,.4519441074424625,.7600794556310219,.7160871976621711,.6185115437309693,.201233061963856,0,0,.5733507629377371,0,2
1998,.4042312603568074,.8873989801774459,.1433739235783901,.6778827715871784,.3440102069356814,0,0,.8525307441812371,0,2
1998,.4953358960675876,.8063757209157997,.7080147151987978,.6300892461941672,.7987669332984193,0,0,.7091890257259265,0,2
1998,.4217888263055317,.788747781419341,.6768914828304871,.5776795931737357,.889253438857855,0,0,.5605034677466677,0,2
1998,.4187403648430852,.7555117506428107,0,.5291187921833981,0,0,0,.802720214135373,1,2
1998,.1706004420321937,.7346191476002312,.5071237775828252,.5411086345214421,.6217484879586173,.7031077668400069,0,.1962417638323891,0,2
1998,.5330103776003163,.7913630012250971,0,.5951950174841295,.7464763271656569,0,0,.9202309132129906,0,2
1998,.4327938606816801,.7944865935555403,.7120286086247083,.6194970732227202,.9657587244761897,0,0,.3799269060153256,0,2
1998,.5150614363588487,.8387486002305776,.7653127269249679,.7454252196734925,.7987669332984193,0,.3621429597892308,.5339489017920955,0,2
1998,.5424456521770361,.4363234057816568,0,.5127309019037309,.5452432688995373,.7031077668400069,0,.7761656504062145,1,2
1998,.3889600073661717,.9042822450410991,.742898747290299,.7582957436388762,.7464763271656569,0,.8653902193586699,.9058355834344324,0,2
1998,.455604527404064,.8086697406084727,.7451985345038978,.6495521200679987,.9289787310640769,0,0,.5473737374960227,0,2
1998,.5988425010974651,.7135753950369639,0,.5608609802059149,.7464763271656569,.7688961426605733,0,.8910847571471747,0,2
1998,.4253188522290102,.9875370605567523,.8648119768852456,.864314433328649,.9289787310640769,0,.7577363640825262,.8363844231855506,0,2
1998,.490935412495935,.8874364031354723,0,.7120510042786952,.7987669332984193,0,0,.8445121330274772,0,2
1998,.4730356518998465,.824167674002418,.5013116229648288,.6267213103333882,.9657587244761897,0,.4920551269512912,.819789458759414,0,2
1998,.4654858211225024,.9386249333860611,0,.7901295695530984,1,0,.745230615075435,.5339489017920955,0,2
1998,.5806525768526483,.1494127280009908,.5629926078892169,.5768884445216084,.7464763271656569,.7126077196434717,0,.491763316093082,1,2
1998,.4591638406725291,.7985313875758395,.7462563974806984,.6361832423705708,.9289787310640769,0,.5938053060063293,.3620934008681749,0,2
1998,.4650064715408052,.829299917539275,.7074272848536077,.6503225826681426,.7464763271656569,0,0,.6672504075533893,0,2
1998,.4871431027320435,.9154189492236363,0,.777226983732606,.9657587244761897,.7588974381947909,.7577363640825262,.4770124898058243,0,2
1998,.5210745771706021,.7373179291002415,.4834891316762295,.6111666560259275,.7464763271656569,.6231586667480352,0,.4304397410629516,0,2
1998,.4016509594934281,.8198466614994863,.4955110674768701,.6101879008217833,.889253438857855,0,0,.5339489017920955,0,2
1998,.431789913613324,.7739542062508993,.6338006196035137,.5983432143191388,.7464763271656569,.7133869535506163,0,.7192292384199434,0,2
1998,.478656066962346,.9370597358547003,0,.7833231074124261,.7464763271656569,0,1,.9614460048373732,0,2
1998,.4437368341713283,.7976171856783422,.6946939193623705,.6236950124254497,.7987669332984193,0,0,.491763316093082,0,2
1998,.4965268224620789,.745634943587725,0,0,.7464763271656569,.8111961393739909,0,.6672504075533893,1,2
1998,.4984268306897768,.8387082788139243,.7196527400466376,.6996132738118996,.7987669332984193,0,0,.7091890257259265,0,2
1998,.8716860784904036,.1186216781185981,.6076612489651601,.6233964707193244,.9657587244761897,.7848103446959573,0,.3799269060153256,1,2
1998,.8264955319090916,.6975547597090337,.5322701488228639,.5443835574184615,.7464763271656569,.6314727893851717,0,.6780141467955607,1,2
1998,.411911253067997,.910573215740087,.4678389144771065,.6599713770054899,.9289787310640769,0,.6579734610025491,.3620934008681749,0,2
1998,.4965926951206705,.8242499857061775,.7019369094193462,.626300616467672,.7464763271656569,0,0,.7291033818314507,0,2
1998,.4448876764997688,.9270064827236316,0,.7869915677080889,.9289787310640769,0,.7577363640825262,.7761656504062145,0,2
1998,.743068708721403,.5754935513510613,0,.5366691853291427,.7464763271656569,.7026703194238089,0,.2849048149552368,1,2
1998,.4951892748818585,.7588086077285868,.6847386762803034,.633233971331889,.9657587244761897,0,0,.4770124898058243,0,2
1998,.4251138921632377,.7515222777712675,.6891883828873951,.626018068134488,.7987669332984193,0,0,.5339489017920955,0,2
1998,.4573084723785647,.9601152504985045,.6240748457418696,.7300792468374682,1,0,.6970001318225316,.9547713300041617,0,2
1998,.5361669342716238,.7872543471625042,0,.5661964866398014,.5452432688995373,0,0,.9273006791179699,0,2
1998,.8607809568316726,.7023909148090396,0,.553692663534761,.6217484879586173,.7031077668400069,0,.2196713480353548,1,2
1998,.4335965904450904,.9419533273100822,.8239042629739886,.777226983732606,.9289787310640769,0,.7304011023690716,.8281444812727686,0,2
1998,.526479119194822,.769594535603182,0,.5731554276445759,.201233061963856,0,0,.8445121330274772,0,2
1998,.2933948244759956,.6360822482635206,0,.5285700302340213,.5452432688995373,.5838962560248705,0,.7939991555533653,1,2
1998,.4751723824137886,.7781073992958933,.7255261181275453,.6145319354213453,.9657587244761897,0,0,.6337435797700838,0,2
1998,.4125410383213183,.1834331749957054,.6675376531536973,.5909413173540582,.7987669332984193,.5582468020314637,0,.1718555009239206,1,2
1998,.5078012981552793,.7532410895922079,.5824291315450589,.6370895801170743,.6217484879586173,.730900698111371,0,.4618880788461632,0,2
1998,.4025536475950011,.8087147833266957,.7058856493637841,.631372242889546,.9657587244761897,0,0,.6221436568548586,0,2
1998,.4288470211109182,.8297127576758392,.64522174283269,.6410699766020612,.7464763271656569,0,0,.6989770466899657,0,2
1998,.3686359592685889,.771008034552307,0,.5291187921833981,.5452432688995373,0,0,.8604431051765477,1,2
1998,.4726716238277046,.7924031886398292,0,.5709472252489369,.7464763271656569,0,0,.802720214135373,0,2
1998,.5239046937968521,.7687463228997398,0,.5335932939025323,.3440102069356814,0,0,.9273006791179699,1,2
1998,.5874151960345195,.7361532512948689,.554019453023762,.5878778108225596,.7987669332984193,.7349320459817871,0,.6780141467955607,0,2
1998,.474398313367668,.7914122365908433,.5909631027887654,.6207800693742208,.7987669332984193,0,.3621429597892308,.7851490585751711,0,2
1998,.4574936321128544,.8269501561247976,.7276805291546528,.6450279353435834,.9657587244761897,0,.6970001318225316,.6103139977925319,0,2
1998,.4661672793938337,.7769607465475141,.679334084678561,.5661964866398014,.7987669332984193,0,.2706010783378349,.7939991555533653,0,2
1998,.4281799672707522,.7697247181363887,.721019897284468,.6008160605725823,.889253438857855,0,.3621429597892308,.688587604252627,0,2
1998,.4090395012413424,.8877918442147552,.7080147151987978,.6902012599637168,.9657587244761897,0,.6970001318225316,.7761656504062145,0,2
1998,.5023361040982908,.7945149003470433,.5451067832066966,.6220292985885983,.9657587244761897,.7929740473905428,.5186190774244751,.598245203547744,0,2
1998,.7703980871109141,.5993767072183298,0,.2843466782158685,.5452432688995373,.6186844934028525,0,.802720214135373,1,2
1998,.4969307461025667,.7577136264738276,.6420168378610446,.5597866203948886,.9289787310640769,.7153051405935804,0,.2422167486141191,0,2
1998,.4869297294951146,.7712318502114721,0,.5875602988075064,.9657587244761897,.771526033017363,.2706010783378349,.8363844231855506,0,2
1998,.8662669880486161,.6832706854370885,0,.6139873640041511,.7987669332984193,.7215286434085419,0,.5202154278933158,1,2
1998,.5519913875934189,.7768276870333607,.3689323028241378,.5530379268410663,.9289787310640769,0,0,.7939991555533653,0,2
1998,.1498966063321889,.7442847760925031,.6590388428150188,.5661964866398014,.4547567606823537,0,.2706010783378349,.4770124898058243,0,2
1998,.4540320550431914,.8442171436538245,0,.6373134861841916,.9657587244761897,0,0,.7091890257259265,0,2
1998,.4502420402142903,.7315530404140651,.6719471142073462,.5641545482381001,.6880203768939991,0,0,.2849048149552368,0,2
1998,.4330716616440262,0,.86969977337743,.6658922388586337,1,0,0,.8759604708106887,1,2
1998,.5424456521770361,.4363234057816568,0,.538495083347689,.6880203768939991,.7077803432334018,0,.8113156525568546,1,2
1998,.4214212124184493,.7483004421189342,.7046153272425292,.6091885387928107,.9289787310640769,0,0,.3799269060153256,0,2
1998,.3849619479272419,.7425675492992958,.6683026638636129,.5251371600567781,.4547567606823537,0,0,.819789458759414,1,2
1998,.402280056946796,.8445518078130443,0,.6779302633756852,.9289787310640769,0,0,.8113156525568546,0,2
1998,.4524469809928163,.770982280232412,.5039866470414855,.5517007215413906,.6217484879586173,0,0,.688587604252627,0,2
1998,.5287404545424427,.7683326059206579,.6489126842419504,.6366385743706885,1,.7703220741794754,0,.491763316093082,0,2
1998,.4670882262865501,.8456328555429723,0,.6495521200679987,.9289787310640769,0,.2706010783378349,.8835703179500385,0,2
1998,.5315937091283082,.7098894670070652,0,.55032475166845,.889253438857855,.7707252415166201,0,.7192292384199434,0,2
1998,.4320483416406596,.8017285612941785,0,.5859400778640755,.7464763271656569,0,0,.8759604708106887,0,2
1998,.4323517796685218,.7478467883250023,.7087686149713023,.5909413173540582,.7464763271656569,0,0,.4463708556385079,0,2
1998,.5633023579739582,.6975547597090337,.5762862567196377,.5846028666562533,.889253438857855,.726005342132383,0,.1198766700573665,0,2
1998,.5464611544629919,.8181053635095499,.6813726806120637,.5915309880859796,.9289787310640769,0,.7304011023690716,.8682520645431258,0,2
1998,.5829315112469347,.7461029289049376,.4678389144771065,.5951950174841295,.9289787310640769,.7441279225316865,0,.3620934008681749,0,2
1998,.4832249467855855,.7930527632460791,.5612824923645938,.6126918618947731,.3440102069356814,0,0,.8363844231855506,0,2
1998,.4371655944002418,.9845659303782397,.916429433328147,.9067243743701029,.9657587244761897,1,.5186190774244751,.6103139977925319,0,2
1998,.743068708721403,.1642112824848448,.5039866470414855,.5187987891183331,.7987669332984193,.7031077668400069,0,.2196713480353548,1,2
1998,.4441220203606147,.8107243336203052,.7442959549023062,.6569678798696047,.7464763271656569,0,.3621429597892308,.6103139977925319,0,2
1998,.4661620020503907,.9332756983212224,.7836012078288179,.7687129704926234,.9289787310640769,0,.6540504714302838,.802720214135373,0,2
1998,.5424456521770361,.4363234057816568,0,.4813461307890327,.5452432688995373,.5217698585822665,0,.1198766700573665,1,2
1998,.3699649052576287,.7882716003245226,.7002697170707374,.5985963771039338,.9289787310640769,0,0,.4463708556385079,0,2
1998,.5059186316923295,.9473164936960479,0,.833561561104826,.7987669332984193,0,.8541980867405221,.6672504075533893,0,2
1998,.3667940433110247,.9325526023979213,.8154008248041128,.7347757341191843,.889253438857855,0,1,.6221436568548586,0,2
1998,.4258863534845588,.9630014629332533,.7527981205921496,.7631395634354896,.9289787310640769,0,.7304011023690716,.819789458759414,0,2
1998,.3522410544685735,.8262564714835171,.7460354656135164,.6885224507871213,1,0,0,.6989770466899657,0,2
1998,.9041510022801837,.7307635005144748,0,.5894342739729055,.7464763271656569,.722582290724143,0,.6780141467955607,1,2
1998,.4786257213512722,.7397307361178223,.5667252729691714,.6157788202341988,.7464763271656569,.7682778263622339,0,.414072231734729,0,2
1998,.3641403737727218,.9487861182075052,0,.769478040101892,.9657587244761897,0,.6970001318225316,.6989770466899657,0,2
1998,.4743895035693259,.7540063648115448,.6517495928008975,.6015334734992964,.9289787310640769,.6836346296941233,0,.414072231734729,0,2
1998,.4387665310665246,.812870865690946,.7690036819279797,.6450279353435834,.9289787310640769,0,0,.6780141467955607,0,2
1998,.4715180990727041,.8251808400223498,.7322826496653727,.6845644889383922,1,0,0,.4770124898058243,0,2
1998,.5424456521770361,.4363234057816568,0,.5145451527956534,.5452432688995373,.5376493195642668,0,.0629402580710953,1,2
1998,.451497722281933,.7829735069514636,.6866492766001685,.6125038697658285,.7987669332984193,0,0,.598245203547744,0,2
1998,.5090727723365766,.8847710019181573,.7414905335029515,.8287863115809593,1,0,0,.7483753944857592,0,2
1998,.440104078646745,.7223742159909337,.5268426292405834,.5481829919690225,.3440102069356814,.6525123415569121,0,.8604431051765477,0,2
1998,.440104078646745,.7725965793096217,0,.5792233983886881,.5452432688995373,0,0,.5473737374960227,0,2
1998,.5302726033946215,.7516286307677303,0,.5709472252489369,.3440102069356814,.7384949696501479,0,.9273006791179699,0,2
1998,.4290464119843584,.7646221501965642,.6916581450053261,.5965322298735872,.7464763271656569,.6780028324599404,0,.4304397410629516,0,2
1998,.5080627964104859,.7978536565477315,.4889837116261837,.6495521200679987,.9657587244761897,.7457492919111282,0,.598245203547744,0,2
1998,.8732211087686339,.6893578183842852,0,.5523740327746753,.6217484879586173,.7454811462586388,0,.8113156525568546,1,2
1998,.4226546586612771,.7804402375509166,.6729578579387994,.5897395346837823,.889253438857855,0,0,.5339489017920955,0,2
1998,.4250358173260795,.7370685875383997,.6770333750496041,.6230960394999054,.7987669332984193,0,.3621429597892308,.5202154278933158,0,2
1998,.453051028546001,.8168556182725089,.6905648450066675,.6370895801170743,.7464763271656569,0,0,.6337435797700838,0,2
1998,.4774188780944982,.777594151076939,0,.5438265133314084,.6217484879586173,0,0,.8910847571471747,0,2
1998,.4634879015827183,.8650669466927441,.800333756607806,.6400266817921025,.9289787310640769,0,0,.6562889803488481,0,2
1998,.5203046888991248,.7177638808814507,.3261703076210883,.5592112471986319,.7987669332984193,.6836346296941233,0,.6780141467955607,0,2
1998,.4915342092555647,.779544368263636,0,.6121256370888507,.5452432688995373,0,0,.8281444812727686,0,2
1998,.5152237961451626,.8090856945309064,0,.5978328017846075,.7464763271656569,0,.4187311571825438,.8759604708106887,0,2
1998,.441672467628764,.8017770204005809,.5638270877231401,.5878778108225596,.7464763271656569,0,0,.7192292384199434,0,2
1998,.5098093997475192,.6494288992238819,0,.4905444473580258,.7464763271656569,.6509402555753857,0,.092086556563397,1,2
1998,.3785864963110647,.7755418761744431,.6154020224933717,.613065627221263,0,0,0,.7761656504062145,0,2
1998,.4805482511256244,.7892481958503119,.6943832719071932,.6410699766020612,1,0,0,.7192292384199434,0,2
1998,.3652226654974842,.8796405139715145,.7789963138032009,.7872295033714906,.9289787310640769,0,0,.6989770466899657,0,2
1998,.6253564606111333,.6521687112050069,.4718523216067528,.5337914881228002,.9289787310640769,.7324733242950907,0,.2196713480353548,1,2
1998,.4225822508541441,.9843930160228619,0,.8636264099752716,.9657587244761897,0,.8344833988047107,.6989770466899657,0,2
