0.266022439,0.514761031,1.094014509,1.915382319,2.482715796
0.259209101,0.521117121,1.139225064,2.028373476,2.659474708
0.24168627,0.504775008,1.129860439,2.039206,2.670071253
0.296962291,0.536918464,1.118005701,1.997393424,2.618613577
0.266769197,0.520437625,1.09970603,1.96058875,2.561817592
0.241426476,0.511201458,1.137730854,2.057939982,2.70153365
0.200179491,0.490172874,1.13538415,2.063638768,2.701845492
0.255529416,0.519220256,1.116782473,2.021375193,2.660097337
0.232124194,0.504101304,1.0909721,1.946049883,2.538537119
0.206159036,0.494009299,1.127689609,2.057369501,2.70919693
0.181476864,0.479725916,1.111016343,2.03904024,2.669006513
0.222926673,0.500095569,1.089190201,2.000591613,2.634784378
0.208608856,0.480590984,1.071965016,1.923221552,2.507380795
0.214710518,0.48805054,1.106316815,2.018314406,2.653820564
0.193029863,0.471450532,1.086062211,1.98453616,2.596215712
0.243389742,0.503804088,1.086782025,2.001220746,2.630288543
0.235000975,0.497265093,1.076245795,1.944704281,2.543972584
0.236961469,0.495655635,1.100101347,2.01264264,2.641437219
0.18218735,0.452992659,1.075651303,2.001620157,2.627861803
0.252301233,0.492523288,1.058860921,1.957992965,2.585273236
0.226105334,0.475900189,1.033815625,1.860433507,2.442863839
0.239523895,0.489536541,1.079512257,2.017362267,2.669779616
0.222241674,0.474038818,1.058727892,1.964581012,2.585011598
0.268574203,0.501456279,1.058323427,1.960944145,2.592885022
0.231657234,0.479860678,1.042396404,1.88433945,2.477998319
0.233120493,0.487974256,1.079210216,2.008389912,2.664880855
0.215671916,0.471669643,1.048121424,1.946136635,2.566791642
0.254944576,0.491416049,1.047843388,1.956900867,2.601801516
0.25137581,0.483717909,1.029028104,1.870119838,2.459316605
0.240101336,0.479992591,1.047378393,1.948968668,2.59044389
0.223165567,0.469778922,1.035139584,1.941302099,2.565218775
0.272414499,0.492840963,1.026683702,1.911542306,2.546263403
0.268026372,0.494258606,1.013361183,1.834788085,2.427199745
0.259818455,0.493748966,1.044368944,1.922507062,2.556003503
0.232849902,0.478197312,1.026855273,1.887795663,2.505214602
0.281178308,0.504636532,1.024952891,1.858720678,2.472088659
0.275426866,0.495556778,1.010365361,1.811604051,2.395212014
0.256301304,0.485284772,1.023991879,1.853255283,2.462522951
0.246086552,0.490041456,1.036433371,1.884987893,2.492434699
0.292345952,0.510371911,1.027145275,1.870530017,2.493582632
0.262921266,0.4916264,0.999902891,1.783580395,2.354294633
0.272904338,0.498873079,1.032274715,1.89153034,2.533741651
0.257592364,0.494459706,1.022229226,1.851758365,2.445079628
0.308868328,0.516507803,1.009676245,1.85350501,2.49415962
0.280663287,0.494188818,0.985796111,1.732923055,2.280664687
0.273592276,0.501411854,1.035772495,1.903295892,2.557748753
0.264125203,0.499096561,1.017436205,1.859172879,2.481614511
0.285532989,0.505214092,1.016378038,1.850122539,2.474802243
0.262767693,0.496880438,1.013850047,1.816815217,2.410000952
0.234994791,0.487239853,1.041333477,1.910112495,2.567814691
0.2094926,0.474152371,1.029995803,1.892409942,2.52093486
