x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
2.6706920468014437e-10,1.883713497480407e-9,7.63155016135584e-9,3.0066978801361176e-8,7.125294029365521e-8,1.1756942153226086e-7,1.7381899977171787e-7,3.1612793486631394e-7,4.059518881417798e-7,6.387891780040566e-7,9.69422103361037e-7,1.1822915860524752e-6,1.746180408652514e-6,2.1608261804724663e-6,2.6975108895457328e-6,3.512176483608693e-6,4.974866524500695e-6,9.205353410384769e-7
1.883713497480407e-9,1.5538453098391644e-8,6.983542118887809e-8,2.9712468697478924e-7,7.298522496610542e-7,1.2249810792674828e-6,1.8322277130925924e-6,3.3835054130428988e-6,4.369100633213091e-6,6.937016288113364e-6,1.060280566341704e-5,1.2970380017522907e-5,1.925970621542041e-5,2.389561031579064e-5,2.9905449092300188e-5,3.904257552265425e-5,5.547622850341888e-5,1.043941232849003e-5
7.63155016135584e-9,6.983542118887809e-8,3.475548874138892e-7,1.6270931472300498e-6,4.1951399053444545e-6,7.20878602783353e-6,1.0958258354752072e-5,2.067317591201658e-5,2.6904565836578583e-5,4.326102320537198e-5,6.678932162797664e-5,8.205441977827635e-5,0.00012276963181248574,0.00015288511080535652,0.0001920144267643904,0.0002516399184686164,0.0003591452629491919,6.919898440373271e-5
3.0066978801361176e-8,2.9712468697478924e-7,1.6270931472300498e-6,8.603613020287573e-6,2.383723329884815e-5,4.2478772008152334e-5,6.623077316820137e-5,0.00012922935797676205,0.00017027423092922205,0.0002793250819866724,0.00043814777317919195,0.0005419503965685955,0.00082062293323899,0.0010278930686068288,0.0012981785127824616,0.0017115300044625386,0.002459739983010603,0.0004916343999203523
7.125294029365521e-8,7.298522496610542e-7,4.1951399053444545e-6,2.383723329884815e-5,6.943557299909968e-5,0.00012717566969980875,0.00020223603014239203,0.00040532293850309415,0.0005394016203443764,0.0008993163013913104,0.0014290185668985435,0.0017773642287982519,0.0027176790249778655,0.0034203186799751204,0.00433935461311541,0.00574908003582432,0.008309165745445973,0.001710678792906674
1.1756942153226086e-7,1.2249810792674828e-6,7.20878602783353e-6,4.2478772008152334e-5,0.00012717566969980875,0.00023674261172573405,0.00038110216788467136,0.0007770758252069013,0.001040912841478635,0.001754264888439327,0.0028118674771986842,0.003510389695262706,0.0054032088774897315,0.006822199889503441,0.008682136174734801,0.011541117820747286,0.016744886390667756,0.0035176245240455643
1.7381899977171787e-7,1.8322277130925924e-6,1.0958258354752072e-5,6.623077316820137e-5,0.00020223603014239203,0.00038110216788467136,0.0006193923541595819,0.0012807759222292665,0.0017250195365194694,0.0029338521311992553,0.00473780189899679,0.005933882889662681,0.009186107500349108,0.01163130169119661,0.014842399671780976,0.019787573677692447,0.028806799132519413,0.0061594064526943335
3.1612793486631394e-7,3.3835054130428988e-6,2.067317591201658e-5,0.00012922935797676205,0.00040532293850309415,0.0007770758252069013,0.0012807759222292665,0.0027062610036102143,0.0036771575937838462,0.00634941346838444,0.01038474877876526,0.013079267384421053,0.02045221071094833,0.026025303854499953,0.03336961414234105,0.04471921834579592,0.06549661075224363,0.01445570638390538
4.059518881417798e-7,4.369100633213091e-6,2.6904565836578583e-5,0.00017027423092922205,0.0005394016203443764,0.001040912841478635,0.0017250195365194694,0.0036771575937838462,0.005015152158241536,0.008717877576105466,0.014341665965104276,0.018109953750927048,0.028453478308716067,0.03629290494928566,0.04664188949818069,0.06266254646883533,0.0920460788334499,0.02063282973837977
6.387891780040566e-7,6.937016288113364e-6,4.326102320537198e-5,0.0002793250819866724,0.0008993163013913104,0.001754264888439327,0.0029338521311992553,0.00634941346838444,0.008717877576105466,0.015342729241590856,0.02552362633107507,0.03239504072614057,0.05138140712293334,0.0658527803070887,0.08502766180275682,0.11482067895143419,0.16968197199973895,0.03927738793984438
9.69422103361037e-7,1.060280566341704e-5,6.678932162797664e-5,0.00043814777317919195,0.0014290185668985435,0.0028118674771986842,0.00473780189899679,0.01038474877876526,0.014341665965104276,0.02552362633107507,0.042914362739867117,0.05474246219643901,0.08766066833271025,0.11290712796095805,0.14649690931240048,0.19890120093546404,0.29582746072341515,0.07088603699717579
