x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1.937385206023319e-9,-8.725548970013422e-8,-7.046645203336436e-7,-6.298671603988724e-6,-3.113115253415024e-5,-0.00014038071455042524,-0.0003361250222830199,-0.0008492464079986835,-0.0018278832386593763,-0.002934973206096283,-0.004907838263689433,-0.006664249107410466,-0.009923300376419454,-0.002586037436063863
-1.9848385220507295e-6,-1.85628153142572e-5,-8.927309952448696e-5,-0.0004213518197066409,-0.0010525859267893484,-0.002291301590370705,-0.0036807442101903956,-0.007112271362682043,-0.012661222535697911,-0.016416384725643662,-0.01733507673260352,-0.012910527553393466,0.006583586750529544,0.07143945455297822
-2.7986510123280876e-5,-0.00023830510112189104,-0.0012150885971376009,-0.004933888702269898,-0.01069197376461767,-0.02355221240668275,-0.0439034398986235,-0.08754851437043344,-0.12315763121196364,-0.11539806058635153,-0.056137354507128236,0.006732848080892794,0.11101337097653141,-0.08290250088141589
0.00012487490911191785,0.0016677847090139032,0.008805808861236948,0.037381823262892765,0.0905877784135061,0.2126510469892001,0.3314511529275572,0.37080698277316243,0.09797135363689155,-0.16317187969383057,-0.26964348683441236,-0.15028959714077644,0.23703882019900718,-0.07218693512525795
-0.001498637094183486,-0.01354515200864995,-0.06374832486012579,-0.24953459892445506,-0.47986380570130993,-0.711255791839065,-0.6167927090007252,0.11416984840460637,0.7135114383297382,0.3567770742753364,-0.5092970063368959,-0.6208446766314113,0.4870653872425584,-0.12407697402748524
0.00041363641005764376,-0.03269117973737584,-0.2502037784184302,-1.0614973471605682,-1.9102731346337243,-1.901484497158865,-0.10665242387355864,2.5676361960150778,-0.1542647923536059,-2.266811992801864,0.2452547643550475,2.131293035137385,-1.0753844803376926,0.14995682367660243
-0.011001377210241602,-0.20172459221246036,-1.046666617956357,-3.3209788583948234,-3.9510278638889296,-0.5913288630463288,3.8169707321526465,0.6280614847447984,-4.310580010583832,2.421017033260183,3.362656642507137,-4.039839930782311,0.9811478871849114,-0.05110439770729583
-0.04195898969013884,-0.5863842778584906,-2.8004014661568295,-7.114934079563127,-5.681202314731045,4.532170668275615,5.225016417063378,-7.366915688063402,4.412188484810111,0.891242485552217,-6.318070526082746,5.539835199615665,-1.2928430468509802,0.12579021443210184
-0.15965092779777335,-1.5373044001481035,-6.749372700919629,-11.521109863781241,1.9221036357990198,12.61889449900816,-9.960100034719543,0.013574098152353298,8.244861982822368,-12.430963127903933,12.351478039195307,-7.500236881428568,1.2520349495832905,-0.024573453686194294
-0.70810791527867,-4.72552912722481,-14.0164093715663,-15.802885963457957,10.794046788341737,10.814826408455085,-18.386470399087596,16.25879251574996,-18.630540608097853,18.319688909492786,-14.498038203784544,8.330332295824348,-1.3778882319960906,0.08758773698163691
5.467515701482931,29.172594252546965,56.087927354197134,3.438785367285753,-39.58967669008313,39.73476270358753,-25.079549588474922,10.621421212902488,-8.208142609129093,6.763312497612513,-3.8327278210216815,1.6048545134282988,-0.1824433844857975,0.03074365338390341
-11.417416092788828,-76.54954215909363,-89.9336354306417,122.69528055204547,-99.1123052380782,54.46731132648028,-26.60913305802446,9.325703552406834,-5.520510770934788,2.89889344795889,0.10850711272108067,-0.6877347620355743,0.13727923973888434,0.012304620224332976
206.63835959297097,570.4232059704065,-339.7434243553126,106.68324221460905,-25.42216174001516,-1.8625723510525372,2.0273718846284883,0.2104007758350992,-1.4901348452461685,2.3354246966093273,-1.6125234704821079,0.08621918662938673,0.3157216729651057,-0.08250886513274025
-3577.546357345747,1104.518150940557,-289.6623492020019,89.33437258431863,-51.96379524784174,22.86209132206228,-8.982594150734819,3.36446778289693,-3.4322828553597864,2.8240307371544526,-0.9474965705909161,0.24938528576986138,-0.1076322256278227,0.058022229450921975
