x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
0.34157660102397497,-0.11185346486254041,0.8769606847553747,1.1308713415285896,-0.7693985034987252,2.233250263621633,0.7102807180658159,0.01879300499577476,-0.20521506225852987,-0.2905344262233787,1.3655838016595496,-0.97138931329001,-0.7991740218131244,1.215549721698174,0.38661202072635426,-3.1132769451280176,0.9896348238871985,-0.4081609706493242,-0.06071858646706548,0.8317856464128571,-0.7923812093394507,-2.2549115275642126
-1.3136795742676541,0.3400457120669193,-1.1245815493174642,-0.5036940070837823,0.46498395400483966,1.9310025878821058,0.2843038446801127,0.6950008425596099,1.2523446178457724,-0.7998531906564562,0.4100794077198725,-0.26692316182854053,-0.01859404017622956,0.8036576035234512,-0.7740657372988732,-0.9142388016310995,-2.6672617136189802,-0.472219679230533,-1.485886038081719,1.0170124184409777,-1.4316743700586616,-1.2404141917700655
-0.5551959112582413,0.5791055506926642,1.062769968205114,0.29305579893514044,0.9963611766956405,0.5421642669132656,1.0347324579269277,1.0196513592526837,-0.4816185882428493,-0.19162124395841454,0.9930204656503723,-1.2301597734390681,1.5483135810142359,1.8493750020024622,0.6804353065850207,-1.9724192115624515,-0.9156293671486392,-0.7595549037585255,-1.7157227920145892,0.8094851291655819,-0.5857603263020696,-0.4153579594105677
0.3335546610013302,0.601000638924505,2.034232157208478,-0.03708408340250877,0.9531358515328648,-0.11209368048731855,1.7473201767189586,0.4579111687069423,1.1062524700811478,-1.1421773729134488,-0.3654317167045477,1.826302839676148,-0.44604664623671003,1.291712854961588,-0.026804472364280147,-1.0759385339658418,-2.3715973745366457,0.16544981340599776,-1.1482880726346263,0.4485817506209005,-0.9493303631722321,0.0454350229866763
1.0282812138713817,-1.3171838179660473,0.3767487919071165,1.1237068393615752,0.6783630741424256,0.4961061951622153,1.0829223878159004,-2.168712328042421,0.5834101725627749,-0.1860083879960491,0.4280655232587295,0.8945705691258395,0.1962575763913904,0.869321449906999,1.161629681992312,0.10283541528217525,-0.19415662244054818,-0.2857903917814886,-1.100555967583171,0.637366429063912,-0.7663076274554443,0.941299533330136
-2.072385877461884,0.16309464246457397,0.5654663173973621,1.3550169887610173,1.5403554668506565,-0.15820138546883222,0.06641262404117411,-0.27827340846314513,0.9623386644768775,-0.9322899531244626,1.548653072641995,-0.3576306959397163,-0.7309912189557288,1.2204284817269477,1.3294062450211985,-1.7263268151229243,-0.36966347084840384,-0.5323928361806578,0.7925866390359013,-0.7598008940708799,-0.4438690076845915,1.7009126343261227
-1.1720114341319727,-0.29801608266364316,0.05305895213625866,-0.33409702510863565,-0.08196874205022839,2.0119272712367455,0.007635342845779518,1.6756787393791592,0.34404510114309306,1.0727349551090097,1.0470350113782163,0.3501085543861602,-0.6647826209044664,-0.2505623068988918,-0.9930627037926631,0.2321826631789929,-0.44891206700932784,1.5534968806630358,-0.6596428000838015,0.25074102229564227,-1.4125779613116567,1.5577734469465865
0.49914631051789765,0.20122489231411975,0.6577708710663424,0.507732308324168,0.8879963905952164,1.319065558526657,0.8669173426101584,0.5479413041908736,-0.856415861802446,-1.2726675811158206,0.5926655575761451,-0.009992856673535567,-0.5821638743732289,0.5310672619596131,-0.21057280921235522,0.06076631666790462,-0.38918800390659364,0.5326467754238335,-0.063464114329225,0.20794203640321754,-0.9660998279767258,1.3573396270289526
-1.3779775090930646,-1.9502038615687742,1.297883306599024,1.7066242024301965,1.0848870321893231,0.08061159746615643,0.658547219861658,-1.6471006772005128,1.2469395306830096,0.17555358890395514,-1.118486924066291,2.81221634252157,-0.13275004603703836,0.7293577770331837,0.5637817043278446,-1.2349705313875394,-0.18664257334867976,0.6139321726189587,0.41400218946631323,-0.003920262959841807,-0.7608389920758468,1.1339446332316159
-0.5646245468010539,0.9391200726342726,-0.3582640878174957,0.2232593104273651,1.5723569177949948,-0.4214858054190318,-0.638790967613463,0.5785521048312804,1.2982015354655125,0.1783137849612896,0.23587103435022644,-0.5969527346231919,0.5334619213054994,1.1271941278195292,3.514201723733689,0.8532451534031344,-1.1580584022805294,0.8143362607149413,0.5641498536186118,0.5000662739424444,-1.7144621510127485,1.6234322307888627
