x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
14327.0,54.0,0.003769107279960913,2.59900064574995,1330.0,1927.0,3321.0,3514.0,2694.0,1541.0
14605.0,90.0,0.0061622731941116055,2.5833257796841,1298.0,1855.0,3668.0,3971.0,2278.0,1535.0
14994.0,77.0,0.005135387488328665,2.5715795168728,1421.0,1743.0,3580.0,4247.0,2511.0,1492.0
15274.0,81.0,0.005303129501113003,2.56530860896328,1535.0,1753.0,3645.0,4225.0,2501.0,1615.0
15413.0,93.0,0.0060338675144358655,2.54595658687442,1595.0,1754.0,3633.0,3985.0,2660.0,1786.0
15492.0,91.0,0.005873999483604441,2.53508170626789,1314.0,1829.0,3984.0,4196.0,2453.0,1716.0
15527.0,76.0,0.004894699555612804,2.52954793977582,1340.0,1816.0,3909.0,4141.0,2525.0,1796.0
15454.0,80.0,0.005176653293645658,2.53404505098021,1522.0,1785.0,3788.0,4093.0,2542.0,1724.0
14894.0,115.0,0.007721230025513629,2.53192036445992,1387.0,1682.0,3497.0,3924.0,2539.0,1865.0
14998.0,104.0,0.006934257901053474,2.52069348178669,1246.0,1745.0,3865.0,3994.0,2647.0,1501.0
15127.0,110.0,0.007271765716929993,2.51226953626624,1308.0,1614.0,3806.0,4012.0,2847.0,1540.0
15180.0,104.0,0.006851119894598155,2.5060348752683,1482.0,2130.0,3269.0,4001.0,2762.0,1536.0
14678.0,122.0,0.008311759095244583,2.49311838858572,1383.0,1920.0,3176.0,3765.0,2775.0,1659.0
14874.0,106.0,0.007126529514589216,2.47930746990753,1247.0,2076.0,3493.0,3921.0,2558.0,1579.0
14810.0,98.0,0.006617150573936529,2.46872353762182,1322.0,1969.0,3219.0,4068.0,2602.0,1630.0
14917.0,119.0,0.007977475363679024,2.45567762478454,1438.0,2065.0,3419.0,3895.0,2563.0,1537.0
14596.0,97.0,0.006645656344203892,2.45114438213009,1403.0,1902.0,3312.0,3702.0,2673.0,1604.0
14844.0,131.0,0.008825114524386958,2.4423388981993,1251.0,2047.0,3510.0,3769.0,2619.0,1648.0
14683.0,122.0,0.00830892869304638,2.43499386311181,1310.0,1939.0,3626.0,3708.0,2526.0,1574.0
14496.0,108.0,0.0074503311258278145,2.41995289546414,1364.0,1864.0,3420.0,3667.0,2594.0,1587.0
14284.0,144.0,0.01008120974516942,2.40823473325151,1556.0,1880.0,3310.0,3459.0,2535.0,1544.0
14395.0,188.0,0.013060090309135117,2.39286551344946,1247.0,2100.0,3425.0,3748.0,2302.0,1573.0
14121.0,163.0,0.011543091849019192,2.3849466478347,1428.0,1807.0,3376.0,3766.0,2197.0,1547.0
14166.0,192.0,0.013553578991952562,2.37147097051876,1460.0,1935.0,3266.0,3634.0,2289.0,1582.0
14336.0,196.0,0.013671875,2.36512164283045,1490.0,2000.0,3295.0,3575.0,2427.0,1549.0
14275.0,188.0,0.013169877408056042,2.3601642166054,1241.0,2000.0,3446.0,3650.0,2279.0,1659.0
14100.0,188.0,0.013333333333333334,2.35030563628567,1427.0,1767.0,3341.0,3688.0,2259.0,1618.0
13836.0,217.0,0.01568372361954322,2.34153262448895,1440.0,1847.0,3304.0,3609.0,2282.0,1354.0
12411.0,161.0,0.012972363226170333,2.33227448426572,1317.0,1655.0,3130.0,2984.0,2087.0,1238.0
12666.0,181.0,0.014290225801357966,2.31435117860194,1236.0,1839.0,3232.0,3040.0,2017.0,1302.0
12964.0,192.0,0.014810243751928418,2.30573936300405,1226.0,1895.0,3103.0,3327.0,2035.0,1378.0
12954.0,185.0,0.014281303072410066,2.29360002567804,1394.0,1877.0,3300.0,3189.0,2027.0,1167.0
12617.0,187.0,0.014821272885789015,2.2827049473747,1349.0,1945.0,3032.0,3057.0,2060.0,1174.0
13210.0,204.0,0.015442846328538986,2.26818433849422,1214.0,2116.0,3329.0,3303.0,2002.0,1246.0
13008.0,227.0,0.01745079950799508,2.25556364036864,1195.0,1838.0,3291.0,3401.0,1965.0,1318.0
12855.0,229.0,0.017814080124465188,2.24780565531006,1323.0,1908.0,3082.0,3340.0,2002.0,1200.0
13004.0,79.0,0.0060750538295908955,2.63829173800851,1351.0,1930.0,3199.0,3241.0,2074.0,1209.0
13209.0,95.0,0.007192066015595427,2.62939974895936,1198.0,1970.0,3431.0,3365.0,2020.0,1225.0
13301.0,90.0,0.006766408540711225,2.61592543595341,1237.0,1884.0,3398.0,3404.0,1998.0,1380.0
13059.0,83.0,0.006355769967072517,2.59971844477282,1346.0,1848.0,3184.0,3298.0,2063.0,1320.0
13295.0,73.0,0.0054907860097781125,2.58941871544329,1408.0,1799.0,3394.0,3320.0,2129.0,1245.0
12961.0,93.0,0.007175372270658128,2.58070102495556,1132.0,1888.0,3373.0,3277.0,1982.0,1309.0
13555.0,110.0,0.008115086683880487,2.56791177648274,1335.0,1985.0,3277.0,3479.0,2016.0,1463.0
13336.0,84.0,0.00629874025194961,2.5493512933762,1395.0,1936.0,3481.0,3287.0,1964.0,1273.0
13425.0,100.0,0.0074487895716946,2.54146627435812,1350.0,1927.0,3462.0,3359.0,2111.0,1216.0
13433.0,120.0,0.008933224149482617,2.5198576980082,1149.0,2020.0,3725.0,3306.0,1992.0,1241.0
13349.0,87.0,0.006517342123005468,2.51498529920431,1261.0,1892.0,3400.0,3642.0,1913.0,1241.0
13227.0,101.0,0.0076358962727753835,2.50671787948929,1388.0,2087.0,3363.0,3256.0,1862.0,1271.0
12869.0,115.0,0.008936203279198073,2.50560260107231,1207.0,1912.0,3399.0,3181.0,1858.0,1312.0
12781.0,118.0,0.009232454424536421,2.4957581253991,1159.0,1968.0,3362.0,3244.0,1838.0,1210.0
15562.0,106.0,0.0068114638221308315,2.49823198424607,1421.0,2298.0,3859.0,4052.0,2266.0,1666.0
15264.0,167.0,0.010940775681341719,2.4950301934409,1557.0,2185.0,3811.0,3956.0,2172.0,1583.0
15295.0,163.0,0.010657077476299444,2.48498493055888,1543.0,2134.0,3821.0,3926.0,2248.0,1623.0
15397.0,128.0,0.008313307787231279,2.47807698351162,1315.0,2289.0,3997.0,3965.0,2337.0,1494.0
15536.0,149.0,0.009590628218331617,2.47140819024216,1444.0,2187.0,4032.0,3944.0,2448.0,1481.0
15284.0,135.0,0.008832766291546716,2.46786645633388,1468.0,2084.0,3999.0,3951.0,2318.0,1464.0
15298.0,160.0,0.01045888351418486,2.45876000736653,1473.0,2110.0,3786.0,3915.0,2484.0,1530.0
15397.0,168.0,0.010911216470741053,2.44871371928021,1366.0,2230.0,4152.0,3822.0,2283.0,1544.0
14847.0,147.0,0.009900990099009901,2.42935129055729,1423.0,2147.0,3723.0,3908.0,2186.0,1460.0
14713.0,136.0,0.009243526133351459,2.41559309387275,1490.0,2189.0,3694.0,3819.0,2094.0,1427.0
15050.0,177.0,0.01176079734219269,2.40331976819728,1537.0,2266.0,3739.0,3769.0,2331.0,1408.0
15060.0,166.0,0.011022576361221779,2.3897587392893,1476.0,2444.0,3858.0,3697.0,2174.0,1411.0
14523.0,159.0,0.01094815120842801,2.37727727291606,1472.0,2259.0,3650.0,3657.0,2124.0,1361.0
