x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
2.670125073700766e-10,1.8835034529811434e-9,7.631018825659804e-9,3.006565580294311e-8,7.125058390274865e-8,1.7381470325462886e-7,3.1612148635353264e-7,6.387787319785526e-7,1.182275552217626e-6,1.7461592719134772e-6,2.697482000362035e-6,3.512141434032223e-6,4.974821073105593e-6,9.205310704956157e-7
1.8835034529811434e-9,1.553819667260643e-8,6.983555736725695e-8,2.9712641395352704e-7,7.29856473070852e-7,1.832237083195446e-6,3.383520812171443e-6,6.937043310976598e-6,1.297042378316104e-5,1.925976538262124e-5,2.9905532332920243e-5,3.9042677934446593e-5,5.547636338818022e-5,1.0439426431126466e-5
7.631018825659804e-9,6.983555736725695e-8,3.4755388163285713e-7,1.62708369761256e-6,4.19511569472243e-6,1.0958202218681833e-5,2.067308141509256e-5,4.3260853525786326e-5,8.205414074455907e-5,0.00012276924996847973,0.00019201388712048123,0.00025163925147914855,0.00035914437819200147,6.919888773106652e-5
3.006565580294311e-8,2.9712641395352704e-7,1.62708369761256e-6,8.603639217572712e-6,2.3837366270159404e-5,6.62311729523981e-5,0.00012923010002962015,0.00027932652183201167,0.0005419528817428048,0.0008206264045071891,0.0012981835456427869,0.0017115362964199676,0.002459748428819552,0.0004916354002549024
7.125058390274865e-8,7.29856473070852e-7,4.19511569472243e-6,2.3837366270159404e-5,6.943582747220922e-5,0.0002022363535910356,0.0004053232284724061,0.0008993163824489628,0.0017773638572408995,0.0027176781305210925,0.004339352863148429,0.005749077533131983,0.008309161873667455,0.0017106779570216467
1.7381470325462886e-7,1.832237083195446e-6,1.0958202218681833e-5,6.62311729523981e-5,0.0002022363535910356,0.0006193925490524581,0.0012807754139873499,0.002933849532195568,0.005933876471680171,0.00918609706296776,0.014842382693004063,0.0197875511249966,0.02880676667107164,0.006159400891718369
3.1612148635353264e-7,3.383520812171443e-6,2.067308141509256e-5,0.00012923010002962015,0.0004053232284724061,0.0012807754139873499,0.0027062617285755083,0.006349423729702078,0.013079299136687816,0.020452266470150315,0.03336971204959138,0.0447193525405637,0.06549681008641783,0.014455746956820684
6.387787319785526e-7,6.937043310976598e-6,4.3260853525786326e-5,0.00027932652183201167,0.0008993163824489628,0.002933849532195568,0.006349423729702078,0.01534271386189761,0.03239491793156914,0.051381145829037383,0.08502714585905295,0.11481993455351026,0.16968080613543185,0.03927709444916889
1.182275552217626e-6,1.297042378316104e-5,8.205414074455907e-5,0.0005419528817428048,0.0017773638572408995,0.005933876471680171,0.013079299136687816,0.03239491793156914,0.07000128576550095,0.11262896302359472,0.18916816350743962,0.2575555530772307,0.3843470312132762,0.09378959825502527
1.7461592719134772e-6,1.925976538262124e-5,0.00012276924996847973,0.0008206264045071891,0.0027176781305210925,0.00918609706296776,0.020452266470150315,0.051381145829037383,0.11262896302359472,0.18293622780759206,0.3104191701900197,0.4251100133553819,0.6388675373856828,0.16207789525982044
2.697482000362035e-6,2.9905532332920243e-5,0.00019201388712048123,0.0012981835456427869,0.004339352863148429,0.014842382693004063,0.03336971204959138,0.08502714585905295,0.18916816350743962,0.3104191701900197,0.5328778614593093,0.7347296993969535,1.1134369506704729,0.2961669908849618
3.512141434032223e-6,3.9042677934446593e-5,0.00025163925147914855,0.0017115362964199676,0.005749077533131983,0.0197875511249966,0.0447193525405637,0.11481993455351026,0.2575555530772307,0.4251100133553819,0.7347296993969535,1.017190119435557,1.5494202517156983,0.4246760512780858
4.974821073105593e-6,5.547636338818022e-5,0.00035914437819200147,0.002459748428819552,0.008309161873667455,0.02880676667107164,0.06549681008641783,0.16968080613543185,0.3843470312132762,0.6388675373856828,1.1134369506704729,1.5494202517156983,2.3756795504180626,0.6774803929323464
9.205310704956157e-7,1.0439426431126466e-5,6.919888773106652e-5,0.0004916354002549024,0.0017106779570216467,0.006159400891718369,0.014455746956820684,0.03927709444916889,0.09378959825502527,0.16207789525982044,0.2961669908849618,0.4246760512780858,0.6774803929323464,0.25053019089837
1.1716276554942303e-10,9.064473032823072e-10,3.829290631955668e-9,1.5512931096563588e-8,3.723513485764855e-8,9.176792397926076e-8,1.6778959247863568e-7,3.406471827346509e-7,6.321463584272194e-7,9.345235453652744e-7,1.444297963560965e-6,1.88055598808267e-6,2.6634689102432785e-6,4.921272868491046e-7
9.064473032823072e-10,8.61123002478836e-9,4.118273441107112e-8,1.819862781941613e-7,4.543190926145341e-7,1.1547479675799183e-6,2.145799032419595e-6,4.423456196792236e-6,8.295993005529356e-6,1.2332539701013926e-5,1.9160654763267682e-5,2.5017590543182526e-5,3.554708587851497e-5,6.682399094257778e-6
3.829290631955668e-9,4.118273441107112e-8,2.1902786589243336e-7,1.0621509922695963e-6,2.775284781904808e-6,7.31827021530701e-6,1.3867780770007952e-5,2.912390409581316e-5,5.5330696640433904e-5,8.281326532672329e-5,0.00012949772847315995,0.00016965760211174388,0.00024201497399297704,4.646515640979309e-5
1.5512931096563588e-8,1.819862781941613e-7,1.0621509922695963e-6,5.7946990416031594e-6,1.6271604302031183e-5,4.568478458115383e-5,8.96042152181453e-5,0.00019452089919520053,0.0003782302021967136,0.0005730576135968817,0.0009065891195411356,0.0011950315932608758,0.0017168267579612771,0.00034229341525440543
3.723513485764855e-8,4.543190926145341e-7,2.775284781904808e-6,1.6271604302031183e-5,4.83023314218274e-5,0.00014317952247376242,0.0002897189606468703,0.0006484013495717809,0.0012880711515040498,0.0019737260570254224,0.0031561646478113774,0.004183861592415407,0.006050002808306622,0.001248351151297622
9.176792397926076e-8,1.1547479675799183e-6,7.31827021530701e-6,4.568478458115383e-5,0.00014317952247376242,0.00045071123502377834,0.0009469088521703799,0.0022016804521863636,0.004495239597431284,0.00698909890510546,0.011332288977843748,0.015132248423443751,0.022067053640247653,0.0047585464775385285
1.6778959247863568e-7,2.145799032419595e-6,1.3867780770007952e-5,8.96042152181453e-5,0.0002897189606468703,0.0009469088521703799,0.0020422756287683864,0.004887994725919658,0.010200661237346571,0.0160494260315932,0.026322855886682744,0.035363394850538535,0.05193404560283179,0.01161951225765852
