x1,x2,x3,x4,x5,x6
-0.9346155746532344,0.5927713460108753,-1.3282233104509167,-1.946359929032529,1.0581418506907707,1.139316091464951
-0.8989675052210124,-0.11090553894743675,-1.919184063341197,0.4723512656205662,0.5041226033895466,0.5163437740408803
-0.21330933052062778,1.2210458123579013,-2.2996690634981043,-0.23747695819182937,0.783680618516642,0.7850464324290377
-0.026223882121800175,0.771018646304123,-1.7440742031346324,-0.25478307753315776,1.3019771616981808,0.9471436462293907
-0.7029431797602834,-0.6900252810897121,-0.24563998348889343,-0.8394426937067191,1.5279920899447386,1.9680305339726634
0.32548478329017777,-0.01927281205404589,-2.555401134337003,0.04016340354407647,-0.03229426312491362,-0.044342223241196244
1.2988255520648102,-0.05187865684360913,-1.1295492496261863,0.01728717328745225,0.25158349002494257,0.7798960591995779
-0.2429519976171329,0.022231207727658023,-0.9272038212142056,-0.7160949894498104,1.1963033821817004,1.179287456821317
1.1054949969453425,-0.8538654604947497,-0.701549739993899,-1.2511134283119048,1.294251226477357,1.1523976499552975
-0.11378649332137812,-0.17297441086089657,-2.06481836871198,0.2711118872264455,0.26360065747457395,0.45840683855574954
0.6676703801671025,-0.516891501981592,-0.6888887349032441,0.04496513597523015,0.1319233851556191,1.6349154385222113
-0.21524590206092833,-0.428647619179796,-0.33743580171985604,-0.9543825800518075,0.16252476721838693,1.630969462312688
1.829342573858242,-1.2681321943718877,-0.011029951489951069,-2.1845030570282136,-0.4070767355687741,0.9566673932952983
0.3049636662243803,-1.4344902857081656,-0.6575881074003435,0.1866240480647135,-1.2774095696681103,0.9876114156640653
1.2553861989183126,-0.3482256120730711,-1.945037487692639,-0.26367407562448564,0.7402642755791848,0.1950273753162812
0.26455399364514925,1.259021520464911,-1.6650525367149847,-1.0160115594241772,1.1777206699816138,0.0671887590416526
0.6266765392338024,-0.5794549450102733,-0.06159203029350815,-0.7400642494774364,1.3787119048458853,1.3149730068245005
0.1587097342381681,-1.944949976564535,-0.7431186862090015,0.4697366884423608,-0.8539905588912404,0.9745516853227696
0.3573252803919303,-0.5243177720170762,-0.4098512434110847,0.3962577416630505,0.15991749123139193,1.4149832597671228
-0.988583817355914,-0.32191943401565326,-0.014751873768032884,-0.031375598896965694,1.7466313263521487,1.9315294318170202
0.5447581994049991,-0.9298096182240885,-0.527049733075377,-1.0777007654664992,0.6001817404693217,0.5912085212204187
-0.6520679481574337,-1.0418348081879614,-1.6903187953459673,-1.0961291481981237,-0.8837247600343898,-0.28761565166915865
-0.5798516701002786,-0.6164477875202824,-0.20338883840330105,2.0157641677569678,1.1307039370570273,1.8545282636768117
-0.15848929108983542,-1.5811245020586782,0.6351204638466296,-0.8116478139435791,-0.07680579251554052,1.2099557026667171
0.2750256663357655,-0.5098379227443719,-0.4076376116166511,-2.585683125275219,-0.13349227100053035,0.04877731619105909
