x1
-10262.85648139627
-10387.305018939725
-10568.164213262335
-11003.314765554269
-11344.98885546131
-10960.237026826748
-11017.764072332613
-11136.06082659227
-11127.474402542135
-10628.206689927256
-10851.847088127275
-10965.663516560124
-10863.835186839875
-10519.815269861647
-10695.787197600357
-10649.202975009694
-10610.467582202422
-10664.354789046054
-10488.396761994654
-10377.336740197668
-10603.949999751727
-10407.590226666282
-10249.51374233905
-10505.514557446411
-10607.63551726797
-10368.037598304574
-10347.235495401384
-10112.814602448527
-8997.3408528049
-9105.631460497912
-9340.928028790235
-9161.144276038334
-9000.45357338255
-9256.183309077376
-9180.538862284071
-9201.596613234535
-9293.362357658101
-9239.588508694367
-9473.523491319193
-9419.040415950785
-9357.66406923752
-9076.954561313973
-9731.262841064638
-9486.192715826137
-9452.730804133716
-9128.246944753826
-9260.036597805649
-9396.001272477397
-9155.201718081236
-8880.718012268579
-11095.384912298417
-11094.531213399945
-11147.041747167585
-10796.119979732532
-10960.00172324797
-10784.740219325746
-11074.371419070103
-10906.514460381391
-10458.068847052193
-10267.909722093296
-10724.896298020485
-10488.96513038354
-10206.468540227288
-10331.526978351309
-10182.31848903732
-10150.977564790102
-10245.772422322712
-10377.776927005798
-9891.966711400972
-10055.57419815855
-10123.942381010316
-10500.792189006244
-9899.92822361469
-10334.604979359607
-10123.386773028147
-10133.428007282746
-10149.568606140889
-10455.737444597247
-10378.187893491751
-10273.338021414145
-10220.267433724932
-10656.661306157599
-10448.323043936467
-10162.227307842046
-10196.229386732282
-10212.493056593312
-10304.259896125335
-10359.029844303092
-10098.447830915005
-10099.411654751686
-10146.67016472439
-10344.886918487668
-10056.036337356947
-10226.371763891793
-10244.4932920077
-10414.428009449388
-9932.371292504089
-10041.587110280561
-9913.582234764533
-10137.263409047579
-9947.662399037501
-9883.080703525411
-9660.576759254085
-10286.707072409858
-9641.022923240324
-9726.102762097613
-9425.559634138133
-9882.415636278554
-9691.036344179889
-9465.22232091958
-10013.266857059616
-10017.633832296306
-9896.771270347406
-9368.878575386809
-9684.47275422634
