x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-2289.928331388947,1254.9644369513953,-415.3650035136569,-27.824275978122355,16.771749566208946,-3.1969104781843285,-2.71744113096858,8.586924846060326,-5.836771521562369,3.581996433834754
-6247.99179284124,1046.1912800405407,65.93060044612699,-130.21205223417314,19.253249574862295,-1.9518444238150432,-4.494826873562367,8.823217165980683,-5.536773527320284,3.342838422406328
-1906.0104502282554,521.8889237940131,15.552339685122483,-123.99272754466126,27.5061549622538,-7.008222478217061,1.2635619818724024,3.774612899580575,-3.5125053055532316,3.2981788965517125
-2237.304748606295,-538.6246254622562,334.086998861258,-150.74578685191472,28.401808068453605,-6.93476147737359,1.5289020939962672,3.260548922507961,-3.204890423200906,3.1548670077985532
-621.9456190946214,-573.4972108495429,290.2628977547035,-170.50722320746652,34.20560275479413,-7.966891023719439,-0.00728524146959761,5.909712665696471,-4.516360094830963,3.2325045713946277
4529.466805963014,-1914.2729592629312,540.3771194451751,-148.20947762409457,22.712449525034536,-7.409020535718796,2.2511483770925667,2.2251237959990373,-2.621279312973535,3.0081987422610053
-2593.3272260278345,337.7174443543823,37.48976317846577,-103.10696448741562,23.302994661029846,-4.423658871991898,-2.5185062524930566,7.228239079338474,-4.901647232898885,3.273825413463664
-413.1006060349353,-623.668755500949,368.72726722503666,-177.34251586824294,32.173244098590544,-7.741735614245203,0.4297916047428727,5.023416594828384,-4.045749894206118,3.207960078058659
569.6677240819458,-658.435987952726,1.6168492682639541,-47.04959459353946,16.538158848738036,-4.567671830214328,-0.388520631781328,5.401688939166986,-4.177404764157948,3.1026469841267024
-2001.7166395426261,-1542.419921676048,866.3350381225492,-245.3851345355153,31.703750125512766,-8.161076465485284,1.1493542543235669,3.737904336015642,-3.3433313236630955,3.1004760697845173
-4077.2825765811126,91.940273360708,294.42011736598914,-182.02645327117568,34.40796575217051,-6.7138821384225755,-2.59186893648927,8.359068781894502,-5.5914843141867765,3.428043779051862
-3485.8186447409225,124.82552870943695,219.55377651872297,-168.80956054878325,38.19035680551796,-11.197816063661657,2.0090729713455175,4.425327680818437,-3.91676808128285,3.256047130299763
-2003.2256033493077,-538.222086513604,474.1642034595641,-198.4928660697025,38.9900632190245,-11.596881553892164,1.4484682631817039,5.439900161624329,-4.405162379774938,3.207854109631905
2043.6921637942448,-1911.9411331114197,849.2907968473459,-253.77382809978698,40.52409013430925,-11.222321051868601,0.4527278038213089,5.58166425474432,-4.248783702231005,3.182500624361839
