"","","subdata"
"242",1,0.362219960748217
"243",1,0.362707666493675
"244",1,0.362707666493675
"245",1,0.362707666493675
"246",1,0.362707666493675
"247",1,0.362707666493675
"248",1,0.363187384228546
"249",1,0.364899681498949
"250",1,0.364899681498949
"251",1,0.364899681498949
"252",1,0.366017076459101
"253",1,0.366017076459101
"254",1,0.366017076459101
"255",1,0.366017076459101
"256",1,0.366284879957282
"257",1,0.366284879957282
"258",1,0.366284879957282
"259",1,0.366284879957282
"260",1,0.366606347723378
"261",1,0.366606347723378
"262",1,0.366606347723378
"263",1,0.366606347723378
"264",1,0.367677992627396
"265",1,0.369150557932917
"266",1,0.369150557932917
"267",1,0.369150557932917
"268",1,0.369858244020502
"269",1,0.371264825473889
"270",1,0.371264825473889
"271",1,0.371264825473889
"272",1,0.371264825473889
"273",1,0.372075809786912
"274",1,0.372788594256282
"275",1,0.372788594256282
"276",1,0.373838803547207
"277",1,0.373838803547207
"278",1,0.374673909018057
"279",1,0.374947260257844
"280",1,0.374947260257844
"281",1,0.375251688262218
"282",1,0.375251688262218
"283",1,0.376609532783192
"284",1,0.376609532783192
"285",1,0.376609532783192
"286",1,0.377866689523349
"287",1,0.379831151504983
"288",1,0.379831151504983
"289",1,0.380292358752628
"290",1,0.380358348931976
"291",1,0.380358348931976
"292",1,0.380358348931976
"293",1,0.380358348931976
"294",1,0.381062657474932
"295",1,0.38343163258913
"296",1,0.38343163258913
"297",1,0.38343163258913
"298",1,0.38343163258913
"299",1,0.38505373571978
"300",1,0.38505373571978
"301",1,0.38505373571978
"302",1,0.38505373571978
"303",1,0.38505373571978
"304",1,0.386096357411322
"305",1,0.386096357411322
"306",1,0.386096357411322
"307",1,0.386471424283177
"308",1,0.386471424283177
"309",1,0.386471424283177
"310",1,0.388357238409766
"311",1,0.388357238409766
"312",1,0.388357238409766
"313",1,0.388357238409766
"314",1,0.388357238409766
"315",1,0.388488392016878
"316",1,0.388488392016878
"317",1,0.388488392016878
"318",1,0.388962298685899
"319",1,0.388962298685899
"320",1,0.388962298685899
"321",1,0.389494467435966
"322",1,0.389647770070045
"323",1,0.389647770070045
"324",1,0.389647770070045
"325",1,0.390755142180432
"326",1,0.390755142180432
"327",1,0.390755142180432
"328",1,0.391935605725753
"329",1,0.391935605725753
"330",1,0.392391780566666
"331",1,0.393180833736757
"332",1,0.393180833736757
"333",1,0.393180833736757
"334",1,0.393180833736757
"335",1,0.393374168787891
"336",1,0.39367726410295
"337",1,0.39367726410295
"338",1,0.39367726410295
"339",1,0.39367726410295
"340",1,0.39367726410295
"341",1,0.394742721432814
"342",1,0.394742721432814
"343",1,0.394742721432814
"344",1,0.394742721432814
"345",1,0.395615934128604
"346",1,0.395615934128604
"347",1,0.395615934128604
"348",1,0.395615934128604
"349",1,0.396764782531856
"350",1,0.396764782531856
"351",1,0.396764782531856
"352",1,0.398769955723744
"353",1,0.398769955723744
"354",1,0.398977496623563
"355",1,0.398977496623563
"356",1,0.398977496623563
"357",1,0.398977496623563
"358",1,0.398977496623563
"359",1,0.399966528022945
"360",1,0.400512580500231
"361",1,0.400864364417154
"362",1,0.400864364417154
"363",1,0.400864364417154
"364",1,0.400864364417154
"365",1,0.401146600225372
"366",1,0.401146600225372
"367",1,0.401146600225372
"368",1,0.401146600225372
"369",1,0.401146600225372
"370",1,0.402153026836043
"371",1,0.402153026836043
"372",1,0.402153026836043
"373",1,0.402153026836043
"374",1,0.402232846875971
"375",1,0.402232846875971
"376",1,0.402232846875971
"377",1,0.402232846875971
"378",1,0.403668680986792
"379",1,0.404317813932694
"380",1,0.404317813932694
"381",1,0.404317813932694
"382",1,0.404317813932694
"383",1,0.404317813932694
"384",1,0.404317813932694
"385",1,0.404317813932694
"386",1,0.404317813932694
"387",1,0.404317813932694
"388",1,0.406886449329506
"389",1,0.407356497824178
"390",1,0.409751408279686
"391",1,0.409751408279686
"392",1,0.409751408279686
"393",1,0.409751408279686
"394",1,0.409751408279686
"395",1,0.410900186980646
"396",1,0.410900186980646
"397",1,0.410900186980646
"398",1,0.411411661603142
"399",1,0.411411661603142
"400",1,0.411411661603142
"401",1,0.411411661603142
"402",1,0.411772730976458
"403",1,0.411772730976458
"404",1,0.411772730976458
"405",1,0.411772730976458
"406",1,0.413622730584093
"407",1,0.413622730584093
"408",1,0.413622730584093
"409",1,0.414204729687095
"410",1,0.414204729687095
"411",1,0.414204729687095
"412",1,0.414204729687095
"413",1,0.414204729687095
"414",1,0.415130598115038
"415",1,0.416084905261804
"416",1,0.416084905261804
"417",1,0.416084905261804
"418",1,0.416242498027426
"419",1,0.417388279616014
"420",1,0.417388279616014
"421",1,0.417388279616014
"422",1,0.418289390302007
"423",1,0.418289390302007
"424",1,0.418289390302007
"425",1,0.418387870659846
"426",1,0.418447266482367
"427",1,0.418447266482367
"428",1,0.418447266482367
"429",1,0.418447266482367
"430",1,0.41868147891758
"431",1,0.41942709121812
"432",1,0.41942709121812
"433",1,0.41942709121812
"434",1,0.419701601475725
"435",1,0.420072474127525
"436",1,0.420380315998848
"437",1,0.420380315998848
"438",1,0.420380315998848
"439",1,0.420380315998848
"440",1,0.421136501754624
"441",1,0.421411042549408
"442",1,0.421411042549408
"443",1,0.421411042549408
"444",1,0.421411042549408
"445",1,0.421411042549408
"446",1,0.421411042549408
"447",1,0.421714350659186
"448",1,0.421714350659186
"449",1,0.422741947261033
"450",1,0.42441774961013
"451",1,0.425862504605529
"452",1,0.426300374825894
"453",1,0.426300374825894
"454",1,0.426300374825894
"455",1,0.426300374825894
"456",1,0.42646386637895
"457",1,0.42646386637895
"458",1,0.42646386637895
"459",1,0.42646386637895
"460",1,0.426629785397612
"461",1,0.426629785397612
"462",1,0.426629785397612
"463",1,0.426927545186969
"464",1,0.426927545186969
"465",1,0.426927545186969
"466",1,0.426927545186969
"467",1,0.427016773273342
"468",1,0.427016773273342
"469",1,0.427311263608994
"470",1,0.427311263608994
"471",1,0.427311263608994
"472",1,0.427311263608994
"473",1,0.427311263608994
"474",1,0.428029582493357
"475",1,0.428029582493357
"476",1,0.428029582493357
"477",1,0.428644794698417
"478",1,0.428644794698417
"479",1,0.428853739738676
"480",1,0.428853739738676
"481",1,0.428853739738676
"482",1,0.428853739738676
"483",1,0.429583662739623
"484",1,0.430011275006789
"485",1,0.430011275006789
"486",1,0.430011275006789
"487",1,0.430752484741927
"488",1,0.430752484741927
"489",1,0.432055531055251
"490",1,0.432722612479126
"491",1,0.432722612479126
"492",1,0.432965831054842
"493",1,0.432965831054842
"494",1,0.432965831054842
"495",1,0.432965831054842
"496",1,0.433976007802438
"497",1,0.433976007802438
"498",1,0.43458162611963
"499",1,0.43458162611963
"500",1,0.43458162611963
"501",1,0.43458162611963
"502",1,0.43458162611963
"503",1,0.43458162611963
"504",1,0.43466036331318
"505",1,0.43466036331318
"506",1,0.43466036331318
"507",1,0.43466036331318
"508",1,0.43466036331318
"509",1,0.43466036331318
"510",1,0.434917251757455
"511",1,0.435763669910879
"512",1,0.435957347910831
"513",1,0.435957347910831
"514",1,0.435957347910831
"515",1,0.435957347910831
"516",1,0.435957347910831
"517",1,0.43621334997359
"518",1,0.43621334997359
"519",1,0.43621334997359
"520",1,0.437258606331455
"521",1,0.437682626151161
"522",1,0.437682626151161
"523",1,0.437770877928872
"524",1,0.437770877928872
"525",1,0.437770877928872
"526",1,0.437770877928872
"527",1,0.438121994104177
"528",1,0.438121994104177
"529",1,0.438121994104177
"530",1,0.438480211080101
"531",1,0.438480211080101
"532",1,0.438480211080101
"533",1,0.43857508922103
"534",1,0.43857508922103
"535",1,0.43857508922103
"536",1,0.43857508922103
"537",1,0.43857508922103
"538",1,0.43857508922103
"539",1,0.438642245024895
"540",1,0.438642245024895
"541",1,0.438712715856083
"542",1,0.439009680639539
"543",1,0.439009680639539
"544",1,0.439176852509069
"545",1,0.439176852509069
"546",1,0.439176852509069
"547",1,0.439930317813985
"548",1,0.440591230438727
"549",1,0.440591230438727
"550",1,0.440591230438727
"551",1,0.4407005951681
"552",1,0.4407005951681
"553",1,0.4407005951681
"554",1,0.4407005951681
"555",1,0.4407005951681
"556",1,0.440811518922172
"557",1,0.440811518922172
"558",1,0.441033828057772
"559",1,0.441249025561424
"560",1,0.44135059913254
"561",1,0.44135059913254
"562",1,0.44135059913254
"563",1,0.44139104981035
"564",1,0.44139104981035
"565",1,0.44139104981035
"566",1,0.44139104981035
"567",1,0.441443045526581
"568",1,0.441443045526581
"569",1,0.441443045526581
"570",1,0.441443045526581
"571",1,0.441443045526581
"572",1,0.441844215581033
"573",1,0.441844215581033
"574",1,0.441844215581033
"575",1,0.441844215581033
"576",1,0.441844215581033
"577",1,0.441844215581033
"578",1,0.442567205746048
"579",1,0.442762646322416
"580",1,0.442762646322416
"581",1,0.443151118547332
"582",1,0.443151118547332
"583",1,0.443631611107181
"584",1,0.443631611107181
"585",1,0.443631611107181
"586",1,0.443631611107181
"587",1,0.443631611107181
"588",1,0.443631611107181
"589",1,0.444107278459963
"590",1,0.444107278459963
"591",1,0.444107278459963
"592",1,0.444520983800805
"593",1,0.444520983800805
"594",1,0.444520983800805
"595",1,0.444520983800805
"596",1,0.444520983800805
"597",1,0.444591597017629
"598",1,0.444591597017629
"599",1,0.444591597017629
"600",1,0.444591597017629
"601",1,0.444591597017629
"602",1,0.444591597017629
"603",1,0.444659307180061
"604",1,0.444659307180061
"605",1,0.444659307180061
"606",1,0.444659307180061
"607",1,0.444659307180061
"608",1,0.444659307180061
"609",1,0.444874659611447
"610",1,0.44542056195233
"611",1,0.44542056195233
"612",1,0.44542056195233
"613",1,0.445779397922406
"614",1,0.445779397922406
"615",1,0.445779397922406
"616",1,0.445779397922406
"617",1,0.445992377579837
"618",1,0.445992377579837
"619",1,0.445992377579837
"620",1,0.445992377579837
"621",1,0.446219634895572
"622",1,0.446219634895572
"623",1,0.446219634895572
"624",1,0.446366763668444
"625",1,0.446366763668444
"626",1,0.446366763668444
"627",1,0.446366763668444
"628",1,0.446366763668444
"629",1,0.446386757099031
"630",1,0.446386757099031
"631",1,0.446386757099031
"632",1,0.446386757099031
"633",1,0.446608916344251
"634",1,0.446608916344251
"635",1,0.447279048712732
"636",1,0.447945027606366
"637",1,0.447945027606366
"638",1,0.448633926414079
"639",1,0.448633926414079
"640",1,0.448633926414079
"641",1,0.449059629522314
"642",1,0.449059629522314
"643",1,0.449059629522314
"644",1,0.449059629522314
"645",1,0.449059629522314
"646",1,0.449059629522314
"647",1,0.449277263744376
"648",1,0.449389183911062
"649",1,0.449389183911062
"650",1,0.449389183911062
"651",1,0.449389183911062
"652",1,0.449389183911062
"653",1,0.449490378319241
"654",1,0.449490378319241
"655",1,0.449490378319241
"656",1,0.449539060467672
"657",1,0.450007947162031
"658",1,0.450007947162031
"659",1,0.450007947162031
"660",1,0.450007947162031
"661",1,0.450133292442914
"662",1,0.450133292442914
"663",1,0.450133292442914
"664",1,0.450238354822961
"665",1,0.450340703444938
"666",1,0.450340703444938
"667",1,0.450340703444938
"668",1,0.450340703444938
"669",1,0.450340703444938
"670",1,0.450690601104418
"671",1,0.450690601104418
"672",1,0.450690601104418
"673",1,0.450690601104418
"674",1,0.45097634267539
"675",1,0.45097634267539
"676",1,0.45097634267539
"677",1,0.451073330365608
"678",1,0.451187605090677
"679",1,0.451187605090677
"680",1,0.451187605090677
"681",1,0.451187605090677
"682",1,0.451286899308952
"683",1,0.451286899308952
"684",1,0.451286899308952
"685",1,0.451286899308952
"686",1,0.451825832053845
"687",1,0.451897434644652
"688",1,0.451897434644652
"689",1,0.451897434644652
"690",1,0.451897434644652
"691",1,0.451897434644652
"692",1,0.452036301146446
"693",1,0.452036301146446
"694",1,0.452036301146446
"695",1,0.452036301146446
"696",1,0.452235422435056
"697",1,0.452235422435056
"698",1,0.452235422435056
"699",1,0.452235422435056
"700",1,0.452235422435056
"701",1,0.452417566467996
"702",1,0.452417566467996
"703",1,0.452417566467996
"704",1,0.452652536747268
"705",1,0.452652536747268
"706",1,0.452652536747268
"707",1,0.452753666908358
"708",1,0.452753666908358
"709",1,0.452753666908358
"710",1,0.452753666908358
"711",1,0.452753666908358
"712",1,0.452753666908358
"713",1,0.452753666908358
"714",1,0.45291322920619
"715",1,0.453034322502275
"716",1,0.453034322502275
"717",1,0.453034322502275
"718",1,0.453034322502275
"719",1,0.453235136202681
"720",1,0.453235136202681
"721",1,0.453235136202681
"722",1,0.453235136202681
"723",1,0.453235136202681
"724",1,0.453531555078536
"725",1,0.453683360553443
"726",1,0.453683360553443
"727",1,0.453683360553443
"728",1,0.453826858484641
"729",1,0.454171949584512
"730",1,0.454171949584512
"731",1,0.454171949584512
"732",1,0.454171949584512
"733",1,0.454171949584512
"734",1,0.454171949584512
"735",1,0.454650900418698
"736",1,0.454650900418698
"737",1,0.454809853679181
"738",1,0.454809853679181
"739",1,0.454809853679181
"740",1,0.454809853679181
"741",1,0.454959748818987
"742",1,0.454959748818987
"743",1,0.454959748818987
"744",1,0.454959748818987
"745",1,0.454959748818987
"746",1,0.455081192896666
"747",1,0.455081192896666
"748",1,0.455188412010156
"749",1,0.455297589081524
"750",1,0.455297589081524
"751",1,0.455297589081524
"752",1,0.455297589081524
"753",1,0.455503988079883
"754",1,0.455503988079883
"755",1,0.455794262011384
"756",1,0.455794262011384
"757",1,0.455794262011384
"758",1,0.455794262011384
"759",1,0.455965304044506
"760",1,0.455965304044506
"761",1,0.455965304044506
"762",1,0.455965304044506
"763",1,0.456066686745091
"764",1,0.456066686745091
"765",1,0.456215601503252
"766",1,0.456215601503252
"767",1,0.456215601503252
"768",1,0.456215601503252
"769",1,0.456215601503252
"770",1,0.456215601503252
"771",1,0.456215601503252
"772",1,0.456386018730942
"773",1,0.456386018730942
"774",1,0.456386018730942
"775",1,0.45676379801857
"776",1,0.45676379801857
"777",1,0.45676379801857
"778",1,0.457110557026089
"779",1,0.457110557026089
"780",1,0.457110557026089
"781",1,0.457110557026089
"782",1,0.458133523626747
"783",1,0.458133523626747
"784",1,0.458133523626747
"785",1,0.458133523626747
"786",1,0.458451203089373
"787",1,0.458451203089373
"788",1,0.458451203089373
"789",1,0.458878913686294
"790",1,0.458878913686294
"791",1,0.458878913686294
"792",1,0.459121362269181
"793",1,0.459121362269181
"794",1,0.459209058862422
"795",1,0.459209058862422
"796",1,0.459209058862422
"797",1,0.459254305847056
"798",1,0.459254305847056
"799",1,0.459254305847056
"800",1,0.459254305847056
"801",1,0.459254305847056
"802",1,0.459254305847056
"803",1,0.459254305847056
"804",1,0.459254305847056
"805",1,0.459254305847056
"806",1,0.459254305847056
"807",1,0.459254305847056
"808",1,0.459254305847056
"809",1,0.459254305847056
"810",1,0.459254305847056
"811",1,0.459254305847056
"812",1,0.459254305847056
"813",1,0.459254305847056
"814",1,0.459288534152348
"815",1,0.459288534152348
"816",1,0.459288534152348
"817",1,0.459288534152348
"818",1,0.459433477564052
"819",1,0.459433477564052
"820",1,0.459433477564052
"821",1,0.459433477564052
"822",1,0.459745974326116
"823",1,0.459745974326116
"824",1,0.459938575399133
"825",1,0.459938575399133
"826",1,0.460211765525222
"827",1,0.460211765525222
"828",1,0.460211765525222
"829",1,0.460211765525222
"830",1,0.460211765525222
"831",1,0.460401832213951
"832",1,0.460401832213951
"833",1,0.460401832213951
"834",1,0.460721422127569
"835",1,0.460721422127569
"836",1,0.460721422127569
"837",1,0.461150000609307
"838",1,0.461150000609307
"839",1,0.461150000609307
"840",1,0.461150000609307
"841",1,0.461150000609307
"842",1,0.461456513327131
"843",1,0.461456513327131
"844",1,0.461456513327131
"845",1,0.461597800719059
"846",1,0.461792747161226
"847",1,0.462118081514919
"848",1,0.462118081514919
"849",1,0.462118081514919
"850",1,0.462345705340693
"851",1,0.462345705340693
"852",1,0.462345705340693
"853",1,0.4627265466755
"854",1,0.4627265466755
"855",1,0.4627265466755
"856",1,0.4627265466755
"857",1,0.463132178679422
"858",1,0.463201656494489
"859",1,0.463201656494489
"860",1,0.463201656494489
"861",1,0.463201656494489
"862",1,0.463475030144916
"863",1,0.463475030144916
"864",1,0.463475030144916
"865",1,0.463746817380524
"866",1,0.463746817380524
"867",1,0.463746817380524
"868",1,0.463746817380524
"869",1,0.464016237645749
"870",1,0.464016237645749
"871",1,0.464016237645749
"872",1,0.464016237645749
"873",1,0.464334814627389
"874",1,0.464334814627389
"875",1,0.464334814627389
"876",1,0.464523788527816
"877",1,0.464523788527816
"878",1,0.464523788527816
"879",1,0.464828910049858
"880",1,0.464828910049858
"881",1,0.464828910049858
"882",1,0.464828910049858
"883",1,0.464828910049858
"884",1,0.465042408632508
"885",1,0.465042408632508
"886",1,0.465042408632508
"887",1,0.465149188184909
"888",1,0.465149188184909
"889",1,0.465149188184909
"890",1,0.465149188184909
"891",1,0.465149188184909
"892",1,0.465315364562106
"893",1,0.465610473482773
"894",1,0.465610473482773
"895",1,0.465610473482773
"896",1,0.465610473482773
"897",1,0.465610473482773
"898",1,0.465802100858665
"899",1,0.466072299847403
"900",1,0.46623160844935
"901",1,0.46623160844935
"902",1,0.46623160844935
"903",1,0.46623160844935
"904",1,0.46623160844935
"905",1,0.466264984897073
"906",1,0.466264984897073
"907",1,0.466264984897073
"908",1,0.466442324211686
"909",1,0.46652647680897
"910",1,0.46652647680897
"911",1,0.46652647680897
"912",1,0.46652647680897
"913",1,0.466586863821965
"914",1,0.466586863821965
"915",1,0.466586863821965
"916",1,0.467013150422721
"917",1,0.467013150422721
"918",1,0.467013150422721
"919",1,0.467013150422721
"920",1,0.467047224666711
"921",1,0.467047224666711
"922",1,0.467047224666711
"923",1,0.467047224666711
"924",1,0.467246695252319
"925",1,0.467246695252319
"926",1,0.467246695252319
"927",1,0.46748375685308
"928",1,0.46748375685308
"929",1,0.46748375685308
"930",1,0.46748375685308
"931",1,0.46748375685308
"932",1,0.467507699179805
"933",1,0.467507699179805
"934",1,0.467507699179805
"935",1,0.467507699179805
"936",1,0.467564402719541
"937",1,0.46773733515047
"938",1,0.46773733515047
"939",1,0.46773733515047
"940",1,0.46773733515047
"941",1,0.468110130303677
"942",1,0.468328234449224
"943",1,0.468328234449224
"944",1,0.468328234449224
"945",1,0.468402703024048
"946",1,0.4685077312452
"947",1,0.4685077312452
"948",1,0.4685077312452
"949",1,0.4685077312452
"950",1,0.46864418945546
"951",1,0.46864418945546
"952",1,0.46864418945546
"953",1,0.46864418945546
"954",1,0.468861523547187
"955",1,0.469162583383057
"956",1,0.469162583383057
"957",1,0.469162583383057
"958",1,0.469195043063148
"959",1,0.469195043063148
"960",1,0.469195043063148
"961",1,0.469195043063148
"962",1,0.469322207879987
"963",1,0.469322207879987
"964",1,0.469322207879987
"965",1,0.469322207879987
"966",1,0.469504953165923
"967",1,0.46969440704443
"968",1,0.46969440704443
"969",1,0.46969440704443
"970",1,0.470086070689702
"971",1,0.470086070689702
"972",1,0.470086070689702
"973",1,0.470437097962736
"974",1,0.470437097962736
"975",1,0.470437097962736
"976",1,0.470437097962736
"977",1,0.470609653222046
"978",1,0.470609653222046
"979",1,0.470609653222046
"980",1,0.470708614832291
"981",1,0.470708614832291
"982",1,0.470708614832291
"983",1,0.470708614832291
"984",1,0.470840928536167
"985",1,0.470840928536167
"986",1,0.470840928536167
"987",1,0.470840928536167
"988",1,0.470901578021753
"989",1,0.470901578021753
"990",1,0.470901578021753
"991",1,0.470998420209282
"992",1,0.470998420209282
"993",1,0.470998420209282
"994",1,0.471220903887958
"995",1,0.471220903887958
"996",1,0.471220903887958
"997",1,0.471220903887958
"998",1,0.471534931124525
"999",1,0.471534931124525
"1000",1,0.471534931124525
"1001",1,0.471534931124525
"1002",1,0.471877363499376
"1003",1,0.471877363499376
"1004",1,0.471877363499376
"1005",1,0.471877363499376
"1006",1,0.471877363499376
"1007",1,0.471980649697112
"1008",1,0.471980649697112
"1009",1,0.471980649697112
"1010",1,0.471980649697112
"1011",1,0.471980649697112
"1012",1,0.471980649697112
"1013",1,0.472036547626655
"1014",1,0.472036547626655
"1015",1,0.472079964460382
"1016",1,0.472079964460382
"1017",1,0.472330406048781
"1018",1,0.472330406048781
"1019",1,0.472538281079753
"1020",1,0.472538281079753
"1021",1,0.472538281079753
"1022",1,0.472795555109642
"1023",1,0.472795555109642
"1024",1,0.472795555109642
"1025",1,0.472795555109642
"1026",1,0.473587930056445
"1027",1,0.473822260688212
"1028",1,0.473822260688212
"1029",1,0.474009568787868
"1030",1,0.474009568787868
"1031",1,0.474009568787868
"1032",1,0.474009568787868
"1033",1,0.474009568787868
"1034",1,0.474180346196887
"1035",1,0.47570972447458
"1036",1,0.475741079907961
"1037",1,0.475765317187173
"1038",1,0.475765317187173
"1039",1,0.475765317187173
"1040",1,0.47580992545569
"1041",1,0.47580992545569
"1042",1,0.47580992545569
"1043",1,0.47580992545569
"1044",1,0.47580992545569
"1045",1,0.476034627213396
"1046",1,0.476034627213396
"1047",1,0.476034627213396
"1048",1,0.476067157637263
"1049",1,0.476067157637263
"1050",1,0.476067157637263
"1051",1,0.476067157637263
"1052",1,0.476067157637263
"1053",1,0.476123583593816
"1054",1,0.476336929883893
"1055",1,0.476336929883893
"1056",1,0.476336929883893
"1057",1,0.476336929883893
"1058",1,0.476418880983913
"1059",1,0.476418880983913
"1060",1,0.476418880983913
"1061",1,0.476486389098635
"1062",1,0.476555764242936
"1063",1,0.476555764242936
"1064",1,0.476555764242936
"1065",1,0.476555764242936
