x1,x2,x3,x4,x5
0.5115899782998774,0.5712136517937163,0.6441831154083298,0.7287405198226342,0.7586430195797484
-Inf,-Inf,-Inf,-Inf,-Inf
-5.843736780452059e195,-3.097363374244053e170,-4.612078568608797e94,-6.867540599175847e18,0.5698455866556424
0.5889765351739741,0.6052089493405772,0.6546242648318918,0.7300020529253328,0.7571363677173115
0.591356900357598,0.6113134665950616,0.673630351496656,0.7445771099492864,0.7813113123538766
0.5561330225065757,0.5872915367890733,0.6676423347886187,0.7423646927134738,0.7769043681923147
0.47941616679229043,0.5575997277073836,0.6374817902629046,0.7241698731512084,0.7550643607854319
0.48168327791811494,0.5541929934434686,0.6283867356035449,0.7148922961605207,0.7496221004130184
0.5096399555980861,0.5706444698013077,0.6421636157960626,0.7281507423724569,0.7591067153202599
0.5307520524928176,0.5793082437523572,0.6589885854802049,0.7386506926476466,0.7680855090495288
0.5181628633263675,0.573686237643054,0.6491350656207441,0.7313677430436802,0.7597757562568187
0.5017069107628457,0.5665485093625787,0.6352886571836109,0.7207099284730147,0.7529344624439798
0.5047731271736267,0.5684847110647272,0.6385318754695417,0.7246177960959734,0.7563478244463863
0.5193486092464865,0.5749859701291609,0.6516798645310496,0.7346260749584776,0.7631875894695415
0.5191619460701641,0.574534591905169,0.6511127644099546,0.7331474501458832,0.7613579667515579
0.5070614673198852,0.5688914012783526,0.6398004208324422,0.724722609122861,0.75552153624873
