x1,x2,x3,x4,x5
0.5115899782998774,0.5712136517937163,0.6441831154083298,0.7287405198226342,0.7586430195797484
0.5687686945363766,0.5901771258437978,0.6556471480773362,0.7352865927528953,0.7629302723012754
0.6144781947906538,0.6324811749370353,0.6889880170035371,0.7489239332374258,0.7856323451559298
-Inf,-Inf,-Inf,-Inf,-Inf
-0.7301680075204686,0.229814253436335,0.6095193889202493,0.7138861787308057,0.7516810199795634
0.49521929007628296,0.5662205578055651,0.6433989536970811,0.7291921084473618,0.7591758354944221
0.5442829499471744,0.5803382255009824,0.6516294154672804,0.7327640345014715,0.7609236597451795
0.5140274604145805,0.5714369210486254,0.6453103488428527,0.7297123028979317,0.7593621210521572
0.5043040041180784,0.5690066681732269,0.6435100116878679,0.728725276531148,0.7587744612391119
0.5132880821198178,0.5717369015891118,0.6450007210535514,0.7292933490092645,0.7589843968210153
0.5140058073121172,0.5719124925594748,0.6448634428190996,0.7291465316217236,0.7588801091175498
0.5111869856746767,0.571117709025081,0.6442246368064424,0.7288017246176921,0.758692587585037
0.5112154906502908,0.57114141868174,0.6441839340570235,0.7287573290083811,0.7586576284982345
0.5118257133696533,0.571309857812184,0.6442541421273973,0.7287747161881437,0.7586586598789314
0.5116420961419306,0.5712483413741163,0.6441924975210633,0.7287383109315516,0.7586381310744378
0.5114749719233793,0.5711950445515923,0.6441527288111917,0.7287181296078165,0.7586279531135819
