x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
0.03760468907174143,0.03901518490604135,0.040431480722185886,0.041861200978445624,0.043313325658836506,0.04479823847911297,0.04632779749902666,0.04791543436427614,0.04957628901001582,0.05132738750907422,0.0531878719165501,0.05517929254008589,0.05732597516338285,0.059655478508276204,0.06219916081793618,0.06499287911207546,0.06807785070926939,0.07150171443319545,0.0753198390539843,0.07959693967569414,0.08440907992520714,0.08984616021773253,0.0960150218195823,0.10304333528205109,0.11108449333764543,0.12032379701112496,0.13098631569133162,0.14334692583621375,0.15774320086054266,0.17459205347374218,0.19441134517101688,0.21784810969703555,0.24571563669952545,0.27904249847210033,0.3191377781241665,0.36767841979134963,0.4268269881757924,0.49939151766795215,0.5890440301787554,0.7006214255026163,0.840542887149281,1.0173933588779367,1.2427455799069569,1.531807602853202,1.8958835280793238,2.3360789209329322,2.841037769288135,3.3808457596701254,3.902813305498442,4.338425654740782,4.658725334585712,4.873330475271831,5.008039695981991,5.098614038086901,5.1858890045519805,5.282749825992704,5.335846294643151,5.28202056529268,5.065209901369495,4.650958457994469,4.056051832250827,3.3842070729228015,2.732923352070348,2.16092560427497,1.6924431767107149,1.3241043335617013,1.0359297790808821,0.8104727701478791,0.6340836265311106,0.496083348193778,0.38811708433709874,0.3036483117258153,0.23756309870105016,0.18586049612357142,0.1454103108108152,0.11376359652047831,0.089004389173698,0.06963371003093334,0.05447881410892277,0.04262218953142257,0.03334600927289582,0.026088672277342344,0.020410802852735686,0.015968649867055672,0.012493275272728416,0.009774271985396458,0.007647025360359472,0.005982747047488571,0.004680677851518286,0.0036619875411397574,0.002865002287459906,0.0022414707900933403,0.001753643033666155,0.0013719848160045724,0.001073389680345544,0.000839779997877518,0.0006570125069659116,0.0005140220479180668,0.0004021516530424166,0.0003146284341299823,0.00024615353639400233
0.026828359756087935,0.029372816151010013,0.0320024606405747,0.03471137063246544,0.03749514565572479,0.04035129756535682,0.04327961891033788,0.04628253100942828,0.04936541689679514,0.05253694785595534,0.05580941573711437,0.05919908669417965,0.06272659549407739,0.06641740331752823,0.07030234623542632,0.07441830663299347,0.07880904618227885,0.08352624706480975,0.08863081870260683,0.09419454115214924,0.10030213471511089,0.1070538697694966,0.11456886341011556,0.12298925304614246,0.13248549553214045,0.1432631191009389,0.1555713618397547,0.16971427525578023,0.1860650695192242,0.20508474944834715,0.22734646755698673,0.25356754626390227,0.2846518591565071,0.32174630383751845,0.36631658308068377,0.4202496396787087,0.4859931669462479,0.5667470988621577,0.666728566767918,0.791541559508916,0.9486970894413335,1.1483516196520918,1.4043648970080072,1.73520514664177,2.155068596570667,2.666342412491677,3.2567197802620833,3.891523067360789,4.508153238878639,5.023153965810173,5.391440638615739,5.608657163262143,5.6902097113848695,5.665034350108912,5.568796828741551,5.417486803354696,5.184770705512671,4.847501537842207,4.396677076974466,3.84158900630686,3.2188976323791136,2.6028909135396976,2.0502100297102106,1.5877254761530875,1.2201816100188871,0.9369116212227662,0.7194038811719876,0.5523914236114115,0.4241515689105561,0.3256831038996059,0.25007448266223187,0.19201870201427598,0.14744080055960013,0.11321183531403912,0.08692925978784367,0.06674828816528627,0.051252408957232785,0.03935395942162242,0.030217782025641616,0.023202604362281627,0.017816027951215566,0.013679966567653086,0.010504108199905368,0.008065537918507356,0.006193091376902039,0.004755340708850879,0.003651369547298071,0.002803689659106991,0.0021528020110701184,0.0016530205059655943,0.0012692652548129532,0.0009746003036630939,0.0007483429868567315,0.0005746122014048177,0.0004412137052157658,0.00033878419774988094,0.00026013410573658965,0.00019974294378787572,0.00015337182904207982,0.00011776595206634173,9.042612031631169e-5
0.020873397115584558,0.02246483921675992,0.0241305301063672,0.025875511152258283,0.027706055354187444,0.029629839578061402,0.03165613601762077,0.033796028290677814,0.03606265881439193,0.038471515564794466,0.04104076807773943,0.04379166468151025,0.04674900558017398,0.049941709678816316,0.053403497147430784,0.05717371490530901,0.06129833879132622,0.06583119458379615,0.07083545079316513,0.07638544999058318,0.08256896330991696,0.08948997593893379,0.09727214159653927,0.10606308346131063,0.1160397708586796,0.12741526942158682,0.14044725313249287,0.15544878747942803,0.1728020547339161,0.1929759100803525,0.2165484518922918,0.24423619014809497,0.27693194507610225,0.31575436211702884,0.3621129725931978,0.41779418171930643,0.4850755994481206,0.5668789959060753,0.6669762284386014,0.7902682909893414,0.9431659777973508,1.1341127241898736,1.3743077781037514,1.6782366893534895,2.056746807831776,2.5116901748752927,3.034425568293291,3.600639756165623,4.166229502494489,4.670927372866969,5.0774972958244895,5.373820472828721,5.560507154124312,5.648776381652673,5.657256628208995,5.590993361589495,5.421161273795137,5.123074902389834,4.687258281898485,4.124503148771968,3.4758967602242956,2.824035952540249,2.233258547705341,1.7355237727150803,1.3381302458072777,1.0308144796542367,0.7940770300904395,0.6117088401093864,0.4712234341111135,0.36300198770343717,0.2796347412670797,0.21541366486232658,0.16594163800662776,0.12783138545050832,0.09847355553730142,0.07585806182091588,0.058436455470993263,0.04501590531109287,0.034677526462623336,0.026713465679643077,0.02057843570205683,0.01585238025728699,0.012211713439253565,0.009407164268211131,0.007246709481787306,0.005582425991101808,0.004300362809417187,0.0033127389995130864,0.0025519334449788625,0.0019658549341070564,0.0015143755529976512,0.0011665831876646751,0.0008986650180980474,0.0006922770903032262,0.0005332883333691924,0.00041081302630298,0.0003164654690905765,0.00024378582643301143,0.00018779783254209138,0.00014466807370853632,0.00011144352023257627
0.030898522719460447,0.031670026529798674,0.03251574222547273,0.03344450352895494,0.0344661659414836,0.03559177430458038,0.036833759569757325,0.03820617039058609,0.03972494638086082,0.04140824140024333,0.04327680710689823,0.045354449348371226,0.047668572867548706,0.05025083343107195,0.053137921040604046,0.05637250361580742,0.06000436776966665,0.06409180245815016,0.06870328293281243,0.0739195272830686,0.07983601687957145,0.08656609647876162,0.09424480128591539,0.10303359911034547,0.11312628882908408,0.12475636565070089,0.13820625444294546,0.15381893181634312,0.1720126154455102,0.19329940847296323,0.21830906584001197,0.24781942283654138,0.28279552828274473,0.3244402029913027,0.3742596645670297,0.4341491146107896,0.5065049039549455,0.5943722592781703,0.7016408310580188,0.8333048804619422,0.9958112953761398,1.1975275834269512,1.4493746492901245,1.7652093671918103,2.154692783901011,2.617858923861319,3.1437422013927647,3.7055738512350525,4.257355729684652,4.7384991021589205,5.114288448854573,5.3768307070002574,5.531313177257841,5.593129704167773,5.584205802891237,5.510529591262274,5.3406696010134205,5.046675595362167,4.615930139927246,4.056897945600263,3.4101463790539555,2.760101281930214,2.172437818870182,1.6793350427058913,1.2876218281519418,0.9863717536501043,0.7556016954101951,0.578822254382285,0.44340186662274406,0.33966422997047707,0.26019689542623764,0.19932161945735946,0.15268863188403065,0.11696582824325538,0.08960067824185924,0.06863783775125043,0.05257943202673262,0.04027802685557983,0.03085464001501547,0.02363593464669209,0.01810610677521526,0.013870029150777704,0.010625017903172981,0.008139204627152223,0.006234968502299907,0.004776244609330289,0.003658801573695479,0.0028027938371342283,0.002147056388615032,0.0016447342914832639,0.0012599347198915085,0.0009651622797725604,0.0007393543582765778,0.0005663761199115517,0.00043386761113277573,0.0003323605946159201,0.00025460200766091074,0.0001950357032543997,0.00014940544221709378,0.00011445076871371138,8.76740382731572e-5
0.03516814532473154,0.03632508001240146,0.03752373505961426,0.038773223956454356,0.04008373129698271,0.0414666308625518,0.042934631861654034,0.04450195854448188,0.0461845694280993,0.04800042366358417,0.049969803717730854,0.052115705617725126,0.05446431063204592,0.05704555557914876,0.05989382315893414,0.06304877903691627,0.06655638920135434,0.07047015978355699,0.0748526526417296,0.07977734429846749,0.08533091427651882,0.09161607280877095,0.09875506906624701,0.1068940618201974,0.11620858803244745,0.12691043560199447,0.13925632032223614,0.15355889216554627,0.17020076353736172,0.1896524776869016,0.2124956406943322,0.23945285572093922,0.27142666623504236,0.30955049621157665,0.3552556559948465,0.4103599860024169,0.4771858145131979,0.5587178681260488,0.6588159699628499,0.7825033430023621,0.9363599190303683,1.1290624493992347,1.3721312361624667,1.6804442075148336,2.064476515052454,2.5241200745158348,3.046816559076122,3.6019763203394053,4.137287170752414,4.585415208777037,4.915469662118802,5.132168548455759,5.255652816490536,5.31597122566144,5.348059476594436,5.36177933792346,5.310405931989764,5.1436150776678495,4.823330711766728,4.334902572746797,3.7082330677824484,3.0410403953277014,2.417356005980578,1.8832939975815504,1.4539386349810821,1.1213187911306748,0.8647929156646408,0.6669528709401576,0.5143730065289045,0.39669907931069504,0.3059456027599872,0.23595394274878637,0.18197438563081322,0.14034381727186562,0.10823713995879919,0.08347555805587459,0.06437872245508468,0.04965070017471001,0.03829203087338127,0.029531902334679377,0.02277584227352397,0.01756537677084502,0.013546917712036111,0.010447767895379384,0.00805761548981269,0.006214262034896766,0.004792615468829848,0.0036962012388730473,0.002850615428485918,0.002198475622934302,0.0016955268733683693,0.0013076385056648078,0.0010084879740657438,0.0007777745832883366,0.0005998418602559468,0.00046261508802985016,0.00035678190178582903,0.0002751603411467189,0.0002122114741835425,0.00016366351919566704,0.00012622195674652061
0.03820154454410851,0.03930418086182107,0.040439108547449296,0.041615801812411125,0.04284475882663105,0.044137604019088124,0.04550721881137812,0.04696790577720197,0.04853559216656586,0.050228079957220416,0.05206535116293286,0.05406993912548167,0.05626737905572147,0.05868675431033662,0.061361358982571355,0.0643295025900146,0.06763548927984316,0.07133081246237312,0.07547561668362136,0.0801404925939422,0.08540868904671786,0.09137884998394574,0.09816841460275219,0.10591785973702005,0.1147960166698441,0.12500676513145406,0.1367975010817857,0.15046990035326088,0.16639366886123508,0.1850241979078335,0.20692535253203287,0.2327990434334829,0.26352381332637104,0.30020547012372956,0.34424391292272444,0.3974218530956518,0.4620233212631304,0.5409929475740696,0.6381514124876798,0.7584887861007013,0.9085665948599352,1.0970727056122307,1.335592503429559,1.6391567103445521,2.0184078313846863,2.4732578272798973,2.9908585230274416,3.53982947594712,4.066518862867935,4.502287777107988,4.817886350901569,5.021976094176756,5.139071546855224,5.203358681383599,5.2535747665242525,5.301207676054579,5.295642978608658,5.1797778784083155,4.906555462229922,4.451844688931742,3.8396464748507424,3.1709052538860125,2.5360022637299315,1.9866619023030936,1.5418256467280709,1.1953328439527364,0.9267069923660024,0.7184491366105196,0.5569928425580944,0.4318204460855697,0.33477790630333104,0.2595436310735338,0.20121667279261676,0.1559974684882939,0.12094032684775215,0.09376153856713827,0.07269060985376655,0.05635492806177592,0.04369034629420398,0.033871862230309295,0.026259875424728667,0.020358522145417092,0.01578337357819824,0.012236393178718212,0.009486521831492642,0.0073546260850710496,0.005701828953963075,0.004420463126771938,0.0034270572500370517,0.0026568983968899575,0.0020598165062226783,0.0015969161802626241,0.0012380429417283673,0.0009598188962625181,0.0007441198383123038,0.0005768945953513317,0.00044724969959193445,0.000346739760429295,0.0002688173107153788,0.00020840628848211868,0.00016157136965364109
0.04009484227417686,0.04097659225222953,0.0418950894323,0.04286022540762765,0.04388275805137244,0.04497442361915511,0.046148077557225914,0.04741786857718819,0.04879945155719609,0.0503102461027396,0.0519697492115379,0.05379991252101794,0.055825597183533075,0.05807512265376704,0.06058092977177129,0.06338038372490838,0.06651674909132001,0.07004037762504434,0.07401016029299683,0.07849530905069485,0.08357755192676192,0.08935384848523256,0.09593976340980388,0.10347367618158478,0.11212205782352888,0.12208611585189172,0.13361020192065096,0.14699250144410134,0.1625986921836822,0.1808794853072883,0.20239327002846708,0.22783550289731358,0.2580770593702823,0.29421456131141777,0.3376367994857779,0.3901129142399689,0.45391016761744823,0.5319522087289124,0.6280331007868698,0.7471086320692221,0.8956954490810647,1.0824216360655212,1.318791488959813,1.6197315069000904,1.9958716814766766,2.4472638768485866,2.961334710037955,3.5071361360322824,4.031587567335452,4.466638101666931,4.783256161651742,4.99004522064168,5.111381258889304,5.181315159664648,5.238542410729308,5.2946624614663245,5.299052229304403,5.19412907426644,4.9317880138580374,4.48637631077589,3.8803594343830996,3.214168426236205,2.5786859098230814,2.0266286839750207,1.5779892968887619,1.227377447439483,0.9546676909997168,0.7425510401385045,0.5775643738748235,0.44923592849213023,0.34942065088648433,0.2717832290835421,0.21139598768326337,0.16442612650998395,0.12789245139120367,0.0994761566791408,0.07737364981287374,0.06018207664249826,0.046810281765988386,0.03640955249895585,0.02831975077187898,0.022027413926725407,0.017133165055290667,0.013326364401573256,0.010365392943475967,0.008062316745591715,0.006270958723968157,0.004877620733421852,0.003793867104909289,0.0029509116014469635,0.002295251530631168,0.0017852719092911818,0.0013886041453712653,0.001080071591619809,0.0008400915746310506,0.0006534324754414108,0.0005082469731338601,0.0003953200910702092,0.0003074843189722226,0.00023916468843729972,0.00018602492766623958
0.040405023137441175,0.041266461914654246,0.04216101335890279,0.043098592696690995,0.04408995882649012,0.0451468199734893,0.046281967974440626,0.047509445632160294,0.048844752546963854,0.05030509607309647,0.05190969562423331,0.05368015054674685,0.05564088430038224,0.05781968087229516,0.06024833338529145,0.06296342998431274,0.06600730861147279,0.06942922062453004,0.07328675392691497,0.07764758008883803,0.08259160782341743,0.08821364844399818,0.09462672932432861,0.10196623128599501,0.11039507846936919,0.12011027900402287,0.13135120771299635,0.1444101464758334,0.15964576525626847,0.17750045321688696,0.19852271726369067,0.22339628643427384,0.25297813957878046,0.28834847462510393,0.3308767518452835,0.38230950282204457,0.4448877925306939,0.5215053332975379,0.615922686516374,0.7330593573732038,0.8793947922485796,1.0635226810626452,1.2969225898596373,1.5945236627637005,1.9670919508044111,2.414990285923297,2.926087024524671,3.469958659405483,3.9940239469107004,4.4305340598635246,4.750365850621286,4.961854705630068,5.089121000879038,5.1660547331780915,5.231355199329653,5.296739346708923,5.3114014988283005,5.21708654168009,4.964523503659151,4.526577542498416,3.9244680648158186,3.258652794795813,2.620883684441704,2.064979482416763,1.6119199635217827,1.2569443697616962,0.9801411884147047,0.7642953597135919,0.5959829091812142,0.4647360781690587,0.3623923086128066,0.28258659379129547,0.22035562315393112,0.17182910202533816,0.13398904861261,0.10448209841348641,0.08147314278234291,0.06353119908218863,0.04954041441120678,0.0386306680102024,0.030123456346721374,0.02348969533825244,0.018316815332646046,0.01428310240294571,0.011137690179658696,0.008684957864089975,0.006772364097429915,0.005280960044469194,0.004117991677657095,0.0032111311796447365,0.002503978701276344,0.0019525547184712764,0.0015225648391821898,0.0011872669521542979,0.0009258080703051677,0.0007219274329896315,0.0005629452099409824,0.0004389739119389421,0.0003423034639253437,0.00026692169677633746,0.00020814043595392335
0.03967532870370415,0.04069758818884639,0.0417409939360459,0.04281517058883026,0.043930703242057265,0.04509921907231265,0.04633349734163683,0.04764761246095966,0.049057115640126533,0.05057926176722677,0.05223328961342746,0.054040765333343344,0.056026001630768166,0.058216568021547586,0.060643911529299425,0.06334411213049446,0.06635880363302896,0.06973629883606725,0.07353296832308814,0.0778149358075293,0.08266017055070292,0.08816108030440664,0.09442773825072535,0.10159191689649939,0.10981215406745316,0.11928014546843861,0.1302288508266019,0.1429428248408479,0.15777145173940427,0.1751459895729038,0.1956016404595867,0.21980628839203326,0.24859813317994772,0.2830352638320106,0.324461352439079,0.3745932483910788,0.4356385136621587,0.5104541580122972,0.6027624441062126,0.7174462848566528,0.8609564192975864,1.0418766927194136,1.2717146053116217,1.5654984446133047,1.9342253381823862,2.3786152912657395,2.8869455064348117,3.429136228800863,3.9527304057429604,4.389807365921158,4.711216210537666,4.92555884632893,5.057362254332703,5.141026696845808,5.215903467580215,5.294104341068852,5.323991222708077,5.245604249108652,5.007241590697884,4.579076250671771,3.980569765592588,3.313137048065699,2.670530689339209,2.108419518419214,1.6491131053732186,1.288504096623033,1.0067489013366355,0.7866046782457756,0.6145990514781239,0.48020562872852396,0.3751998075948285,0.2931554467446299,0.22905159921843218,0.17896524075237022,0.1398311887227217,0.10925451924300812,0.08536400272395893,0.06669758845259309,0.05211293008104121,0.04071747636815651,0.0318138488703888,0.02485716380840041,0.019421686295013264,0.015174776231487453,0.011856531414310915,0.00926388205229976,0.0072381633110115955,0.0056554053496253465,0.004418746620418682,0.003452506140299039,0.002697551969538622,0.0021076824580915686,0.001646798799174464,0.0012866958561765641,0.0010053360660281555,0.0007855007854461253,0.0006137365452073608,0.00047953172536821287,0.0003746732656386345,0.00029274404290253455,0.00022873015641734188
0.038685331044561296,0.03990439191174595,0.04113422533579143,0.042383644224384634,0.04366261230319038,0.044982302761783444,0.04635518323786578,0.047795132491047276,0.049317594810857374,0.050939779164419836,0.05268091138485397,0.05456254941625648,0.05660897387291193,0.05884766907369307,0.061309913456307444,0.06403150309135551,0.06705363820884597,0.07042401062413749,0.07419814024453293,0.07844102216876639,0.08322916322293919,0.0886531094030996,0.09482059536936895,0.1018604862410594,0.10992773372759919,0.11920963755903101,0.12993379540802807,0.14237824855942066,0.1568844983884532,0.1738742969515297,0.1938714272217603,0.21753011813258322,0.2456723343249016,0.27933700884348095,0.3198454480370841,0.36888877567999745,0.4286456088906232,0.5019414829649981,0.592466327821663,0.7050732363013826,0.8461918947793345,1.0244049486006088,1.2512576632097787,1.5418868089318272,1.9074961383064701,2.349087294077868,2.8552260610277633,3.3960121672987005,3.918924641254107,4.355723712991706,4.677302729718095,4.8927454863828395,5.027219841282307,5.115844725557049,5.198790655678927,5.288626855477894,5.332787469010733,5.269504730464442,5.044555614550448,4.625375997159689,4.029741309757219,3.3602320843313076,2.7127120288626214,2.144671650579499,1.6796406686540053,1.3140439697603412,1.0280243784804453,0.804260852049613,0.6292025088896008,0.492248001608,0.38510351065619164,0.3012804794235114,0.2357026741381678,0.1843987725397514,0.14426186481972042,0.11286130246217822,0.08829550075050778,0.06907678081595352,0.0540412773848824,0.042278456333554454,0.03307597370835467,0.025876536932297956,0.020244155758276247,0.015837739162608798,0.012390439234804153,0.009693491151428065,0.0075835706000538326,0.005932903032312376,0.004641525772908553,0.0036312343861412345,0.0028408466983114,0.002222497670243444,0.001738740741333763,0.00136028010559972,0.0010641965887743586,0.0008325596874473702,0.0006513417168164151,0.0005095683089894659,0.0003986538169173811,0.00031188137672447374,0.00024399614156387714
