x1,x2,x3,x4,x5
0.4915541145630844,0.5439846232288281,0.6063407045215095,0.6760527610952083,0.7000472580926106
-6.826508908856206e14,-6.06800791898328e14,-3.7925049493645044e14,-1.5170019797457275e14,-7.58500989872802e13
-3.4132544544284306e14,-3.034003959491968e14,-1.8962524746825797e14,-7.585009898731911e13,-3.792504949367284e13
-1.3802554673133047e9,-1.2268937484768453e9,-7.668085919674674e8,-3.067234354580895e8,-1.533617166216302e8
0.46924700068981073,0.5165682912206857,0.5921559558786439,0.6697149045611062,0.6990900850221486
0.498757838691016,0.5498184979103822,0.6235438392275399,0.6888534806912715,0.725132464789144
0.5398202929356614,0.5660466320012515,0.6372746282442909,0.691189628652608,0.7223619191837967
0.5391421253429025,0.5603468421037989,0.6236825686632022,0.6812067975958785,0.7003815405734374
-1350.0712908524288,-1199.4703031448996,-747.6673400223125,-295.86437689972524,-145.2633891921962
-6.826508908856205e14,-6.068007918983279e14,-3.792504949364504e14,-1.5170019797457266e14,-7.585009898728012e13
-4.009814623678233e9,-3.5642796653106303e9,-2.2276747902078214e9,-8.910699151050122e8,-4.4553495673740935e8
0.49091479225931545,0.5473224449826423,0.6297031903371016,0.6966787555944267,0.7454371753323441
0.5483095855758365,0.58097034415838,0.6496801154504529,0.698125479598266,0.7397084547396153
0.5467262346169208,0.569885331560702,0.6343505295768787,0.6848094258198465,0.7016290579008357
-21678.77631597862,-19269.483113423812,-12041.603505759405,-4813.723898094994,-2404.4306955401917
-3.413254454428549e14,-3.034003959492086e14,-1.8962524746826975e14,-7.58500989873309e13,-3.792504949368463e13
