x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.8923840392930158,-2.329663236617369,-1.947688764132548,-2.310948034868111,-0.15105879604487332,0.6135197186109007
-0.010561128107695005,0.08879715558727153,0.04424658570494241,-1.8028002923866748,2.0844964209862065,0.8078937073913942,-0.7586927023622888,-0.13766263786578678,3.1215402300983803
0.01719936041737324,0.27431012500956714,0.05213468273285181,1.1956851954274372,-0.8921082430924988,-0.2333629362505035,-0.9475433193821025,1.8186906136495136,1.0175173148136454
-0.012831118735258185,-1.0999084854066221,-0.12695838756945743,-0.5893537093057241,0.26673411555211063,-0.46020992322833176,0.056143772002984586,0.023008448582600812,0.670837932489151
-0.006984755029983181,0.06352438947160556,0.030433819316748614,0.0003640425689507935,0.029799140307593674,-0.24345790250973504,-0.12094895820484923,0.23967900333737563,0.48240320120762903
0.004902853475631334,0.2781440743793851,0.0748241106271838,-0.06758651241307942,0.0295161321694495,-0.19583432234843767,-0.068575245393162,0.04483300900128855,0.2922641300845617
0.0017711684562782717,-0.026056095735938457,-0.003693860287668627,-0.060416737573164445,0.05431048763243658,-0.09538233554878145,-0.06543464217269755,-0.011607303888973058,0.21977700626981717
-0.0014740058412561125,-0.10806206378630652,-0.010648759355588877,-0.0007931236493716868,0.0029568922008658322,-0.05204824372473064,-0.07929923697912614,0.01258528475153708,0.13886824307882537
-0.000772234784207264,-0.0062987309079139,0.0012821993078751825,-0.008009341504798349,0.005822889397114884,-0.025894314689672973,-0.05998589420559736,-0.0009983196776048534,0.09276378310940835
0.00032453492059705396,0.01834188047071976,0.005123723352543261,-0.002591854388795361,0.0040629120863848855,-0.009697457988058232,-0.04372527792801508,0.0024656545120536545,0.06336042108730824
8.233261937214747e-5,-0.010978156259646122,-0.001795032385741029,-0.0008694523276269306,0.001901735826261987,-0.004284180592871005,-0.028979568097537618,0.004140989823017531,0.041012454137124475
-0.0002572035876275672,-0.017392100602979736,-0.0022641353010794552,0.00035293207346618694,-0.00014757501391565698,-0.0029524551786911093,-0.018746401763598146,0.004879835791150882,0.02558876321968812
-0.0001288486804844317,-0.0028653554641100416,-9.907648412634146e-5,-0.0001479449035618695,4.07049270159404e-6,-0.002252339882105142,-0.011329229032370361,0.003573275975269305,0.01615456069688063
2.1837027027090003e-5,0.0012173896331560098,0.0005124827451567158,-0.0005133810788647176,0.00040547149073390996,-0.0016570130963232256,-0.006530763898041793,0.002308471950957651,0.010402080024335908
2.6142975092256325e-6,-0.0016522046354214798,-0.00016590483052035356,-0.00040791941680936585,0.00034381104020733086,-0.0012798384804333892,-0.003818541136577232,0.0015422483254954084,0.0066196281354905144
