x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.20917355833096102,1.8931155588116,-0.7949583713513485,-0.4178036039395476,-0.13500848454972778,-1.0465709970571007
-0.001428038416625364,0.13601193091473493,-0.0031704873246800468,-0.13776619423383443,-0.03328962968226079,0.020876815493502524,-0.1271633928774566,-1.0927159436219283,-0.8067763986170607
-7.746193481049046e-5,0.07215500255655218,-0.01134523458812452,-0.1863959177994291,-0.07505025450740584,0.08789596669315233,-0.12480202528870808,-0.40395010060547343,-0.28390146007024664
-0.0005635018621839096,0.006521599137278368,-0.010749769738107083,-0.06938924896273233,-0.038754856312513096,0.06489188213273395,-0.08735397839511495,-0.10698603261661105,-0.07050518146580186
-0.0003799846745754667,0.004291872177083362,-0.00570250089101059,-0.0029443642824270523,-0.017238857938899926,0.03210255763521984,-0.044982115456232055,-0.0021198578389880936,-0.004963476714827512
-8.138177569115799e-5,0.010519836352165534,-0.0006181675921459224,0.012394965245087649,-0.006752833941487906,0.008716944283227255,-0.01563757604289908,0.022743327018933765,0.007343574147769382
9.001091531420608e-5,0.008456617467333422,0.001302541057578269,0.00789386134912895,-0.0019523099469558433,-0.0020137512845413963,-0.00142122180752155,0.018356554933429935,0.005351881155450639
8.632652644777872e-5,0.0024675156019560046,0.0010256854521466664,0.001693474955883536,-6.229758558070322e-5,-0.0040961131926487695,0.0026387969090843136,0.008447421837000807,0.0020627034996191203
2.839589023781748e-5,-0.0010134802886718202,0.0002910834027444748,-0.0011298464842342216,0.00041665358646078104,-0.0026418107950409286,0.0022154784936333663,0.0017148131487342217,0.00031481846116205095
-6.692306449296298e-6,-0.00136249606941052,-8.132110800548645e-5,-0.0013284846913581023,0.0003414191259437044,-0.000882363422546701,0.0008928856447832525,-0.0008928524616781759,-0.0001800335971508651
-1.140051457342019e-5,-0.0005719149665151356,-0.00011737794173895685,-0.0006458256300334757,0.0001554792394817274,6.979734389109524e-5,4.793950321996466e-5,-0.001087391753572014,-0.00015082371230248397
-5.03902220874753e-6,-1.3422011757664493e-5,-5.120053039271787e-5,-8.444925950897054e-5,2.8133218602747554e-5,0.00029776795606869697,-0.00020989040258511562,-0.0005399600209604674,-3.5837846385137164e-5
-3.192579581705785e-7,0.00011502654593247363,-6.109856037552226e-6,0.00013067631946602095,-2.0187077852169066e-5,0.0002007064233734969,-0.0001663881130631126,-8.884624940102188e-5,2.340238885200646e-5
8.586639921635861e-7,6.494288972174963e-5,6.09566578534327e-6,0.00012509164489329206,-2.210408037164697e-5,6.419607893347344e-5,-6.285818470212828e-5,8.827832760414363e-5,2.9073857547556536e-5
5.455694165862891e-7,1.5001361220131464e-5,5.12184812178867e-6,5.6979687184408224e-5,-1.0339184879535042e-5,-9.552707260735598e-6,1.1230587287731351e-6,9.090400984459214e-5,1.4983759175081251e-5
