x1,x2,x3,x4
0.0006476593925662555,0.003002801069172135,0.00932442335235374,0.006185945677079516
0.003002801069172135,0.015485993461089814,0.0516548479115068,0.039330085528425617
0.00932442335235374,0.0516548479115068,0.18330671613121785,0.16191582008253316
0.006185945677079516,0.039330085528425617,0.16191582008253316,0.26766122491401045
0.0004698588234958085,0.0022499143912450403,0.007087660701138058,0.004778424306671647
0.0022499143912450403,0.012222174263789104,0.04186361901413622,0.0330414604749909
0.007087660701138058,0.04186361901413622,0.15405278745362933,0.1435020966364808
0.004778424306671647,0.0330414604749909,0.1435020966364808,0.2555198065088101
0.0005664371254215396,0.002646756402142814,0.008250276703491013,0.005459750240395577
0.002646756402142814,0.013836684803000798,0.04651997449297089,0.035561343363898885
0.008250276703491013,0.04651997449297089,0.1671006354376644,0.149425246857319
0.005459750240395577,0.035561343363898885,0.149425246857319,0.2531902725332023
0.0006491072128485734,0.0029958977097840887,0.009281213819309193,0.006112098371856977
0.0029958977097840887,0.015367680722568413,0.05113736743227374,0.03866493238055169
0.009281213819309193,0.05113736743227374,0.1811483193631822,0.1592045922826148
0.006112098371856977,0.03866493238055169,0.1592045922826148,0.2619410228067236
0.0006342706645820502,0.0029458263957221217,0.009159616911662394,0.00613331699906622
0.0029458263957221217,0.015233019003095332,0.05091207113365905,0.03918949310226616
0.009159616911662394,0.05091207113365905,0.1811222468459524,0.16193999163935674
0.00613331699906622,0.03918949310226616,0.16193999163935674,0.271030882854392
0.00047028443692311126,0.002241578019427659,0.007051283421405471,0.004745170948235879
0.002241578019427659,0.012100231670769677,0.04136318830284406,0.032562276181687735
0.007051283421405471,0.04136318830284406,0.15194853377587125,0.1413548752672914
0.004745170948235879,0.032562276181687735,0.1413548752672914,0.25178981081354185
0.0005354361384143681,0.0025046755181316097,0.007809945947098907,0.005199893360373783
0.0025046755181316097,0.013156544227223411,0.04437969228226754,0.03436548063237081
0.007809945947098907,0.04437969228226754,0.16043631492895832,0.14638801493883277
0.005199893360373783,0.03436548063237081,0.14638801493883277,0.2560554562317042
0.0005972860999246297,0.002785060485654714,0.008670333322032884,0.005772665709850286
0.002785060485654714,0.014511775123650934,0.0486831896352403,0.03741832337706116
0.008670333322032884,0.0486831896352403,0.17425971039952495,0.15627414096804035
0.005772665709850286,0.03741832337706116,0.15627414096804035,0.2628734414179167
0.0005956866193337956,0.00277204116131015,0.008636079067617073,0.005835000228728848
0.00277204116131015,0.014384188422523184,0.04823270610366854,0.037563338688986814
0.008636079067617073,0.04823270610366854,0.17244447799255225,0.15668269375971103
0.005835000228728848,0.037563338688986814,0.15668269375971103,0.2709627693669969
0.0004475060852149838,0.0021471488846731006,0.006776573152432355,0.004585028102003952
0.0021471488846731006,0.011701445207724764,0.0401949817881255,0.03187816334828115
0.006776573152432355,0.0401949817881255,0.14852556549309465,0.1393628696164292
0.004585028102003952,0.03187816334828115,0.1393628696164292,0.2502338021203983
0.0005241656419002832,0.0024572491634499943,0.007675433402698252,0.005135917634489541
0.0024572491634499943,0.012936985779295146,0.04371375420157846,0.034000098864678
0.007675433402698252,0.04371375420157846,0.1582877895887061,0.14502081354288118
0.005135917634489541,0.034000098864678,0.14502081354288118,0.254901528749732
