x1,x2,x3,x4
-25.695458498439404,17.897277787154238,-5.838215701176439,2.021402326917843
-22.42257987678826,14.219570082497915,-5.062445874734299,2.0042404463007517
-23.750229426577185,17.02337869011782,-5.828951797458636,2.08294737367323
-23.49015260976824,17.088293451729168,-5.746226634365295,2.0286190418286463
-24.980027022201337,17.036536978702784,-5.553810876215843,1.915355133403775
-21.522590736157106,14.254337854840914,-5.138326999981329,1.9876049083732041
-19.25455716098717,13.980708383800424,-5.12500888638741,1.9604256404436289
-23.20320041692548,15.970216994957037,-5.402924116490742,1.9570967997663418
-23.791342421002124,16.484840642975573,-5.474595977238222,1.8626783109774108
-22.17943475489947,14.26962892201124,-5.1178979824891275,1.975955871934123
-20.44520833131001,14.67900442248224,-5.271817687569058,1.9470997749890266
-20.745905791374522,14.881112536172507,-5.208401921382271,1.9444217055944804
-18.59377723370586,13.627542099197013,-4.9061548726300295,1.832458151392682
-16.237408857964116,10.999747039885664,-4.40849144791862,1.901872439229042
-21.11553037100534,14.859140859748205,-5.1945988725316665,1.8999290656304193
-21.142157684289277,14.866592719616493,-5.206984025784,1.9931094819323372
-21.240289497205648,14.65633115430615,-5.046663001526083,1.857710802201516
-16.918448257940216,11.200182893979717,-4.356229977772944,1.8468750243888747
-17.937005644635654,12.972823898806192,-4.8262164877,1.919867452732493
-22.825240257940013,15.070539177613378,-5.1173830002669005,1.8987128272446225
-18.19904210219672,13.38251380185681,-4.6984309927710814,1.8278716428099788
-18.30694999663933,11.154142213263684,-4.233834184877666,1.865203080994065
-17.972546549190994,13.05377955617429,-4.752432899933605,1.9179079894790496
-15.764690811074829,10.989444393033384,-4.14234794436959,1.795486317295988
-16.809261320723053,11.868657131667193,-4.348218688791051,1.822903557079967
-16.572332920088233,9.83326700270732,-3.8837786131274674,1.7749292963822074
-17.969312268966654,13.191514611058992,-4.761414260141645,1.8751010368385557
-15.02075243716404,11.25863306489113,-4.314744739401536,1.9064700950096953
-16.2114588525795,11.61571448298925,-4.3274480469733545,1.86515572146983
-13.853286481141678,9.415252732072465,-3.855530464298369,1.8512312701237548
-16.722627512177418,11.412275794829732,-4.320921184637501,1.8768821278935868
-15.226340439702895,10.990137352284814,-4.248422416470527,1.9789721880330882
-12.884369875283285,9.21975516356491,-3.76750619387954,1.8534933448711315
-14.329934551495167,8.708702184714749,-3.672226157844276,1.8945616547054849
-11.96690513495228,8.944543258299078,-3.9159671955230224,1.8996037371976675
-13.123880604031983,9.494811026982397,-3.8848914792166034,1.8677727577201721
-12.381098588531803,10.331065296345258,-4.277523646587079,2.054060536684582
-12.752213825953207,9.705882493521699,-4.2224736585609675,2.104101168156174
-16.333368340998224,11.214940880481622,-4.418823533242018,2.0363170587524664
-16.46497672819473,12.145175273436626,-4.567529984482029,2.0230917015193204
-12.883262850150109,11.234005410620142,-4.574815672477422,2.0943408189494863
-11.266872727071402,8.227407448188767,-3.849054077923536,2.0133899398800916
-12.359429878685967,10.194336660920635,-4.275016674650521,2.016023686910712
-12.450587858350417,9.744224944957024,-4.077508548827153,2.0019186812876377
-12.094951172355936,10.435115758792387,-4.387988241969427,2.075049677964673
-8.723399120303764,5.852607083067066,-3.338733102189048,2.0405287961496144
-13.765821256900189,10.505259624369646,-4.373557329793312,2.0809884447772213
-11.151507459877608,9.061697896652806,-3.933999966790615,1.9993834330248932
-8.654461806952847,7.779338948832205,-3.7838035315733674,1.9733042141117925
-12.109590261199365,8.543398266217979,-3.9004325043618997,2.043515513129662
-10.899266546183922,9.237599906443421,-4.077651197680754,1.9443508487068284
-13.074331206049836,10.629616630999823,-4.3410779748077735,2.007154143261361
-12.258532226558277,10.585079504146021,-4.346081584372352,1.9791354023223444
-10.657737248084898,8.152160777023797,-3.8340117093563246,1.9739805535691317
-11.048080089615935,9.422348428513423,-4.1702238418051785,2.0160348431512882
-10.25967093901463,9.756734209781188,-4.310061609874883,2.040421955057522
-13.826714000701513,11.096681076171494,-4.434501710845529,1.968952185003018
-4.504515367227304,5.6910080477979665,-3.3877003151687233,1.9604193507309373
-7.269578431397254,8.97365277977444,-4.220084574933475,2.0493116292810094
-9.093955071167814,8.602228037708771,-3.967531770220568,2.0322432670326234
-7.994941001393248,7.793450054133293,-3.7023509053273544,1.9595287099213035
-9.9795466917025,7.035924073688383,-3.401467072182994,1.9721057444958205
-7.64442594174808,6.872601381539263,-3.442250984916769,1.9520602999166186
-7.669643098433746,7.393197271049824,-3.614610420313267,2.0428699626602596
-8.79241672992103,8.704780549082068,-3.9482992901993366,2.0713382504856543
-11.412992173051753,6.854087818754728,-3.293938213078832,2.046770124676032
-9.579947038881588,7.023963369329282,-3.388734348390756,1.9865007685174396
-5.262761894729171,6.357581109553634,-3.4656131954929603,2.062269643509605
-8.62850091364809,7.339648667301555,-3.5350729546556616,2.0553888286640336
-9.732862770227651,5.957014823792748,-3.0673906813094374,1.991954120846449
-4.1749163163761995,4.989298458415613,-3.129101051654265,2.017808285421698
-5.263933285524758,4.96991636554772,-2.909407302080833,1.9374372008591567
