x1
14327.0
14605.0
14994.0
15274.0
15413.0
15492.0
15527.0
15454.0
14894.0
14998.0
15127.0
15180.0
14678.0
14874.0
14810.0
14917.0
14596.0
14844.0
14683.0
14496.0
14284.0
14395.0
14121.0
14166.0
14336.0
14275.0
14100.0
13836.0
12411.0
12666.0
12964.0
12954.0
12617.0
13210.0
13008.0
12855.0
13004.0
13209.0
13301.0
13059.0
13295.0
12961.0
13555.0
13336.0
13425.0
13433.0
13349.0
13227.0
12869.0
12781.0
15562.0
15264.0
15295.0
15397.0
15536.0
15284.0
15298.0
15397.0
14847.0
14713.0
15050.0
15060.0
14523.0
14823.0
14548.0
14950.0
14746.0
15021.0
14374.0
14771.0
14894.0
15045.0
14352.0
15107.0
14743.0
14797.0
14433.0
15054.0
14445.0
14344.0
13746.0
14571.0
13968.0
13926.0
13628.0
14272.0
14018.0
14117.0
13593.0
13976.0
13809.0
14082.0
13669.0
13978.0
13860.0
13991.0
13562.0
13854.0
13581.0
13736.0
13692.0
13857.0
13627.0
14172.0
13498.0
13874.0
13368.0
13647.0
13327.0
13569.0
14024.0
13778.0
13689.0
13443.0
13736.0
