x1
-10264.142977794216
-10391.111109592923
-10568.506351008822
-11008.252523301337
-11346.737330142398
-10962.27014076966
-11018.901898357359
-11137.744959741844
-11128.12455459611
-10637.609547345219
-10856.04574900722
-10969.197718290603
-10868.115297253074
-10523.743066482202
-10702.82872604981
-10651.845668855758
-10615.112781307142
-10668.641380329791
-10492.464068482746
-10379.953390648694
-10605.042939525101
-10409.183844678708
-10252.820572346267
-10507.958862806017
-10609.692334788282
-10368.193115175914
-10347.545854849397
-10113.926539539898
-8997.362868347162
-9109.029647179588
-9342.426819061993
-9161.63422071429
-9002.881285362604
-9257.186234138228
-9181.902975732764
-9205.565166094386
-9294.046861694142
-9239.977496159438
-9476.874229208965
-9420.570332969728
-9358.42681028762
-9080.803694971244
-9731.290700858257
-9487.63180359287
-9452.947465633764
-9129.302886723419
-9261.288145748335
-9397.74935229995
-9155.607333906291
-8884.015787974105
-11097.275853283934
-11094.610624809482
-11147.935133509258
-10799.16002272274
-10965.866416124285
-10786.796408553419
-11077.385687309354
-10908.143104770685
-10468.317167740797
-10278.302697585692
-10725.86620901068
-10489.209383675701
-10207.144428566902
-10331.975593752093
-10183.98361123927
-10152.899722357293
-10247.392616804398
-10377.827138310735
-9893.141756458177
-10056.310601669018
-10126.657657774027
-10500.834776134274
-9902.970822557278
-10336.109158151476
-10123.616583556195
-10137.065476762926
-10149.919705091152
-10460.368117524918
-10379.940600306885
-10275.155753360748
-10226.184856226313
-10656.886870779836
-10448.730347367298
-10162.229000225056
-10199.070439107267
-10215.039791138117
-10313.335107588906
-10359.633622927928
-10100.491601571495
-10103.098393640925
-10148.436082433
-10345.013361781357
-10062.119779616613
-10226.947357712714
-10247.523704834744
-10415.39388891425
-9935.27551314836
-10053.628559820867
-9920.872111996532
-10139.491436748822
-9949.082200940396
-9883.140180395987
-9660.669791572795
-10290.483949505693
-9641.591826752398
-9732.688974056566
-9428.170864911724
-9883.930028071058
-9691.694678325255
-9465.433933409324
-10016.720742029655
-10029.137599175589
-9896.96246215666
-9369.632607897849
-9684.928166447056
