"year","Lli_ty","networth","debt","income","educ","rent","nstocks","age","anypoor","cluster","A"
"30264",2016,0.399949601216951,0.913961716400565,0.676392666287978,0.699670428452018,1,0,0.973706500196523,0.863854797456491,0,2,3
"30265",2016,0.384814670736712,0.699820431140315,0.63123253220197,0.553127739391301,0.850274152617282,0,0,0.796135713835763,0,1,3
"30266",2016,0.403008786087956,0.8083113274524,0.696495101365161,0.620827291505087,0.974523052835148,0,0,0.813774672553482,0,1,3
"30268",2016,0.545922943525509,0.9087550092967,0,0.77228223933447,0.947157198434707,1,0.270601093905558,0.443927745852756,0,3,2
"30269",2016,0.438773277710395,0.840187303613541,0,0.658337631739656,0.947157198434707,0,0,0.777978092079468,0,2,3
"30270",2016,0.375282892344057,0.818177332367383,0.724950337131621,0.648937364012536,0.81136774736305,0,0,0.730099773828181,0,1,3
"30272",2016,0.34864695530159,0.820944701160488,0.689639557129312,0.653594392753199,0.947157198434707,0,0,0.739977037312537,0,1,3
"30273",2016,0.417651142153707,0.813724928123084,0.649089685905809,0.60766250059222,0.81136774736305,0,0,0.699482759090144,0,1,3
"30274",2016,0.408476543605849,0.787393111165398,0.683633183815005,0.594724115973775,0.885469293898799,0,0,0.796135713835763,0,1,3
"30275",2016,0.142292373307964,0.715837619783894,0,0.561957130466738,0.81136774736305,0,0,0.559110669873036,0,3,2
"30276",2016,0.406047866453527,0.766583245254318,0.682855495079703,0.61639220650813,0.885469293898799,0,0,0.597307612292608,0,1,3
"30277",2016,0.12763085306833,0.718700844593273,0,0.580537327867684,0.661641891726518,0.730393793646546,0,0.45955694968733,0,3,2
"30278",2016,0.61971224084419,0.709667469621683,0,0.571443377548841,0.81136774736305,0.684358841609083,0,0.0617834531772674,0,3,2
"30279",2016,0.41062997062827,0.716594360324469,0.637379089887851,0.58461118815549,0.850274152617282,0,0,0.621519197376307,0,1,3
"30280",2016,0.41921899825258,0.825478455654039,0,0.66555310118076,0.947157198434707,0,0,0.93923105996828,0,2,3
"30281",2016,0.433997530213131,0.937184402838671,0,0.859803731741544,0.947157198434707,0,0.492055131523715,0.93923105996828,0,2,3
"30282",2016,0.412610445959584,0.873643898944649,0.748696342932616,0.728668761001754,0.947157198434707,0.935157030369871,0.3621429655311,0.621519197376307,0,4,1
"30283",2016,0.423530279618914,0.926233682307328,0,0.805192420369867,0.947157198434707,0,0,0.443927745852756,0,2,3
"30284",2016,0.418245851268003,0.776668074727778,0.639525979897213,0.646541840839646,0.974523052835148,0,0.270601093905558,0.813774672553482,0,2,3
"30285",2016,0.457556317600867,0.833068848256736,0.736508914784071,0.673296471068437,1,0,0.418731162415017,0.63327801258744,0,2,3
"30286",2016,0.465569135328437,0.840506342516042,0,0.658565015341849,0.947157198434707,0,0.757736330256091,0.777978092079468,0,2,3
"30287",2016,0.439262926808231,0.888082551440935,0.761565731650015,0.797306400063865,0.974523052835148,0,0.947932152877156,0.63327801258744,0,2,3
"30288",2016,0.392773284447403,0.865806448406699,0.744002827861716,0.643708834609648,0.885469293898799,0,0,0.720061789561156,0,1,3
"30289",2016,0.437791477239471,0.81378955131119,0,0.616723173317857,0.81136774736305,0,0.270601093905558,0.739977037312537,0,2,3
"30290",2016,0.472256138422256,0.715807734294748,0,0.551844241415132,0.767874062388794,0.73535298478821,0,0.584836003353942,0,3,2
"30291",2016,0.368328850502453,0.77989340323069,0.537526757416332,0.600795168942841,0.661641891726518,0,0,0.76869484789809,0,1,3
"30293",2016,0.446366796924846,0.743713366615375,0.652123834907336,0.635817343910244,0.947157198434707,0.779675630780693,0,0.50420185684017,0,4,1
"30294",2016,0.41199862867761,0.92152274592773,0.489778909544776,0.869908671280448,1,0,0.895518204098239,0.739977037312537,0,2,3
"30295",2016,0.316091697927292,0.945942826033395,0,0.667993538080397,0.81136774736305,0,0,0.871820484452472,0,3,2
"30297",2016,0.367312448170512,0.839565179222873,0.645473087119299,0.656667363279939,0.81136774736305,0,0,0.720061789561156,0,1,3
"30298",2016,0.392970915200079,0.819456817983765,0.490257443752003,0.62705143147488,0.947157198434707,0,0,0.739977037312537,0,1,3
"30299",2016,0.399537187292309,0.762524692799764,0.671851244892488,0.637547034482578,0.850274152617282,0,0,0.50420185684017,0,1,3
"30300",2016,0.458373583390051,0.931510251599141,0,0.877655478300515,1,0,0.83448340029466,0.584836003353942,0,2,3
"30301",2016,0.428734412995506,0.723154582789267,0.697095668407854,0.608975720594337,0.917599918025325,0,0.270601093905558,0.474800109045813,0,1,3
"30302",2016,0.541203436727333,0.75166762554462,0.482537484746563,0.561251555062586,0.81136774736305,0.544820804914946,0,0.621519197376307,0,4,1
"30303",2016,0.502801996862271,0.708895794812721,0.553640173910579,0.611497538999805,0.81136774736305,0.771173924410041,0,0.545834573939802,0,4,1
"30304",2016,0.501278977157608,0.773520753547879,0.700421323023547,0.579097436478104,0.947157198434707,0,0,0.239374913899581,0,2,3
"30305",2016,0.47674579221206,0.757120971537275,0.620815278850316,0.626428825230009,0.81136774736305,0.719534585059295,0,0.3945159662557,0,4,1
"30307",2016,0.407948471605193,0.736778445092175,0.663165885397977,0.566937805826125,0.661641891726518,0,0,0.377125594902384,0,1,3
"30308",2016,0.486374036001006,0.947450884071807,0,0.818263705006128,0.947157198434707,0,0.593805309662817,0.749698878501564,0,2,3
"30309",2016,0.465915150435172,0.826068659254365,0.6963954753092,0.702224345687342,0.81136774736305,0,0.270601093905558,0.699482759090144,0,1,3
"30310",2016,0.414998504930106,0.719186485697952,0.556188851981435,0.54681536557581,0.81136774736305,0,0,0.759270007161789,0,1,3
"30311",2016,0.433629000693352,0.757426676800972,0,0.588958797037035,0.81136774736305,0,0,0.559110669873036,0,2,3
"30313",2016,0.367780153600044,0.786816219333688,0.668351510254349,0.631917122552819,0.974523052835148,0,0,0.63327801258744,0,1,3
"30314",2016,0.344776213934551,0.84338679556659,0,0.620116407316486,0.974523052835148,0,0,0.822408557675212,0,2,3
"30315",2016,0.362254377567598,0.95568133643356,0,0.856283120626724,0.947157198434707,0,0.730401068788703,0.76869484789809,0,2,3
"30318",2016,0.427550740259282,0.782596019516267,0.550256005935332,0.599704807585376,0.405683870930254,0,0,0.678193731315473,0,2,3
"30319",2016,0.446249278941588,0.760667588370822,0.571978408232796,0.547770399243262,0.885469293898799,0,0,0.739977037312537,0,1,3
"30320",2016,0.354361823860669,0.821263768448691,0.751612336231785,0.660910341328796,0.947157198434707,0,0.492055131523715,0.63327801258744,0,2,3
"30321",2016,0.355356556379662,0.800506131729227,0.562583238572578,0.563676326572398,0.885469293898799,0,0,0.656144370607407,0,1,3
"30322",2016,0.419368016032974,0.780461677688455,0.566469159770716,0.560173044369513,0.917599918025325,0,0,0.699482759090144,0,1,3
"30323",2016,0.293745621714669,0.762766026012863,0.409871294666741,0.544339797766842,0.661641891726518,0,0,0.822408557675212,0,2,3
"30324",2016,0.405884440313489,0.911880661491301,0,0.765328151931638,0.850274152617282,0,0.730401068788703,0.871820484452472,0,2,3
"30325",2016,0.43732078045099,0.703804994577796,0.5679471042355,0.595072994605548,0.850274152617282,0.73535298478821,0,0.584836003353942,0,4,1
"30326",2016,0.343164555011863,0.771280546547575,0.694023962037356,0.635152037541832,0.974523052835148,0,0,0.609532106100102,0,1,3
"30327",2016,0.443350526307605,0.915353680270496,0.742146413870082,0.748777621991048,0.974523052835148,0,0.895518204098239,0.76869484789809,0,2,3
"30328",2016,0.385189786136574,0.705816335561173,0.510303898609014,0.590323468076997,0.947157198434707,0.754327465305103,0,0.3945159662557,0,4,1
"30329",2016,0.405039308916026,0.909158131800901,0.718752213628028,0.647925538113095,0.974523052835148,0,0,0.688929938469844,0,1,3
"30330",2016,0.57200658063723,0.871155331489199,0.612696556170206,0.76570596011709,0.974523052835148,0,0,0.777978092079468,0,1,3
"30331",2016,0.521232613841682,0.750455086813399,0.629201010696604,0.60348865541105,0.947157198434707,0,0,0.281965479766254,0,2,3
"30332",2016,0.432357549306307,0.736375602957404,0.647936368869481,0.616170267607711,0.947157198434707,0,0,0.584836003353942,0,1,3
"30335",2016,0.499479284177666,0.767956051263525,0.617727104665478,0.621328599584718,0.917599918025325,0,0,0.474800109045813,0,1,3
"30336",2016,0.5041895710576,0.829625186616761,0.697723648900394,0.674509926487057,0.850274152617282,0,0.270601093905558,0.597307612292608,0,1,3
"30337",2016,0.498866501774048,0.784071459355522,0.585466870977397,0.640893375517556,0.947157198434707,0,0.270601093905558,0.572107417779251,0,1,3
"30338",2016,0.407947215426271,0.788954034355298,0.669750857213216,0.632076290811245,0.974523052835148,0.744494450302324,0,0.216924487135861,0,4,1
"30339",2016,0.550253511965237,0.734876802690527,0.320800089778628,0.558318977021349,0.974523052835148,0.741851678056042,0,0.688929938469844,0,4,1
"30340",2016,0.492650586263524,0.829081541497681,0.736587460200516,0.671880199118972,0.974523052835148,0,0,0.699482759090144,0,1,3
"30341",2016,0.414880622378751,0.877597166281152,0,0.720860458755819,0.947157198434707,0,0,0.667267367337651,0,2,3
"30342",2016,0.40559536690679,0.87586623049295,0.864905693055926,0.683371027819253,0.947157198434707,0,0,0.572107417779251,0,1,3
"30343",2016,0.432891521694645,0.875775764964091,0.756606804602838,0.664082533079126,1,0,0,0.796135713835763,0,1,3
"30345",2016,0.487352561859201,0.781668918102721,0,0.624416908107297,0.947157198434707,0,0.270601093905558,0.863854797456491,0,2,3
"30346",2016,0.459391340079358,0.859896421274898,0,0.615385171781294,0.81136774736305,0,0.518619081757775,0.0316643490690558,0,2,3
"30347",2016,0.586640367793246,0.750460604937513,0.585295662095348,0.618872311681469,1,0.746212619825022,0,0.359230984170475,0,4,1
"30351",2016,0.473241935274178,0.777475866726754,0.634509048474425,0.616170267607711,0.947157198434707,0,0,0.76869484789809,0,1,3
"30352",2016,0.394495878273355,0.884121732844544,0,0.702868499284986,1,0,0.270601093905558,0.667267367337651,0,2,3
"30353",2016,0.514446404704686,0.860454722337906,0.460804361725096,0.681704486229891,0.917599918025325,0,0,0.699482759090144,0,1,3
"30354",2016,0.305350347642514,0.803654353865597,0.715402505409255,0.608323670519805,0.850274152617282,0,0,0.822408557675212,0,1,3
"30355",2016,0.50854919408278,0.946771523730931,0.753047095521302,0.86804026469992,0.974523052835148,0,0.620846103866018,0.76869484789809,0,2,3
"30356",2016,0.419180813929402,0.785803605470526,0.631700903564782,0.615835393255644,0.947157198434707,0,0.270601093905558,0.489676053795542,0,1,3
"30357",2016,0.272281316254815,0.886852205397134,0.804054790109872,0.796553126355895,0.974523052835148,0,0.632744050434846,0.656144370607407,0,2,3
"30358",2016,0.374515772396248,0.786579081024339,0.692709375989532,0.643020533392845,0.917599918025325,0,0,0.559110669873036,0,1,3
"30360",2016,0.426065520307041,0.724306539147246,0.637467978173291,0.598749767947739,0.850274152617282,0,0,0.216924487135861,0,2,3
"30361",2016,0.456113952397654,0.768342305409071,0.65752018847486,0.60348865541105,0.917599918025325,0,0,0.474800109045813,0,1,3
"30362",2016,0.438223475857087,0.794027118574506,0.652647988084201,0.637688358762346,0.947157198434707,0,0.3621429655311,0.688929938469844,0,2,3
"30363",2016,0.44457090114169,0.805041312702641,0,0.569692335475555,0.850274152617282,0,0,0.895118227650097,0,2,3
"30364",2016,0.341267641986755,0.937523219855574,0,0.8460724905522,0.947157198434707,0,0.83448340029466,0.879684322747348,0,2,3
"30365",2016,0.433308498563721,0.787268943429951,0.685771210057582,0.674671543642637,0.974523052835148,0,0,0.739977037312537,0,1,3
"30366",2016,0.425269975949654,0.834296428203593,0.722082203474894,0.705411321450073,0.947157198434707,0,0.418731162415017,0.474800109045813,0,2,3
"30367",2016,0.590435013357847,0.714546898108021,0,0.586105261165478,0.81136774736305,0,0,0.144214817160976,0,2,3
"30368",2016,0.54421332651732,0.791916965803043,0,0.618767143886494,0.81136774736305,0,0,0.749698878501564,0,2,3
"30369",2016,0.41366566498002,0.748197861933864,0.66267254667883,0.578112551408899,0.917599918025325,0,0,0.572107417779251,0,1,3
"30370",2016,0.41425206184775,0.885358376695282,0,0.755944468285938,0.974523052835148,0,0.938865024035872,0.863854797456491,0,2,3
"30372",2016,0.417957109269703,0.789168792386651,0.568117801950952,0.632076290811245,0.947157198434707,0,0,0.340802256478578,0,1,3
"30374",2016,0.382103196044832,0.793271469236887,0.588930754914973,0.613304366194476,0.81136774736305,0,0,0.359230984170475,0,1,3
"30375",2016,0.524718509535424,0.848873066415424,0,0.659285379150387,0.947157198434707,0,0.620846103866018,0.839322506708474,0,2,3
"30377",2016,0.410645944958536,0.770409338525986,0.526807980788349,0.583323069237092,0.81136774736305,0,0,0.871820484452472,0,1,3
"30378",2016,0.452579939348478,0.822627979570577,0,0.699727441103342,1,0,0,0.730099773828181,0,2,3
"30379",2016,0.569215506742775,0.75178839918722,0.487060116836304,0.594724115973775,0.850274152617282,0.707119514339579,0,0.281965479766254,0,4,1
"30380",2016,0.362243904473246,0.84476961269494,0,0.62478913771227,1,0,0,0.777978092079468,0,2,3
"30381",2016,0.0625886314049455,0.752219557029144,0.619466700210162,0.628358600132912,0.81136774736305,0,0,0.720061789561156,0,1,3
"30382",2016,0.364999352814699,0.891386960284542,0.678847061894938,0.666941314132381,0.885469293898799,0,0,0.887449550305605,0,1,3
"30384",2016,0.383450960268015,0.886234444647155,0,0.699935901183829,0.974523052835148,0,0.757736330256091,0.966980415613347,0,2,3
"30385",2016,0.4003526104606,0.7540089339871,0.659263035670499,0.547295294129116,0.885469293898799,0,0.270601093905558,0.720061789561156,0,1,3
"30386",2016,0.490254223772011,0.892984630541412,0,0.727215379712683,1,0,0,0.644817087754136,0,2,3
"30387",2016,0.4883961690921,0.775439785371163,0.666257036973788,0.646658708507883,0.947157198434707,0,0,0.749698878501564,0,1,3
"30388",2016,0.133425166103721,0.770528159084173,0.557957197937851,0.573681558502853,0.81136774736305,0,0,0.572107417779251,0,1,3
"30391",2016,0.453638449715366,0.838409723750879,0.724450316511737,0.623853009793985,0.974523052835148,0,0.840383547752437,0.855785201236549,0,2,3
"30392",2016,0.490692796993457,0.943715530349598,0,0.789257796045021,0.947157198434707,0,0.80093336004711,0.667267367337651,0,2,3
"30393",2016,0.403877719872864,0.846621928047046,0.719471711197435,0.651058070501276,0.885469293898799,0,0.492055131523715,0.621519197376307,0,2,3
"30394",2016,0.315741652059967,0.700267190204685,0.614620388469428,0.550968797958435,0,0,0,0.839322506708474,0,2,3
"30395",2016,0.402924181944344,0.953257391104968,0,0.901450884325244,0.974523052835148,0,0,0.879684322747348,0,2,3
"30397",2016,0.437714654596485,0.76920517250133,0.642499709338875,0.582163579161028,0.594316129069746,0,0,0.699482759090144,0,1,3
"30398",2016,0.423936827608287,0.70906312303191,0.631580891700281,0.60348865541105,0.718564988018544,0,0,0.572107417779251,0,1,3
"30399",2016,0.414870029282389,0.773848166862157,0.593779274737636,0.579340484706842,0.974523052835148,0,0,0.532266619662216,0,1,3
"30400",2016,0.3678365483273,0.787451717928187,0.704117332510612,0.625707087268535,0.947157198434707,0,0,0.3945159662557,0,1,3
"30401",2016,0.324438621814845,0.910503756299325,0,0.856538595001374,0.947157198434707,0,0,0.699482759090144,0,2,3
"30402",2016,0.538590285326488,0.751381810647694,0,0.614471657442338,0.974523052835148,0.772440647206369,0,0.474800109045813,0,3,2
"30403",2016,0.439608837789131,0.753092564202295,0.665547430015605,0.61639220650813,0.917599918025325,0,0.270601093905558,0.559110669873036,0,1,3
"30404",2016,0.49094728272386,0.713586741567596,0.554931064462938,0.587756881039968,0.850274152617282,0,0,0.739977037312537,0,1,3
"30405",2016,0.472924220101906,0.806066903193472,0.615554729884142,0.628871512100777,0.974523052835148,0,0.45980005589945,0.667267367337651,0,2,3
"30408",2016,0.369887167343251,0.76604082199607,0.609661479349222,0.551408546187806,0.81136774736305,0,0,0.443927745852756,0,1,3
"30409",2016,0.418730646699448,0.769273268674018,0.712821553146111,0.617809954538802,0.974523052835148,0,0,0.76869484789809,0,1,3
"30410",2016,0.521947605459119,0.802827321299751,0.684471457753536,0.621923235223515,0.81136774736305,0,0.697000134550079,0.340802256478578,0,2,3
"30411",2016,0.461649528566698,0.839234718318903,0.753170383069247,0.741948067821655,0.947157198434707,0,0.3621429655311,0.720061789561156,0,2,3
"30413",2016,0.360073868179747,0.887286844613349,0,0.794653955540477,0.81136774736305,0,0,0.688929938469844,0,2,3
"30414",2016,0.433520587103607,0.817724195183761,0.667907888495564,0.652678418794961,0.947157198434707,0,0,0.597307612292608,0,1,3
"30415",2016,0.425490099575636,0.873722774550947,0.610283704460372,0.715638914962289,1,0,0,0.699482759090144,0,1,3
"30416",2016,0.437387597145927,0.869432074704509,0.720233414391478,0.76254514827769,0.947157198434707,0,0,0.572107417779251,0,1,3
"30417",2016,0.465899680462045,0.756040614921742,0.641090397606339,0.617269686924978,0.850274152617282,0,0,0.688929938469844,0,1,3
"30418",2016,0.356170043814161,0.770847279673688,0.704091461017836,0.599704807585376,0.81136774736305,0,0,0.518393708002129,0,1,3
"30419",2016,0.426039138033453,0.781724297096961,0.701700509337451,0.632471882479794,0.974523052835148,0,0.270601093905558,0.377125594902384,0,2,3
"30420",2016,0.452216659611376,0.925005747171154,0.866691232004254,0.766402142301454,0.974523052835148,0,0.810398296950846,0.887449550305605,0,2,3
"30421",2016,0.414243870165146,0.887357320263503,0,0.675787652168526,0.947157198434707,0,0.861918257806648,0.749698878501564,0,2,3
"30422",2016,0.400666584096206,0.77814038228659,0.679757950268167,0.64270432523551,0.850274152617282,0,0,0.709858080384529,0,1,3
"30424",2016,0.463594390389589,0.7046444492213,0.519640798900327,0.610253443871352,0.947157198434707,0.794526316066449,0,0.427892609817037,0,4,1
"30425",2016,0.39515215411236,0.823111974318111,0,0.581473453204727,0.947157198434707,0,0,0.720061789561156,0,2,3
"30427",2016,0.384175342354933,0.734812831156293,0,0.542789740135981,0.81136774736305,0,0,0.924874219797739,0,2,3
"30429",2016,0.428550109362629,0.774475580974133,0.504427645398097,0.574224929425215,0.885469293898799,0,0.3621429655311,0.84760875218857,0,2,3
"30430",2016,0.472544781134153,0.683389016093423,0.516116330552834,0.557556498425761,0.947157198434707,0.711288791073126,0,0.377125594902384,0,4,1
"30431",2016,0.490920182576912,0.853620354876695,0.711765531631203,0.727130356322675,0.974523052835148,0,0,0.730099773828181,0,1,3
"30432",2016,0.430851460292326,0.941353325917386,0.766933971178043,0.875625741593387,0.947157198434707,0,0.45980005589945,0.730099773828181,0,2,3
