"year","Lli_ty","networth","debt","income","educ","rent","nstocks","age","anypoor","cluster","A"
"8745",2004,0.345929463180546,0.87554503379754,0.819088689064023,0.78468218451457,0.965758723463268,0,0.593805306006329,0.545834546343514,0,2,1
"8746",2004,0.357896723263231,0.865015887584144,0,0.713891748499035,0.965758723463268,0,0,0.633277984991152,0,3,3
"8747",2004,0.328719824685962,0.937006460451724,0,0.839723483471731,0.928978728963133,0,0.895518203157713,0.678193703719185,0,3,3
"8748",2004,0.405118123796393,0.822800828876726,0.684176028790568,0.656330076065537,0.889253442977235,0,0.459800051036672,0.720061761964867,0,2,1
"8749",2004,0.140679918679203,0.733553530002408,0.637009760592257,0.615044418746231,0.746476323363684,0,0,0.459556922091042,0,1,1
"8750",2004,0.418471567578286,0.830496941321249,0,0.722287967389438,0.621748476769222,0.849729744665871,0,0.86385476066144,0,3,3
"8751",2004,0.372713590312867,0.803813184729469,0.692464557502079,0.680611193051921,0.746476323363684,0,0,0.749698850905276,0,1,1
"8753",2004,0.384344362019004,0.898446111230442,0.61618884357686,0.819339051439316,1,0,0.90524001584751,0.688929910873556,0,2,1
"8754",2004,0.41237397723772,0.77220516255272,0.651995975509739,0.638101877044789,0.798766932083289,0,0,0.656144343011119,0,1,1
"8755",2004,0.306944125357445,0.914726419345456,0.673311726859781,0.736559341395397,0.928978728963133,0,0.834483398804711,0.847608715393519,0,2,1
"8756",2004,0.382248026634614,0.725662358585009,0.699379613875946,0.607071566344456,0.965758723463268,0,0,0.359230947375424,0,1,1
"8757",2004,0.490781620988642,0.950092253934621,0.80771228249947,0.800061332461581,0.965758723463268,0,0.702865928419681,0.830923484397132,0,2,1
"8758",2004,0.0640662590520852,0.761520824876321,0.464702976831079,0.589984358927318,0.746476323363684,0,0,0.847608715393519,0,1,1
"8760",2004,0.414731892786663,0.811593299369032,0.693822265745765,0.640202543715523,0.798766932083289,0,0,0.621519172079709,0,1,1
"8761",2004,0.376818632334594,0.71364935672692,0.696631433100294,0.61859232675311,0.928978728963133,0,0,0.302207154812381,0,1,1
"8762",2004,0.490493572384432,0.746080019869442,0.625906547360827,0.591987000086874,0.746476323363684,0,0,0.847608715393519,0,1,1
"8763",2004,0.254034328826029,0.887872807509835,0.776313405923036,0.735749130906968,0.965758723463268,0,0.593805306006329,0.855785164441498,0,2,1
"8764",2004,0.286341347287825,0.79481955189834,0.683775964302543,0.619496647682777,0.965758723463268,0,0.607930084872322,0.474800081449525,0,2,1
"8765",2004,0.27914093172178,0.776930570233299,0.415318174295919,0.62398875380203,0.798766932083289,0,0,0.871820447657421,0,1,1
"8766",2004,0.405418944458971,0.766772441869205,0.662638447020923,0.62398875380203,0.928978728963133,0,0,0.621519172079709,0,1,1
"8767",2004,0.338760189434421,0.925531238275373,0.844508871188309,0.828713531144418,0.928978728963133,0,0.618349790025539,0.739977009716248,0,2,1
"8769",2004,0.350307009113427,0.866826405802199,0.77160242323793,0.732345012261866,0.965758723463268,0,0,0.518393680405841,0,1,1
"8770",2004,0.44858724573204,0.798720657244204,0.573247118158869,0.619496647682777,0.746476323363684,0,0.418731157182544,0.709858052788241,0,2,1
"8771",2004,0.314803735822112,0.766439729006254,0.628998828318126,0.566927010737307,0.454756744553027,0,0,0.609532080372313,0,1,1
"8772",2004,0.36819172834768,0.746718878972264,0.689369592859519,0.642498077345961,0.746476323363684,0,0,0.749698850905276,0,1,1
"8773",2004,0.43903096555827,0.767535441683535,0.580337990964297,0.610953883780625,0.545243255446973,0,0,0.644817060157848,0,1,1
"8774",2004,0.380319334575874,0.805862812103072,0.650262450580145,0.626962878997361,0.746476323363684,0,0,0.720061761964867,0,1,1
"8775",2004,0.359578260143639,0.755474224719091,0.735487332237902,0.633103139195743,0.798766932083289,0,0,0.777978055284417,0,1,1
"8777",2004,0.355170043753488,0.744176201241539,0.655892716032335,0.610147432898494,0.746476323363684,0,0,0.504201829243882,0,1,1
"8778",2004,0.424626725393976,0.822210411822425,0.749361476643636,0.68822829299689,1,0,0,0.394515929460649,0,1,1
"8779",2004,0.489212851586361,0.845216764695093,0.624104583757739,0.669347348431582,0.928978728963133,0,0.492055126951291,0.777978055284417,0,2,1
"8780",2004,0.393091873668915,0.760723888566674,0.720840195786259,0.642498077345961,0.928978728963133,0,0,0.532266592065927,0,1,1
"8781",2004,0.39794886323,0.729798662079743,0.40697545561186,0.586159731114873,0.746476323363684,0.727711898731223,0.270601078337835,0.321806259485764,0,4,2
"8782",2004,0.41279032250688,0.831468330206792,0.675379826115698,0.713891748499035,1,0,0,0.644817060157848,0,1,1
"8785",2004,0.344152806113997,0.792596001160295,0.737762680740249,0.668940224724276,0.928978728963133,0,0,0.459556922091042,0,1,1
"8786",2004,0.358261644833505,0.725163881736994,0.466470899023381,0.589984358927318,0.746476323363684,0.694101673765755,0,0.572107392482653,0,4,2
"8787",2004,0.387413741395271,0.769049283872112,0.517325159816494,0.583433593289919,0.621748476769222,0,0,0.359230947375424,0,1,1
"8788",2004,0.458997417352009,0.798014059685884,0,0.628103815236289,0.928978728963133,0,0.270601078337835,0.787123538794936,0,3,3
"8789",2004,0.411380688061228,0.832216592466168,0,0.681999648664305,0.965758723463268,0,0,0.910175332833313,0,3,3
"8791",2004,0.455404379943177,0.795473154990491,0,0.58746801852465,0.545243255446973,0,0.418731157182544,0.871820447657421,0,3,3
"8792",2004,0.392925669803328,0.794962136632716,0.667097893815203,0.609875642793611,0.798766932083289,0,0,0.504201829243882,0,1,1
"8793",2004,0.517013714426674,0.899911847357818,0,0.82874500896481,0.965758723463268,0,0.697000131822532,0.805018002346641,0,3,3
"8795",2004,0.246608897232571,0.670777601106887,0.567362847795145,0.585715765507588,0.746476323363684,0,0,0.216924487135861,0,1,1
"8796",2004,0.364836196777433,0.839311474340395,0.69204428417663,0.649048872345709,0.798766932083289,0,0.270601078337835,0.739977009716248,0,1,1
"8797",2004,0.3975768016679,0.782014756843587,0.656657258412386,0.627915492362415,0.746476323363684,0,0.270601078337835,0.699482731493856,0,1,1
"8799",2004,0.455436043743069,0.71707336749329,0.565110437198789,0.623578223906504,0.746476323363684,0.664778638153128,0,0.787123538794936,0,4,2
"8800",2004,0.584452837485304,0.728077810254653,0.57050914351928,0.615044418746231,0.621748476769222,0.762145939866847,0,0.169415011674334,0,4,2
"8801",2004,0.438254137537395,0.890965409391115,0.779384653724557,0.77598134779769,0.889253442977235,0,0.895518203157713,0.730099746231892,0,2,1
"8802",2004,0.41435894966803,0.886489958471827,0.821319064569973,0.750086953484974,0.928978728963133,0,0,0.656144343011119,0,1,1
"8803",2004,0.334744480402914,0.820871471427962,0.761297793939204,0.694971858738902,1,0,0,0.621519172079709,0,1,1
