"year","Lli_ty","networth","debt","income","educ","rent","nstocks","age","anypoor","cluster","A"
"24163",2013,0.45392961442694,0.853339097085673,0.67751045705278,0.65963021127511,1,0,0,0.584835980357036,0,1,1
"24164",2013,0.464339718138609,0.826438593823614,0.490031849069234,0.641193966151007,0.947157191187546,0,0,0.688929920072318,0,1,1
"24165",2013,0.452974824439963,0.769911797648284,0.384760524804744,0.594260474581127,0.811367735632765,0,0,0.749698860104039,0,1,1
"24166",2013,0.419316761917192,0.807488824857037,0.694608441447531,0.661603283449709,1,0,0,0.55911064687613,0,1,1
"24167",2013,0.451730019222182,0.782529031622502,0.663460140278675,0.608682388830836,0.947157191187546,0.688510007839264,0,0.394515929460649,0,4,3
"24170",2013,0.468258885969159,0.816514558773441,0.604213495873173,0.649315471175627,0.811367735632765,0,0,0.609532082672004,0,1,1
"24171",2013,0.412832131970712,0.825429552291535,0.655087189460907,0.642228736452375,0.97452305199402,0,0,0.6561443476105,0,1,1
"24173",2013,0.451907093304279,0.760318711397778,0.63864305534918,0.635659709067318,0.947157191187546,0,0,0.597307589726893,0,1,1
"24174",2013,0.526439710732749,0.911475794227248,0,0.76394300228097,0.97452305199402,0,1,0.796135677040712,0,2,1
"24175",2013,0.522243752784579,0.897652031202542,0,0.762877610702807,0.97452305199402,0,0,0.86385476066144,0,2,1
"24176",2013,0.464339718138609,0.767026222254678,0.383209766947441,0.585185240453986,0.811367735632765,0,0,0.805018002346641,0,2,1
"24177",2013,0.484520205292759,0.884955504145493,0.688004225334765,0.679577324597297,1,0,0.711258371740686,0.739977018915011,0,2,1
"24178",2013,0.410032041632926,0.863358004826671,0.753335382768741,0.725489388141025,1,0,0.593805259587255,0.699482740692618,0,2,1
"24180",2013,0.325319779276397,0.728549843161105,0.646290506392154,0.61528432891132,0.811367735632765,0,0,0.532266596665309,0,1,1
"24181",2013,0.458257741835177,0.803768383274171,0.649527821369502,0.644943308949689,0.850274142171502,0,0,0.489676035398017,0,1,1
"24182",2013,0.423518115491131,0.837252418094379,0.648423724446557,0.653620280518414,0.947157191187546,0,0.730401083349975,0.667267344340745,0,2,1
"24183",2013,0.429321826990581,0.762428856064618,0.446768558529346,0.567489207622068,0.917599909802323,0,0,0.545834550942895,0,1,1
"24185",2013,0.384124543338928,0.943099949358429,0,0.853686218099993,0.917599909802323,0,0.492055086943768,0.813774635758431,0,2,1
"24188",2013,0.5130923023606,0.792009778755715,0.669939817209415,0.642967639155481,0.947157191187546,0,0.362142927967822,0.359230947375424,0,2,1
"24189",2013,0.531359626665417,0.887110554209966,0,0.768808268127579,1,0,0,0.699482740692618,0,2,1
"24190",2013,0.445329549852719,0.829008175295781,0.53732999231943,0.651898311318139,0.850274142171502,0,0,0.584835980357036,0,1,1
"24192",2013,0.453063930224854,0.786296703843158,0,0.623068508072048,0.947157191187546,0.751174956207089,0,0.302207154812381,0,3,2
"24193",2013,0.453446981568663,0.869726008233652,0,0.713509373935332,0.947157191187546,0,0.656024626434962,0.72006177116363,0,2,1
"24194",2013,0.445130521825779,0.824899434032814,0.692043111647308,0.690161277284689,0.947157191187546,0,0,0.474800090648288,0,1,1
"24195",2013,0.468892549363722,0.84764954523399,0,0.601469500534398,0.850274142171502,0,0.362142927967822,0.813774635758431,0,2,1
"24196",2013,0.259425357828064,0.661765359451308,0,0.55679864595905,0.511916014473228,0.61274472955564,0,0.6561443476105,0,3,2
"24198",2013,0.420244816883632,0.872736875048107,0,0.66888522564091,0.947157191187546,0,0,0.749698860104039,0,2,1
"24199",2013,0.411018879491107,0.7690422290171,0.53911539129505,0.604199777801685,0.661641869550454,0,0,0.633277989590533,0,1,1
"24200",2013,0.399173820734942,0.737892620878031,0.415993995476514,0.603789630551887,0.811367735632765,0.703035065883566,0,0.518393689604603,0,4,3
