"year","Lli_ty","networth","debt","income","educ","rent","nstocks","age","anypoor","cluster","A"
"4305",2001,0.414957687571823,0.802272001484621,0.640927028913379,0.65908263422078,0.798766928588678,0,0.362142953269345,0.572107408580488,0,2,1
"4307",2001,0.348772116809636,0.835286375929218,0.773436641333727,0.71319585279992,1,0,0,0.572107408580488,0,1,1
"4308",2001,0.328980326237767,0.928745578075035,0.873645271290025,0.826067246153185,1,0,0.518619086091076,0.699482749891381,0,2,1
"4309",2001,0.453595345096642,0.78568897144955,0.546350291556824,0.633522477944545,0.746476319718066,0,0.584649462704369,0.768694829500565,0,2,1
"4310",2001,0.305588777372098,0.914814100015882,0.811212614363511,0.831611953358093,0.965758723969729,0,0.757736368444149,0.572107408580488,0,2,1
"4311",2001,0.410428710621874,0.932354425267967,0.857758981076488,0.840825911071436,0.965758723969729,0,0.518619086091076,0.459556940488568,0,2,1
"4312",2001,0.434004678322613,0.756875392807069,0,0.589502535026559,0.344010182442026,0,0,0.88744953190808,0,3,2
"4313",2001,0.400290895806484,0.831533827708385,0.719146683137845,0.692877598900081,0.928978730013605,0,0.62084610727909,0.597307603093846,0,2,1
"4314",2001,0.423177070539966,0.742634325485788,0.607494837145032,0.646339585980796,0.889253437219809,0.685422875250267,0,0.340802238081053,0,4,3
"4315",2001,0.371610151207947,0.96860464784999,0.881866035486815,0.840425594959579,0.928978730013605,0,0.834483401784609,0.796135695438238,0,2,1
"4316",2001,0.433855598727263,0.759388537959506,0.691503622524531,0.680450113690515,0.746476319718066,0,0,0.572107408580488,0,1,1
"4317",2001,0.49177016032364,0.86999455772109,0.664225129989837,0.779267953047876,0.798766928588678,0,0.697000137277627,0.863854779058965,0,2,1
"4319",2001,0.443314889676903,0.76095811308388,0.687206107161627,0.672618796636334,0.928978730013605,0,0.459800042758605,0.489676044596779,0,2,1
"4320",2001,0.442664978200225,0.861612770724536,0.702199500988138,0.684376853149631,0.889253437219809,0,0.549367690247662,0.699482749891381,0,2,1
