"year","Lli_ty","networth","debt","income","educ","rent","nstocks","age","anypoor","cluster","A"
"83",1998,0.407069019187778,0.934458575946539,0,0.760128582809948,0.928978731064077,0,0.593805306006329,0.891084757147175,0,2,1
"84",1998,0.461245458904024,0.863191268170127,0.431694497030588,0.668625821897333,0.928978731064077,0,0.620846100452946,0.802720214135373,0,2,1
"85",1998,0.488743937730911,0.923300395541878,0,0.788447901655531,0.96575872447619,0,0.620846100452946,0.793999155553365,0,2,1
"87",1998,0.474704583579414,0.791728613090987,0.749325934087504,0.626018068134488,0.96575872447619,0,0,0.811315652556855,0,1,1
"88",1998,0.545572274008926,0.784508067855965,0,0.553692663534761,0.746476327165657,0,0,0.852530744181237,0,2,1
"89",1998,0.448700179320548,0.837073044070918,0.737498593293058,0.645874760745326,0.96575872447619,0,0.541202174679293,0.633743579770084,0,2,1
"90",1998,0.428117166993948,0.855006298999428,0,0.682454450807137,0.96575872447619,0,0.834483398804711,0.719229238419943,0,2,1
"92",1998,0.219644409453332,0.700452058840146,0.566881656725985,0.592973892110218,0.746476327165657,0.667506771449831,0,0.324744903481843,0,4,3
"93",1998,0.42252217792604,0.908431229272351,0.821497931205902,0.806507782716659,0.96575872447619,0,0.593805306006329,0.461888078846163,0,2,1
"94",1998,0.596524783900779,0.700561576266331,0.431694497030588,0.556837367754214,0.798766933298419,0.732473324295091,0,0.119876670057367,0,4,3
"95",1998,0.427571199776547,0.867109727170893,0,0.649379194506239,0.798766933298419,0,0.362142959789231,0.698977046689966,0,2,1
"96",1998,0.443782784906999,0.868506809196119,0,0.672929006515605,0.746476327165657,0,0.697000131822532,0.836384423185551,0,2,1
"97",1998,0.521505247116069,0.689800029899439,0.586944924535821,0.552374032774675,0.798766933298419,0.726005342132383,0.362142959789231,0.263942057487318,0,4,3
"98",1998,0.497705428778165,0.743830637734369,0.699228394081874,0.623246492792466,0.96575872447619,0,0,0.491763316093082,0,1,1
"99",1998,0.497867542430289,0.821156801975042,0,0.559786620394889,0.928978731064077,0,0,0.941193813107396,0,2,1
"100",1998,0.474419506511509,0.793764883426523,0.720439529738381,0.606272924545972,0.798766933298419,0,0,0.688587604252627,0,1,1
"101",1998,0.478479780780639,0.909301264017058,0.456202534161065,0.762584375077664,1,0,0,0.610313997792532,0,2,1
"102",1998,0.431031946707801,0.89075048050137,0.817057715630519,0.676239111148816,1,0,0.81863812165747,0.785149058575171,0,2,1
"103",1998,0.445451078409615,0.963759170752591,0,0.770434263657656,0.928978731064077,0,0.620846100452946,0.802720214135373,0,2,1
"104",1998,0.397536130669433,0.773469777245725,0.383925298151376,0.596267784050056,0.746476327165657,0,0,0.75778323358257,0,2,1
"105",1998,0.469502496942449,0.837642154412086,0.6686366338195,0.593819040104363,0.96575872447619,0,0.654050471430284,0.875960470810689,0,2,1
"106",1998,0.469254566569071,0.81382204338078,0.662770368351969,0.61416958286184,0.889253438857855,0,0,0.667250407553389,0,1,1
"107",1998,0.484527125562456,0.911570876227336,0.863785364116113,0.68087496176676,0.798766933298419,0,0.602437683427668,0.362093400868175,0,2,1
"108",1998,0.512409148587248,0.841182427271781,0,0.637313486184192,1,0.783081824850806,0.459800051036672,0.828144481272769,0,3,2
"110",1998,0.396012742898868,0.938276197619221,0.722573527917401,0.712488500960921,0.928978731064077,0,0.557114281277164,0.533948901792096,0,2,1
"112",1998,0.441708388793817,0.792618826639996,0.723782405621498,0.628770606241832,0.798766933298419,0,0.362142959789231,0.477012489805824,0,2,1
"113",1998,0.40898893752437,0.820295037033689,0.626470251456936,0.625304250489259,0.688020376893999,0,0,0.678014146795561,0,1,1
"114",1998,0.519509677768759,0.799821961991453,0.672691604659679,0.642593144869272,0.798766933298419,0,0,0.598245203547744,0,1,1
"115",1998,0.492891028588532,0.789775945043023,0.448489090323167,0.640655406251362,0.928978731064077,0.794519018110111,0.362142959789231,0.305156988881904,0,4,3
"116",1998,0.36037134771093,0.833729749079749,0.729866227283981,0.56723434466951,0.798766933298419,0,0,0.905835583434432,0,1,1
"117",1998,0.515563856332114,0.876030297296279,0.729161700717494,0.7476620557143,0.928978731064077,0,0.730401102369072,0.793999155553365,0,2,1
"118",1998,0.492950321137265,0.873590130028966,0.706426119168227,0.709141453529618,0.928978731064077,0,0.730401102369072,0.719229238419943,0,2,1
"119",1998,0.508028542729083,0.787571939412778,0.725533573619049,0.63960285753028,0.798766933298419,0,0,0.560503467746668,0,1,1
"121",1998,0.425447031175201,0.782656293121515,0.519830524357925,0.577285667084491,0.746476327165657,0,0,0.836384423185551,0,1,1
"123",1998,0.502008079404356,0.774610113662275,0.60766124896516,0.58787781082256,0.746476327165657,0,0,0.645122601431158,0,1,1
"125",1998,0.436070675963805,0.876363472362869,0.773352442935339,0.743734956661658,1,0,0.730401102369072,0.598245203547744,0,2,1
"126",1998,0.486882057200637,0.914972478380013,0,0.754327148539709,0.928978731064077,0,0.459800051036672,0.667250407553389,0,2,1
"128",1998,0.499182217752886,0.87139062203142,0.605917761508796,0.727561103320578,1,0,0.785104716456072,0.698977046689966,0,2,1
"129",1998,0.500402183898855,0.841953814429748,0.794796624111706,0.707131923717096,1,0,0,0.688587604252627,0,1,1
"130",1998,0.439888756232666,0.765897347572448,0.740296624131323,0.654076305284602,0.889253438857855,0,0.270601078337835,0.698977046689966,0,1,1
"131",1998,0.436198641661578,0.861512637377643,0.772665453826654,0.641069976602061,0.798766933298419,0,0.518619077424475,0.767045227957863,0,2,1
"132",1998,0.362322072617157,0.764497841158312,0.704876310355462,0.592401982914182,0.798766933298419,0,0,0.477012489805824,0,1,1
"134",1998,0.476186969593434,0.819838254883238,0.507782546369239,0.637536341046793,0.746476327165657,0,0.593805306006329,0.811315652556855,0,2,1
"135",1998,0.367128778343608,0.794778489149314,0.699415700272373,0.599098687726667,0.545243268899537,0,0.362142959789231,0.491763316093082,0,2,1
"136",1998,0.469024441937901,0.83431405606041,0.785287657110185,0.701557026326081,1,0,0.560843479845502,0.506158788298126,0,2,1
"137",1998,0.456735929320803,0.812916947303834,0.733942593390501,0.653761425064857,0.889253438857855,0,0,0.446370855638508,0,1,1
"138",1998,0.445918399736881,0.847961916789296,0.713551486963872,0.66733807745312,0.928978731064077,0,0,0.678014146795561,0,1,1
"139",1998,0.471454033923187,0.919368941927747,0.664239614310815,0.815367348642481,0.928978731064077,0,0.628096735773816,0.533948901792096,0,2,1
"141",1998,0.470858653450865,0.883768425174326,0,0.683731694905347,1,0,0.607930084872322,0.698977046689966,0,2,1
"142",1998,0.465563013759391,0.817674401071487,0.700619467712435,0.630089246194167,0.889253438857855,0,0.418731157182544,0.379926906015326,0,2,1
"143",1998,0.44935625206613,0.765826358949493,0.597432988010212,0.558039145652519,0.746476327165657,0,0,0.898505746766278,0,2,1
"145",1998,0.464978726157537,0.800747481302466,0.699107273237007,0.5641545482381,0.889253438857855,0,0,0.573350762937737,0,1,1
"147",1998,0.457528359517951,0.799415134000997,0.669516904474339,0.626721310333388,0.798766933298419,0,0,0.477012489805824,0,1,1
"148",1998,0.401963820936332,0.855328391948843,0.763544594357249,0.694742106389802,0.928978731064077,0,0.593805306006329,0.379926906015326,0,2,1
"149",1998,0.508943333026815,0.789156941421052,0,0.54890770244005,0.746476327165657,0,0,0.961446004837373,0,2,1
"150",1998,0.487424396305683,0.866674735217736,0.605472628225555,0.669313776438719,0.746476327165657,0,0.270601078337835,0.811315652556855,0,2,1
"151",1998,0.484769164815438,0.790698670847177,0.633683627414638,0.59679521062088,0.621748487958617,0,0,0.719229238419943,0,1,1
"152",1998,0.487824452422306,0.716583684540523,0.594849237206413,0.58787781082256,0.798766933298419,0.71530514059358,0.270601078337835,0.196241763832389,0,4,3
"153",1998,0.390538839402523,0.745509611973612,0.705695153935513,0.617505118118091,0.928978731064077,0,0,0.560503467746668,0,1,1
"154",1998,0.431616948041702,0.817581356962419,0.736378356543062,0.640026681792103,0.928978731064077,0,0.492055126951291,0.610313997792532,0,2,1
"155",1998,0.321772381489345,0.746694239457749,0.49612102834699,0.558039145652519,0.746476327165657,0.716436142423355,0,0.461888078846163,0,4,3
"156",1998,0.350420810776357,0.815807819188345,0.747376665687841,0.596267784050056,0.746476327165657,0,0,0.284904814955237,0,1,1
"157",1998,0.364581513951866,0.864333314693166,0.797397685710631,0.736919410496178,0.96575872447619,0,0.492055126951291,0.520215427893316,0,2,1
"158",1998,0.388002059526574,0.901242705529019,0.782985440080253,0.691964201682014,1,0,0.834483398804711,0.811315652556855,0,2,1
"159",1998,0.457067471920821,0.834128937043513,0,0.613620814279444,0.928978731064077,0,0,0.785149058575171,0,2,1
"160",1998,0.437499595251159,0.864773941415296,0.768841458103574,0.711140150206522,1,0,0.730401102369072,0.633743579770084,0,2,1
"162",1998,0.432346035291144,0.777365804827854,0.685225350122515,0.608373618509559,0.798766933298419,0,0,0.533948901792096,0,1,1
"163",1998,0.272538118679074,0.687630079927578,0,0.544383557418461,0.454756760682354,0.805983241301533,0,0.397243545445301,0,3,2
"165",1998,0.4883142006373,0.795091101155855,0.729921083870189,0.65239938004354,0.96575872447619,0,0,0.560503467746668,0,1,1
"166",1998,0.489888189088614,0.761069323631288,0.680052234737387,0.59757552252577,0.928978731064077,0,0,0.414072231734729,0,1,1
"167",1998,0.555373735141587,0.817992850724296,0,0.559211247198632,0.746476327165657,0,0,0.836384423185551,0,2,1
"168",1998,0.481817490240589,0.791039240923754,0,0.544383557418461,0.746476327165657,0,0,0.785149058575171,0,2,1
"169",1998,0.464504860206291,0.742474967954095,0,0.607124390154555,0.96575872447619,0,0,0.491763316093082,0,2,1
"170",1998,0.451315060081937,0.844894354498601,0.694653504906669,0.612315130153169,0.798766933298419,0,0.760707466070281,0.868252064543126,0,2,1
"171",1998,0.54278264956173,0.824233087854198,0.69015218141575,0.631372242889546,0.96575872447619,0,0.532569797257955,0.397243545445301,0,2,1
"172",1998,0.434991100028439,0.908940363136109,0,0.712212656771441,0.928978731064077,0,0.549367682134648,0.547373737496023,0,2,1
"173",1998,0.490759770526814,0.859380679843612,0.679604551093593,0.675495471334142,0.746476327165657,0,0.459800051036672,0.520215427893316,0,2,1
"174",1998,0.372031988297619,0.909491450430261,0.829219369741173,0.792946849271776,0.928978731064077,0,0.270601078337835,0.560503467746668,0,2,1
"176",1998,0.451225684243028,0.795038709852283,0.700158269840573,0.635607865674205,0.746476327165657,0,0,0.477012489805824,0,1,1
"179",1998,0.555461276442743,0.739074172311065,0,0.599098687726667,0.928978731064077,0,0.387372337655655,0.284904814955237,0,2,1
"180",1998,0.481479201694046,0.802728502788245,0.596776949398354,0.628636704927521,0.798766933298419,0,0.459800051036672,0.547373737496023,0,2,1
"181",1998,0.474221313255164,0.793857076078195,0,0.576487869847713,0.928978731064077,0,0,0.836384423185551,0,2,1
"182",1998,0.430227912496338,0.732344136519134,0.618868757140777,0.616649816399203,0.928978731064077,0.780961384836542,0,0.645122601431158,0,4,3
"183",1998,0.49929827215154,0.825482582075689,0.671549861816308,0.658564814115941,0.96575872447619,0,0,0.610313997792532,0,1,1
"184",1998,0.470293304682548,0.748426521372251,0.467838914477107,0.577285667084491,0.928978731064077,0.688925021740043,0,0.196241763832389,0,4,3
"185",1998,0.361015285106809,0.958121089848696,0.770315220912343,0.7521514719107,0.928978731064077,0,0.452431491981528,0.598245203547744,0,2,1
"186",1998,0.4938658106197,0.845202036980635,0.769487347690602,0.743734956661658,1,0,0.834483398804711,0.520215427893316,0,2,1
"187",1998,0.421792676671823,0.781518959825001,0.68596924088399,0.615070330106567,0.746476327165657,0,0,0.533948901792096,0,1,1
"189",1998,0.507930629875787,0.789106458486079,0,0.604522756489233,0.928978731064077,0.713386953550616,0,0.819789458759414,0,3,2
"190",1998,0.495421716294475,0.782097679976399,0.748946623993935,0.684770424370325,0.928978731064077,0,0.418731157182544,0.533948901792096,0,2,1
"191",1998,0.460968187535357,0.818698337012339,0,0.606057650102622,0.746476327165657,0.72362337255904,0.492055126951291,0.785149058575171,0,3,2
"192",1998,0.443478838857678,0.806872676204549,0.705339520094309,0.631372242889546,0.928978731064077,0,0,0.622143656854859,0,1,1
"193",1998,0.423258650879462,0.814609663156709,0.648587731592501,0.607124390154555,0.746476327165657,0,0,0.738817153019883,0,1,1
"194",1998,0.430551923374135,0.849011928079866,0.710280456295664,0.688522450787121,1,0,0,0.520215427893316,0,1,1
"195",1998,0.272614652624485,0.732557180713518,0.5722202445645,0.601533473499296,0.746476327165657,0.67800283245994,0,0.461888078846163,0,4,3
"196",1998,0.420155877896698,0.794138126432172,0.77020453891654,0.627414285874248,0.545243268899537,0,0,0.560503467746668,0,1,1
"199",1998,0.408492791034511,0.853923785397839,0.635921020098415,0.655620116799539,0.798766933298419,0,0,0.819789458759414,0,1,1
"200",1998,0.426584123216774,0.818177145419546,0.710096361243598,0.644550865914955,0.798766933298419,0,0,0.678014146795561,0,1,1
"202",1998,0.480472788991031,0.868905929027458,0.819506812940028,0.749325889032746,1,0,0.560843479845502,0.520215427893316,0,2,1
"203",1998,0.542077884947568,0.89485562426429,0,0.726855120607594,0.96575872447619,0,0.697000131822532,0.819789458759414,0,2,1
"204",1998,0.445590109863689,0.788268992263269,0.651008043697169,0.574010726463085,0.798766933298419,0,0,0.802720214135373,0,1,1
"205",1998,0.467675144006497,0.783748865126898,0.485385708470744,0.607124390154555,0.96575872447619,0,0,0.819789458759414,0,2,1
"206",1998,0.555490519619107,0.824732181681113,0.746346509646841,0.628097290215448,0.928978731064077,0,0.508546986234826,0.819789458759414,0,2,1
"207",1998,0.403344120366268,0.740710683239481,0.70134758266102,0.582876572711151,0.928978731064077,0,0,0.709189025725926,0,1,1
"208",1998,0.543137403700339,0.805196350934159,0.680185793901032,0.603849441261703,0.928978731064077,0,0,0.836384423185551,0,1,1
"209",1998,0.590035877961234,0.755461951122142,0,0.563630037493491,0.545243268899537,0.705262715489103,0,0.883570317950038,0,3,2
"211",1998,0.411286678889873,0.883745060129522,0.804968118930095,0.705167448123761,1,0,0,0.729103381831451,0,1,1
"213",1998,0.366281695481611,0.837228740361129,0.636745617132736,0.609188538792811,0.746476327165657,0,0,0.656288980348848,0,1,1
"218",1998,0.379935312901216,0.831637932437441,0.73030483353392,0.636183242370571,0.889253438857855,0,0,0.533948901792096,0,1,1
"219",1998,0.415790514460278,0.807607233751489,0.709016830335769,0.628097290215448,0.746476327165657,0,0,0.477012489805824,0,1,1
"220",1998,0.431989938046097,0.732840813805314,0.657550538385291,0.585940077864076,0.746476327165657,0,0,0.263942057487318,0,1,1
"221",1998,0.387943326118509,0.846635712978739,0.830612225262325,0.664274560995852,1,0,0,0.767045227957863,0,1,1
"222",1998,0.452861315939427,0.816621380873104,0,0.599595738472949,0.746476327165657,0,0,0.898505746766278,0,2,1
"223",1998,0.407576402775473,0.814579663067256,0.693010696617087,0.613065627221263,0.928978731064077,0,0.270601078337835,0.688587604252627,0,1,1
"224",1998,0.447202978472169,0.776293760960763,0.736511404828672,0.639175214985839,0.798766933298419,0,0,0.379926906015326,0,1,1
"225",1998,0.485147402351629,0.792709328030871,0.65151898928903,0.625304250489259,0.928978731064077,0,0,0.678014146795561,0,1,1
"226",1998,0.469882091719481,0.76572680579996,0.736908525274234,0.573155427644576,0.798766933298419,0,0.270601078337835,0.585927734119077,0,1,1
"227",1998,0.442604160059588,0.851164680011845,0.792121426177723,0.737396480440433,1,0,0.518619077424475,0.645122601431158,0,2,1
"228",1998,0.472101094487734,0.893361492730294,0.794499444244806,0.729602176907536,0.96575872447619,0,0.541202174679293,0.688587604252627,0,2,1
"229",1998,0.478455127095128,0.818109564215534,0.759429887546538,0.66357320731952,0.96575872447619,0,0,0.598245203547744,0,1,1
"230",1998,0.223514489120164,0.69875218630428,0.52336449226845,0.594649403461936,0.621748487958617,0.722582290724143,0,0.196241763832389,0,4,3
"231",1998,0.410921224263746,0.784721929314517,0.697415887977837,0.623096039499905,0.928978731064077,0,0,0.573350762937737,0,1,1
"232",1998,0.527185805958162,0.852090040748177,0,0.617505118118091,0.746476327165657,0,0.362142959789231,0.883570317950038,0,2,1
"235",1998,0.416139066138516,0.853248910999954,0.707490541224121,0.761208392840497,0.96575872447619,0,0.492055126951291,0.491763316093082,0,2,1
"236",1998,0.480290911031193,0.784998374933949,0.737530587621081,0.670770996970126,0.454756760682354,0,0,0.477012489805824,0,2,1
"237",1998,0.389956418475569,0.790129184095074,0.713479208024627,0.582168084241957,0.746476327165657,0,0,0.446370855638508,0,1,1
"238",1998,0.527184246409002,0.772319078608144,0.472809208159622,0.590344229215106,0.798766933298419,0,0,0.836384423185551,0,2,1
"239",1998,0.476440570007759,0.899407876710595,0.288520818615187,0.711656112392322,0.746476327165657,0,0.270601078337835,0.477012489805824,0,2,1
"240",1998,0.381078037018602,0.722619749621996,0.716883470865724,0.631372242889546,0.798766933298419,0,0,0.547373737496023,0,1,1
"241",1998,0.507651675574847,0.783734539998155,0,0.568868012056699,0.746476327165657,0,0,0.898505746766278,0,2,1
"242",1998,0.450822605665468,0.780505109850883,0.679604551093593,0.577285667084491,0.928978731064077,0,0,0.324744903481843,0,1,1
"243",1998,0.489573125540007,0.80571836191645,0.63358375998811,0.596532229873587,0.798766933298419,0,0,0.719229238419943,0,1,1
"244",1998,0.50588578370971,0.728646550432216,0.612761841893019,0.573155427644576,0.746476327165657,0.711028069630372,0,0.430439741062952,0,4,3
"245",1998,0.50632355841884,0.798401889766855,0.684697914391195,0.594374226483628,0.746476327165657,0.722582290724143,0.270601078337835,0.748375394485759,0,4,3
"246",1998,0.430339329435628,0.925995086,0,0.792904748988924,0.928978731064077,0,0.697000131822532,0.785149058575171,0,2,1
"247",1998,0.504773153153894,0.781802200539821,0.720660994555117,0.612125637088851,0.746476327165657,0,0,0.461888078846163,0,1,1
"248",1998,0.391541706097236,0.839325490263291,0.714711047379674,0.649552120067999,0.928978731064077,0,0,0.362093400868175,0,1,1
"249",1998,0.493341644877783,0.894369244347893,0.612436890530847,0.790794709800794,1,0,0.730401102369072,0.667250407553389,0,2,1
"250",1998,0.50348748516843,0.721442831951643,0.697677252472696,0.589434273972905,0.746476327165657,0,0,0.645122601431158,0,1,1
"251",1998,0.484991267784314,0.712928485968599,0.656159662325788,0.59325728334401,0.798766933298419,0,0,0.430439741062952,0,1,1
"252",1998,0.572565275855526,0.803182498014841,0,0.570947225248937,0.798766933298419,0,0,0.883570317950038,0,2,1
"253",1998,0.437037876119539,0.811561533224299,0.706426119168227,0.623396470719324,0.798766933298419,0,0,0.678014146795561,0,1,1
"254",1998,0.474738538669746,0.804080011791785,0.662019926928952,0.669766935325796,0.746476327165657,0,0,0.379926906015326,0,1,1
"257",1998,0.500514355011135,0.805969295596047,0,0.586268576492577,0.928978731064077,0,0,0.828144481272769,0,2,1
"258",1998,0.524488731224181,0.785720727510968,0,0.568631264576335,0.454756760682354,0,0,0.920230913212991,0,2,1
"259",1998,0.427014782700759,0.788079216432868,0.540136037401907,0.59153098808598,0.746476327165657,0,0.362142959789231,0.75778323358257,0,2,1
"260",1998,0.473017776067099,0.790833002451598,0.670511182755286,0.621874931065209,0.746476327165657,0,0,0.585927734119077,0,1,1
"262",1998,0.405818653724164,0.828925811196531,0.609070915587809,0.631624732789382,0.746476327165657,0,0.492055126951291,0.868252064543126,0,2,1
"263",1998,0.533133910574596,0.942278583764456,0,0.814090819500044,1,0,0.270601078337835,0.875960470810689,0,2,1
"264",1998,0.528800670424101,0.791962009490447,0.626867243840796,0.602705580492445,0.798766933298419,0,0.418731157182544,0.585927734119077,0,2,1
"267",1998,0.538542426065408,0.75710870065659,0.519249971305904,0.591823099070594,0.928978731064077,0.751949433265812,0,0.883570317950038,0,4,3
"268",1998,0.46776099246993,0.800881324787294,0.665689741513638,0.623396470719324,0.454756760682354,0.729299221528939,0,0.709189025725926,0,4,3
"269",1998,0.38469036247727,0.797267139837417,0.703824449452069,0.634197821561089,0.928978731064077,0,0,0.585927734119077,0,1,1
"270",1998,0.459561003405849,0.833693801998009,0.715303982005197,0.634435756865366,0.798766933298419,0,0,0.633743579770084,0,1,1
