"","X","period","earnings","random"
"184412",184412,1992,0.590035411745532,0.122879459522665
"63950",63950,1990,0.72568622098556,0.103603219147772
"214079",214079,1992.5,0.584834057128034,0.367528653936461
"720695",721768,2001.75,0.709113708790031,0.390372288180515
"728751",729824,2001.75,1.53206635025119,0.390372288180515
"259483",259483,1993.25,0.691391331294912,0.774202733533457
"59800",59800,1990,0.193267933953839,0.58291073795408
"640271",641179,2000.25,0.815607239424412,0.390372288180515
"630780",631662,2000,1.26182107198995,0.390372288180515
"687973",688967,2001.25,0.231819906655672,0.390372288180515
"458231",458702,1996.75,1.03143283740184,0.390372288180515
"293649",293649,1993.75,1.16692601509923,0.344336888752878
"204675",204675,1992.25,1.08603099644243,0.0311238921713084
"429861",430265,1996.25,0.764866538141523,0.390372288180515
"698043",699037,2001.25,1.45528026388517,0.390372288180515
"450059",450497,1996.5,1.88818187797632,0.390372288180515
"501911",502469,1997.5,1.91004858866816,0.390372288180515
"161585",161585,1991.5,1.2785584655103,0.392193549312651
"576643",577362,1999,1.14501158425962,0.390372288180515
"586347",587104,1999.25,0.796836696933864,0.390372288180515
"110121",110121,1990.75,0.718231337689895,0.35918698599562
"641133",642041,2000.25,0.900489838456428,0.390372288180515
"80569",80569,1990.25,0.842247372559413,0.729127575876191
"467524",468021,1997,0.657797415044172,0.390372288180515
"358359",358543,1995,0.457157968468177,0.25201320881024
"718855",719928,2001.75,0.555335823534592,0.390372288180515
"66527",66527,1990,0.964195764634877,0.331035057548434
"34482",34482,1989.5,0.82870923375295,0.374533558730036
"412107",412451,1995.75,1.98044290879484,0.390372288180515
"572252",572971,1999,0.701146915544614,0.390372288180515
"459964",460435,1996.75,1.21218773337677,0.390372288180515
"527333",527946,1998,1.74699664322807,0.390372288180515
"308808",308839,1994,1.23648637559355,0.0546351026277989
"710626",711664,2001.5,1.18841580274411,0.390372288180515
"26284",26284,1989.25,1.46748917197747,0.917943833395839
"662103",663056,2000.75,0.234363187034528,0.390372288180515
"72027",72027,1990,1.53991901978023,0.630523625994101
"328296",328420,1994.5,0.167182512898187,0.756779799005017
"299948",299979,1994,0.213360936398963,0.774581401143223
"652790",653724,2000.5,0.772608784382961,0.390372288180515
"398629",398923,1995.5,2.24708534631129,0.187946876510978
"189371",189371,1992,1.06295493440286,0.993346430361271
"515046",515632,1997.75,2.11206334431955,0.390372288180515
"273398",273398,1993.5,0.609543405151294,0.835277848178521
"104174",104174,1990.5,1.71016623346025,0.677125523099676
"87383",87383,1990.25,1.49563936115899,0.125484963180497
"167742",167742,1991.75,0.371275367784608,0.777214158559218
"619991",620837,1999.75,1.73837705044623,0.390372288180515
"424145",424508,1996,1.75533916456868,0.390372288180515
"674584",675554,2001,0.0506028368806562,0.390372288180515
"598742",599539,1999.5,0.721977884001838,0.390372288180515
"6939",6939,1989,0.959011913346424,0.765330988680944
"324441",324528,1994.25,1.37215578368182,0.00940839946269989
"121867",121867,1991,0.241372694887491,0.780400695512071
"513398",513984,1997.75,1.5101110292758,0.390372288180515
"686652",687622,2001,1.86907850301269,0.390372288180515
"166226",166226,1991.75,0.079055984068115,0.273201472125947
"25497",25497,1989.25,1.38993705935558,0.735428345855325
"674198",675151,2000.75,2.1094062831428,0.390372288180515
"657864",658798,2000.5,1.26899271701614,0.390372288180515
"142600",142600,1991.25,0.901123968868815,0.150998884579167
"119608",119608,1990.75,1.68564936429284,0.3799024510663
"102773",102773,1990.5,1.49057383199261,0.326940677827224
"99712",99712,1990.5,1.15695466776379,0.368503303965554
"77",77,1989,0.0521446260696782,0.591087331064045
"483686",484210,1997.25,1.0114384032397,0.390372288180515
"87428",87428,1990.25,1.49563936115899,0.954146114643663
"405188",405532,1995.75,0.893888443941909,0.390372288180515
"135331",135331,1991,1.98601748383333,0.347225590609014
"524990",525603,1998,1.28557148039162,0.390372288180515
"222916",222916,1992.5,1.50184011683308,0.850097475573421
"427614",428018,1996.25,0.522927317976816,0.390372288180515
"515992",516605,1998,0.201281695536071,0.390372288180515
"257197",257197,1993.25,0.471922017963107,0.565587985562161
"366825",367009,1995,1.34925064212085,0.177437936421484
"474363",474860,1997,1.5180500846745,0.390372288180515
"154702",154702,1991.5,0.653347408582045,0.819039112655446
"300382",300413,1994,0.282857617972109,0.217272253008559
"23089",23089,1989.25,1.1199928304152,0.614132065093145
"649614",650548,2000.5,0.413974441989354,0.390372288180515
"194020",194020,1992,1.64704145563786,0.982455525314435
"271596",271596,1993.5,0.387837633394241,0.576785720651969
"691802",692796,2001.25,0.731743884187594,0.390372288180515
"20528",20528,1989.25,0.890721293138383,0.314244403969496
"121140",121140,1991,0.0519709037807392,0.582199660595506
"331071",331195,1994.5,0.594259588458579,0.550203639781103
"387482",387776,1995.5,0.527556742755363,0.685811946168542
"508639",509225,1997.75,0.890226762442128,0.390372288180515
"705725",706763,2001.5,0.761653988538294,0.390372288180515
"347693",347850,1994.75,0.817179735283005,0.363818991230801
"52078",52078,1989.75,1.03095225074626,0.0122038843110204
"500128",500686,1997.5,1.4388210670558,0.390372288180515
"490262",490820,1997.5,0.250087242692208,0.390372288180515
"543082",543756,1998.5,0.379946662648054,0.390372288180515
"506087",506673,1997.75,0.637470149310378,0.390372288180515
"569219",569938,1999,0.316166420880135,0.390372288180515
"523849",524462,1998,1.13752027860517,0.390372288180515
"132026",132026,1991,1.36001652719619,0.655565596884117
"623264",624146,2000,0.48398225827107,0.390372288180515
"393422",393716,1995.5,1.11889533200466,0.296392176765949
"367864",368048,1995,1.49192864030233,0.0376781709492207
"112484",112484,1990.75,0.910849651176475,0.783626464195549
"603346",604143,1999.5,1.1964602884862,0.390372288180515
"250080",250080,1993,1.19313384756345,0.670020100427791
"177616",177616,1991.75,1.39768188664386,0.581248076166958
"508907",509493,1997.75,0.930681824533824,0.390372288180515
"387152",387446,1995.5,0.503862701985032,0.574663165025413
"187759",187759,1992,0.920446001966022,0.366877211257815
"176044",176044,1991.75,1.2227845992309,0.283326778328046
"633880",634762,2000,1.87860250606756,0.390372288180515
"297600",297600,1993.75,1.6781990736664,0.627378618111834
"30115",30115,1989.5,0.319291328738912,0.563451365334913
"255965",255965,1993.25,0.263996488824138,0.353650816483423
"392169",392463,1995.5,1.00894839357298,0.724812725093216
"190550",190550,1992,1.20150660850515,0.630792861571535
"549708",550382,1998.5,1.0981475150887,0.390372288180515
"431651",432055,1996.25,0.955182751353785,0.390372288180515
"498881",499439,1997.5,1.27578597480693,0.390372288180515
"162890",162890,1991.5,1.43960231917676,0.629451992688701
"397326",397620,1995.5,1.68318292332676,0.639863099902868
"564118",564814,1998.75,1.25193040504521,0.390372288180515
"661272",662206,2000.5,2.51498529920431,0.390372288180515
"323951",324038,1994.25,1.29737010233438,0.322767000179738
"393805",394099,1995.5,1.17197089946003,0.658378021558747
"230965",230965,1992.75,0.788136564517368,0.837652627145872
"392771",393065,1995.5,1.0684369587934,0.0235264014918357
"202964",202964,1992.25,0.935684368257404,0.278453392675146
"530756",531410,1998.25,0.514886964954421,0.390372288180515
"56972",56972,1989.75,1.55916818273192,0.708573055686429
"483374",483898,1997.25,0.974194195191845,0.390372288180515
"364705",364889,1995,1.10265173985048,0.0941269234754145
"96449",96449,1990.5,0.861832298117652,0.656673143152148
"497933",498491,1997.5,1.14691638391308,0.390372288180515
"481670",482194,1997.25,0.804919769541723,0.390372288180515
"681313",682283,2001,0.955321941346648,0.390372288180515
"302136",302167,1994,0.545786009400853,0.173306612065062
"689522",690516,2001.25,0.495331909615322,0.390372288180515
"406787",407131,1995.75,1.06140000263917,0.390372288180515
"275962",275962,1993.5,0.848702447318418,0.400774389505386
"162461",162461,1991.5,1.40327592657509,0.491425446234643
"411287",411631,1995.75,1.6748485847802,0.390372288180515
"537009",537663,1998.25,1.14806204497303,0.390372288180515
"79964",79964,1990.25,0.779336032034191,0.316831983393058
"607506",608303,1999.5,2.20792750013407,0.390372288180515
"406441",406785,1995.75,1.01933792529237,0.390372288180515
"376380",376619,1995.25,0.84551681445788,0.391148442402482
"464426",464923,1997,0.236901465745287,0.390372288180515
"223868",223868,1992.5,1.62411240082525,0.174835508223623
"458640",459111,1996.75,1.06330415448625,0.390372288180515
"3016",3016,1989,0.576210705591536,0.601966565242037
"665892",666845,2000.75,0.718099485660431,0.390372288180515
"553157",553831,1998.5,1.58411626096441,0.390372288180515
"124179",124179,1991,0.611164597694776,0.228924551745877
"95279",95279,1990.5,0.765802739960587,0.279507454251871
"59408",59408,1990,0.10528246796236,0.755437389481813
"473208",473705,1997,1.32403977464052,0.390372288180515
"80121",80121,1990.25,0.8062762644079,0.393877453869209
"113994",113994,1990.75,1.04996949907557,0.130972919054329
"116042",116042,1990.75,1.25534654030824,0.699578205123544
"385568",385862,1995.5,0.23299508443424,0.12526222714223
"20485",20485,1989.25,0.881070053568736,0.264705592533574
"360330",360514,1995,0.663530659914386,0.0606599864549935
"363220",363404,1995,0.948589478498718,0.293785013258457
"707043",708081,2001.5,0.877468584987613,0.390372288180515
"641417",642325,2000.25,0.924171238889891,0.390372288180515
"653143",654077,2000.5,0.774552889306086,0.390372288180515
"25956",25956,1989.25,1.46748917197747,0.0605784296058118
"702002",703040,2001.5,0.407369550978942,0.390372288180515
"501591",502149,1997.5,1.76368676269754,0.390372288180515
"689407",690401,2001.25,0.482301185373925,0.390372288180515
"187519",187519,1992,0.885641198086522,0.438688356196508
"497361",497919,1997.5,1.07690562021158,0.390372288180515
"25742",25742,1989.25,1.40588152144084,0.494622519705445
"238826",238826,1992.75,1.61187710994479,0.335479346103966
"604473",605270,1999.5,1.32599787025732,0.390372288180515
"701928",702966,2001.5,0.399633331816334,0.390372288180515
"717793",718866,2001.75,0.410927905744721,0.390372288180515
"721797",722870,2001.75,0.797550350206318,0.390372288180515
"291536",291536,1993.75,0.951891032791877,0.956615953939036
"58232",58232,1989.75,1.82639185726381,0.527394081931561
"92655",92655,1990.5,0.515068144565929,0.678795465501025
"509291",509877,1997.75,0.965983836432707,0.390372288180515
"193042",193042,1992,1.48864105774674,0.743559740716591
"361943",362127,1995,0.833034907286664,0.855194083647802
"268000",268000,1993.25,1.59938699149562,0.434061758220196
"710678",711716,2001.5,1.19307673781573,0.390372288180515
"482058",482582,1997.25,0.841508470585568,0.390372288180515
"585701",586458,1999.25,0.730007650328139,0.390372288180515
"69734",69734,1990,1.27419314983604,0.605356494896114
"395299",395593,1995.5,1.35427399305681,0.28196998895146
"539907",540561,1998.25,1.56982837398459,0.390372288180515
"255272",255272,1993.25,0.0889073899589737,0.291496623307467
"83468",83468,1990.25,1.08090314704751,0.434652345487848
"715288",716326,2001.5,2.10102202382784,0.390372288180515
"557491",558187,1998.75,0.531468782515298,0.390372288180515
"348238",348395,1994.75,0.877161935206162,0.739846107084304
"289477",289477,1993.75,0.742181036848826,0.726076383842155
"366638",366822,1995,1.32279332168247,0.717154350830242
"239262",239262,1992.75,1.72152972926578,0.326906639849767
"596201",596998,1999.5,0.455859646715508,0.390372288180515
"521096",521709,1998,0.855690506696948,0.390372288180515
"621879",622761,2000,0.227703005413444,0.390372288180515
"584097",584854,1999.25,0.571512701499307,0.390372288180515
"530335",530989,1998.25,0.461601221479065,0.390372288180515
"139101",139101,1991.25,0.60499258258647,0.974537695059553
"99058",99058,1990.5,1.0764607132983,0.477317161392421
"16871",16871,1989.25,0.523472960601916,0.950756523758173
"517411",518024,1998,0.464404439155045,0.390372288180515
"398340",398634,1995.5,2.03010232358684,0.203244066331536
"41896",41896,1989.5,1.58645155912035,0.293045371770859
"554194",554868,1998.5,1.88589048315969,0.390372288180515
"373087",373326,1995.25,0.521913569023036,0.923656245227903
"571151",571870,1999,0.599320570037544,0.390372288180515
"730683",731756,2001.75,2.22892425204876,0.390372288180515
"617299",618145,1999.75,1.24236210948819,0.390372288180515
"368964",369148,1995,1.68600197492015,0.936190925305709
"111094",111094,1990.75,0.793396672271422,0.747661800123751
"425530",425934,1996.25,0.181366712642592,0.390372288180515
"484073",484597,1997.25,1.04298335767205,0.390372288180515
"241425",241425,1993,0.251830732144712,0.812888460000977
"161974",161974,1991.5,1.33165585888502,0.591880637221038
"77308",77308,1990.25,0.540540956910579,0.130587584571913
"561377",562073,1998.75,0.930584974137774,0.390372288180515
"493987",494545,1997.5,0.740169386828015,0.390372288180515
"555290",555986,1998.75,0.15253991030559,0.390372288180515
"180776",180776,1991.75,2.04468233494568,0.0764984495472163
"449346",449784,1996.5,1.65931271442725,0.390372288180515
"503174",503760,1997.75,0.217348075200231,0.390372288180515
"470076",470573,1997,0.928069283987898,0.390372288180515
"74520",74520,1990,2.54235451399184,0.92995892255567
"387201",387495,1995.5,0.514553208270969,0.600513434968889
"477068",477592,1997.25,0.246037040309748,0.390372288180515
"41179",41179,1989.5,1.45681776325733,0.0419711375143379
"76807",76807,1990.25,0.477209933986261,0.503200446953997
"24764",24764,1989.25,1.30668387148282,0.485166927799582
"563141",563837,1998.75,1.12796138483984,0.390372288180515
"157766",157766,1991.5,0.938932702494388,0.75910163926892
"439645",440083,1996.5,0.449537425637773,0.390372288180515
"87555",87555,1990.25,1.52718446153296,0.988825622014701
"229965",229965,1992.75,0.694733689651277,0.0576945242937654
"176469",176469,1991.75,1.23981442189134,0.374853757210076
"133994",133994,1991,1.64443349469597,0.758541013114154
"699978",700972,2001.25,2.27609785835467,0.390372288180515
"102190",102190,1990.5,1.41881368577994,0.668197683757171
"639209",640117,2000.25,0.724971298023543,0.390372288180515
"69466",69466,1990,1.24124775561294,0.456737754866481
"699720",700714,2001.25,1.99671878288859,0.390372288180515
"56081",56081,1989.75,1.45112959296527,0.190271109342575
"220934",220934,1992.5,1.24423814028403,0.477970271604136
"275161",275161,1993.5,0.796650392727277,0.695841909851879
"216514",216514,1992.5,0.828506137383531,0.763726245844737
"512692",513278,1997.75,1.38503942140408,0.390372288180515
"57653",57653,1989.75,1.67951473263144,0.643907368183136
"279252",279252,1993.5,1.17953424157663,0.844268147833645
"58305",58305,1989.75,1.87785974309891,0.195426357211545
"268312",268312,1993.25,1.67070774863763,0.190743065206334
"593636",594393,1999.25,1.94181682559638,0.390372288180515
"36006",36006,1989.5,0.945379451246735,0.629549376899377
"213024",213024,1992.5,0.483824504788124,0.256267097778618
"59345",59345,1990,0.0855955640514627,0.801743462914601
"306412",306443,1994,0.981318985551868,0.0346483248285949
"592473",593230,1999.25,1.56066183462533,0.390372288180515
"440404",440842,1996.5,0.544108075366006,0.390372288180515
"468188",468685,1997,0.738255957209767,0.390372288180515
"370786",371025,1995.25,0.163056313487006,0.0475432802923024
"418214",418577,1996,0.877802557842206,0.390372288180515
"267007",267007,1993.25,1.47119939244692,0.468832609476522
"660458",661392,2000.5,1.81657246261068,0.390372288180515
"316015",316102,1994.25,0.524499398929123,0.905414159409702
"192931",192931,1992,1.46422064483258,0.26536723296158
"536661",537315,1998.25,1.10193249919892,0.390372288180515
"118132",118132,1990.75,1.46793974730815,0.419664169196039
"129499",129499,1991,1.09411704596403,0.300124844769016
"105581",105581,1990.5,2.52954793977582,0.874138586455956
"115406",115406,1990.75,1.17546657239259,0.504133370006457
"285951",285951,1993.75,0.313905264957011,0.913335698191077
"41452",41452,1989.5,1.5022239765927,0.737215653993189
"471244",471741,1997,1.05457079902502,0.390372288180515
"715960",717033,2001.75,0.104155023839803,0.390372288180515
"9965",9965,1989,1.28519304664876,0.881587914656848
"48419",48419,1989.75,0.714191377017105,0.216193241067231
"284276",284276,1993.5,2.08608058449889,0.346720246598125
"464503",465000,1997,0.249639090042778,0.390372288180515
"269620",269620,1993.25,2.13151403659086,0.241560328286141
"6973",6973,1989,0.959011913346424,0.302477791206911
"506773",507359,1997.75,0.716100719388775,0.390372288180515
"455115",455586,1996.75,0.705249541782276,0.390372288180515
"549395",550069,1998.5,1.0600039449701,0.390372288180515
"39131",39131,1989.5,1.25437162215141,0.640791942598298
"504969",505555,1997.75,0.512726185594601,0.390372288180515
"143354",143354,1991.25,0.977370264104574,0.665741981239989
"153066",153066,1991.5,0.475630336604294,0.917782690376043
"407699",408043,1995.75,1.14749183581566,0.390372288180515
"486351",486875,1997.25,1.31119379912283,0.390372288180515
"671828",672781,2000.75,1.37942189966488,0.390372288180515
"140491",140491,1991.25,0.735184649995793,0.741790449246764
"656554",657488,2000.5,1.12625333743976,0.390372288180515
"517279",517892,1998,0.433552770738596,0.390372288180515
"184347",184347,1992,0.590035411745532,0.629461067728698
"135395",135395,1991,2.01621550391009,0.390502747381106
"2887",2887,1989,0.561299001753248,0.522038541035727
"632537",633419,2000,1.5067906964683,0.390372288180515
"355622",355779,1994.75,2.02370396668128,0.157638584962115
"552644",553318,1998.5,1.48403779192192,0.390372288180515
"697514",698508,2001.25,1.37164273472685,0.390372288180515
"597741",598538,1999.5,0.631251959756732,0.390372288180515
"227589",227589,1992.75,0.434391699493287,0.386516200611368
"457475",457946,1996.75,0.943864436880703,0.390372288180515
"641588",642496,2000.25,0.930028596328317,0.390372288180515
"541400",542054,1998.25,2.26870094278672,0.390372288180515
"176258",176258,1991.75,1.23981442189134,0.577348946593702
"302248",302279,1994,0.545786009400853,0.34182667080313
"319996",320083,1994.25,0.892588148433561,0.859563161386177
"646901",647809,2000.25,1.71035063365535,0.390372288180515
"265744",265744,1993.25,1.30700936398978,0.321111861616373
"428487",428891,1996.25,0.634009795138511,0.390372288180515
"670066",671019,2000.75,1.15032726183869,0.390372288180515
"227590",227590,1992.75,0.434391699493287,0.72657131915912
"631723",632605,2000,1.38197669768515,0.390372288180515
"459878",460349,1996.75,1.21149033202334,0.390372288180515
"399122",399466,1995.75,0.120236362826601,0.390372288180515
"539470",540124,1998.25,1.47407033084435,0.390372288180515
"545483",546157,1998.5,0.65884355172143,0.390372288180515
"97145",97145,1990.5,0.918771093266686,0.487376427045092
"590520",591277,1999.25,1.24536912962886,0.390372288180515
"462928",463399,1996.75,1.80341922031288,0.390372288180515
"65727",65727,1990,0.873465603543112,0.202930487459525
"421789",422152,1996,1.30788589211673,0.390372288180515
"14388",14388,1989.25,0.0615784531580003,0.693101680604741
"488547",489071,1997.25,1.77572573045909,0.390372288180515
"540988",541642,1998.25,1.91228308718648,0.390372288180515
"260610",260610,1993.25,0.801598977588046,0.197646577842534
"5652",5652,1989,0.850218367170858,0.883446618681774
"115598",115598,1990.75,1.19368441517072,0.701734863454476
"466796",467293,1997,0.58954508454438,0.390372288180515
"357328",357512,1995,0.28751627844194,0.414134091231972
"256387",256387,1993.25,0.332152118259791,0.194594688713551
"418300",418663,1996,0.887175660935058,0.390372288180515
"28914",28914,1989.25,2.5833257796841,0.913787090452388
"373690",373929,1995.25,0.594291901610916,0.286909945541993
"393974",394268,1995.5,1.19293013023462,0.938334785634652
"439239",439677,1996.5,0.378273850065199,0.390372288180515
"289753",289753,1993.75,0.786577936838355,0.947066478198394
"524020",524633,1998,1.16525811677768,0.390372288180515
"465762",466259,1997,0.467126282268741,0.390372288180515
"649401",650335,2000.5,0.374495080697399,0.390372288180515
"494279",494837,1997.5,0.77066699424552,0.390372288180515
"245808",245808,1993,0.807557243709063,0.0977555837016553
"720552",721625,2001.75,0.694165101010476,0.390372288180515
"298435",298435,1993.75,1.87713353442642,0.675099294865504
"543137",543811,1998.5,0.397473630793758,0.390372288180515
"246758",246758,1993,0.894047159874186,0.507939739851281
"362157",362341,1995,0.852960014389257,0.971600913442671
"378276",378515,1995.25,1.03399572601478,0.386017405893654
"2975",2975,1989,0.576210705591536,0.914803513791412
"49080",49080,1989.75,0.763858798155853,0.203540932852775
"611590",612436,1999.75,0.648195761318709,0.390372288180515
"414574",414937,1996,0.449066755122085,0.390372288180515
"560596",561292,1998.75,0.831288488550539,0.390372288180515
"74179",74179,1990,2.08383593464772,0.403748598881066
"397974",398268,1995.5,1.85515756917321,0.283616972155869
"194454",194454,1992,1.71994504448802,0.201097412034869
"483694",484218,1997.25,1.0114384032397,0.390372288180515
"521738",522351,1998,0.915879822852777,0.390372288180515
"473222",473719,1997,1.32403977464052,0.390372288180515
"27913",27913,1989.25,1.81912156080582,0.313082151813433
"194250",194250,1992,1.65628615413616,0.90627629449591
"3053",3053,1989,0.579179300889539,0.880100684938952
"680912",681882,2001,0.919511620255846,0.390372288180515
"599060",599857,1999.5,0.756051267017605,0.390372288180515
"136263",136263,1991.25,0.159961965337485,0.190466611646116
"434953",435357,1996.25,1.37555358864062,0.390372288180515
"330028",330152,1994.5,0.469635906671803,0.0521306486334652
"214823",214823,1992.5,0.678300829106403,0.332363561727107
"593974",594731,1999.25,2.18228572619953,0.390372288180515
"200628",200628,1992.25,0.733478370346439,0.883677063975483
"399263",399607,1995.75,0.153403426793158,0.390372288180515
"408420",408764,1995.75,1.21957719245333,0.390372288180515
"203738",203738,1992.25,1.01696924644214,0.617148433346301
"606286",607083,1999.5,1.66883370408001,0.390372288180515
"35414",35414,1989.5,0.89181808295068,0.554704773006961
"430409",430813,1996.25,0.832352071727499,0.390372288180515
"431374",431778,1996.25,0.917721871828554,0.390372288180515
"155410",155410,1991.5,0.729853980704873,0.715385256800801
"453879",454350,1996.75,0.579212574930941,0.390372288180515
"422319",422682,1996,1.37791122525455,0.390372288180515
"673694",674647,2000.75,1.82646836669162,0.390372288180515
"449646",450084,1996.5,1.73329829102899,0.390372288180515
"25927",25927,1989.25,1.45846168409498,0.283260308206081
"164725",164725,1991.5,1.7381695010463,0.971554246963933
"191303",191303,1992,1.26198531602087,0.665908696362749
"160242",160242,1991.5,1.1573110252273,0.49507270893082
"31469",31469,1989.5,0.517790886529698,0.0349537942092866
"153590",153590,1991.5,0.545888584790912,0.0799049565102905
"3609",3609,1989,0.64903917490897,0.567604880779982
"303249",303280,1994,0.666222068490189,0.42266743676737
"167936",167936,1991.75,0.400709509643995,0.827856826828793
"435478",435882,1996.25,1.46756284718025,0.390372288180515
"650810",651744,2000.5,0.565615601145285,0.390372288180515
"222328",222328,1992.5,1.42138196113266,0.441464878385887
"396830",397124,1995.5,1.58101685946615,0.572808575583622
"245016",245016,1993,0.71577057309731,0.0521347653120756
"480100",480624,1997.25,0.649284087635617,0.390372288180515
"708894",709932,2001.5,1.02100178046583,0.390372288180515
"57378",57378,1989.75,1.62993108956686,0.78242295095697
"201244",201244,1992.25,0.780850465052569,0.474669170333073
"44506",44506,1989.75,0.183837336209097,0.0720458261203021
"61958",61958,1990,0.520098932492754,0.261824478162453
"50327",50327,1989.75,0.887305642959541,0.65051533584483
"390615",390909,1995.5,0.862055089548188,0.905290448572487
"50192",50192,1989.75,0.882563942410003,0.342410989105701
"615516",616362,1999.75,1.03803398095048,0.390372288180515
"40042",40042,1989.5,1.33036968709734,0.292473682202399
"516545",517158,1998,0.305810626227719,0.390372288180515
"323704",323791,1994.25,1.28293008935218,0.671683531021699
"280714",280714,1993.5,1.33443047998495,0.77067609410733
"616492",617338,1999.75,1.14444495565319,0.390372288180515
"645686",646594,2000.25,1.4686552160995,0.390372288180515
"386769",387063,1995.5,0.447068453055851,0.295139745343477
"714740",715778,2001.5,1.82502520389674,0.390372288180515
"591636",592393,1999.25,1.40996344603284,0.390372288180515
"632025",632907,2000,1.42952662789404,0.390372288180515
"664057",665010,2000.75,0.537566303966545,0.390372288180515
"138299",138299,1991.25,0.522142070138847,0.550593182910234
"373755",373994,1995.25,0.605896401957142,0.652291393605992
"555032",555728,1998.75,0.0802155238070391,0.390372288180515
"370125",370309,1995,2.13720317851677,0.00195143721066415
"407948",408292,1995.75,1.17974796420361,0.390372288180515
"18564",18564,1989.25,0.695626355185196,0.390125443926081
"335705",335829,1994.5,1.03964917788913,0.955897853011265
"516975",517588,1998,0.376994085258143,0.390372288180515
"476750",477274,1997.25,0.194486491449109,0.390372288180515
"650301",651235,2000.5,0.50998020739122,0.390372288180515
"627228",628110,2000,0.872193301844562,0.390372288180515
"95136",95136,1990.5,0.753359276484316,0.994305433239788
"183708",183708,1992,0.517152537728895,0.0416831483598799
"155307",155307,1991.5,0.717346054300586,0.186115474672988
"237604",237604,1992.75,1.42886553140614,0.785647994838655
"54763",54763,1989.75,1.29098226122587,0.494841817533597
"35449",35449,1989.5,0.89181808295068,0.0678872393909842
"89425",89425,1990.25,1.94436785021519,0.954036580631509
"103037",103037,1990.5,1.53150239121193,0.487324010347947
"19338",19338,1989.25,0.775648009412193,0.626617096131667
"228260",228260,1992.75,0.517956426942312,0.000632789684459567
"427942",428346,1996.25,0.570922966144343,0.390372288180515
"7730",7730,1989,1.04886565880073,0.276097835740075
"687300",688270,2001,2.50560260107231,0.390372288180515
"167736",167736,1991.75,0.371275367784608,0.731452247360721
"653011",653945,2000.5,0.772608784382961,0.390372288180515
"74973",74973,1990.25,0.162289867281343,0.679041851777583
"526594",527207,1998,1.54261515730508,0.390372288180515
"594193",594950,1999.25,2.58070102495556,0.390372288180515
"14580",14580,1989.25,0.150056485221511,0.654117852449417
"675435",676405,2001,0.281047911895242,0.390372288180515
"625529",626411,2000,0.712502016642594,0.390372288180515
"104109",104109,1990.5,1.68139871882269,0.220536287873983
"540990",541644,1998.25,1.91523106988042,0.390372288180515
"713455",714493,2001.5,1.55206377705695,0.390372288180515
"573314",574033,1999,0.821847056116884,0.390372288180515
"10813",10813,1989,1.36294493305987,0.774678505724296
"4487",4487,1989,0.732600569241416,0.53624314093031
"16128",16128,1989.25,0.434624446492236,0.243647753959522
"719543",720616,2001.75,0.608647937947872,0.390372288180515
"655866",656800,2000.5,1.05952065672721,0.390372288180515
"60751",60751,1990,0.330176286281913,0.434143658494577
"458073",458544,1996.75,1.00926847152844,0.390372288180515
"388346",388640,1995.5,0.632563017516895,0.270246434491128
"454868",455339,1996.75,0.681707528176093,0.390372288180515
"345409",345566,1994.75,0.600450556212333,0.744732396211475
"182519",182519,1992,0.313523193036247,0.0157200214453042
"96193",96193,1990.5,0.861832298117652,0.180702606914565
"364228",364412,1995,1.05767008676078,0.0811484036967158
"711729",712767,2001.5,1.29625969011915,0.390372288180515
"454578",455049,1996.75,0.657832462798223,0.390372288180515
"489672",490230,1997.5,0.110180853272897,0.390372288180515
"627224",628106,2000,0.871804059286947,0.390372288180515
"122823",122823,1991,0.404807565004203,0.856927515938878
"527286",527899,1998,1.731375415031,0.390372288180515
"437491",437895,1996.25,2.14404574523981,0.390372288180515
"312610",312641,1994,1.85707582753139,0.211830879095942
"666508",667461,2000.75,0.767189859481763,0.390372288180515
"56948",56948,1989.75,1.55781337036199,0.479928185464814
"120124",120124,1990.75,1.86754557712813,0.101180545520037
"8889",8889,1989,1.14896273397019,0.720266914926469
"720422",721495,2001.75,0.694165101010476,0.390372288180515
"387213",387507,1995.5,0.517122344913366,0.379082239931449
"190953",190953,1992,1.22876728187952,0.600507033756003
"376396",376635,1995.25,0.849469585162505,0.334579337388277
"81703",81703,1990.25,0.922841237937743,0.792622877517715
"389958",390252,1995.5,0.792635461459897,0.450856993440539
"696377",697371,2001.25,1.21058695062546,0.390372288180515
"633151",634033,2000,1.65539262929715,0.390372288180515
"353723",353880,1994.75,1.5126898030986,0.701667993795127
"258134",258134,1993.25,0.563240713437372,0.0997449101414531
"529209",529863,1998.25,0.267675023423518,0.390372288180515
"658748",659682,2000.5,1.40568092413141,0.390372288180515
"414490",414853,1996,0.437004077531731,0.390372288180515
"110074",110074,1990.75,0.70535118369144,0.559243189403787
"187223",187223,1992,0.865677877541847,0.818193682469428
"453884",454355,1996.75,0.579212574930941,0.390372288180515
"401240",401584,1995.75,0.489147977588531,0.390372288180515
"78888",78888,1990.25,0.687774235757683,0.762435470474884
"381718",381957,1995.25,1.41977265407444,0.320263078203425
"726039",727112,2001.75,1.1787048588973,0.390372288180515
"217247",217247,1992.5,0.906827911631037,0.342144175432622
"504203",504789,1997.75,0.408421714567394,0.390372288180515
"86685",86685,1990.25,1.42380062549395,0.283098730258644
