x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-3294.238470886949,-1943.1613814096345,8459.857473436741,-6450.094830685705,2026.710218057001,-1146.9923264985368,3956.0651131820105,-4833.153329448942,1779.5844795716678,13.977800207347673
