x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
5256.51741171389,-12959.737466898187,16344.759733591845,-17078.61694333988,12964.708780333847,-4002.283628570906,-2204.2968745726776,4035.934648824745,872.029237513984,-9528.346089726385,20011.88310111602,-15681.444804192177,2756.5577389468967,6.464533747965986
4830.932341657258,-8356.527458697976,10328.813877426079,-13304.076798697071,13803.473060749702,-12099.08109867736,9179.132110499615,-3516.4196777061093,-3597.2932506445422,9856.233824318664,-6062.096994108805,-457.6395512031923,998.9420905970412,7.681739514018841
5851.5978218407145,-7864.740682523084,7743.079167948397,-7833.678593124854,6543.342249333371,-3984.6242265336964,2400.3979916660705,-35.86681376014399,-5259.222058316311,7901.227857286054,685.2838339902942,-5739.637072012244,1867.1623678744897,6.639527145349134
5324.314577347627,-6060.160862883586,5697.517850321165,-8052.475896884955,9574.234775182891,-10253.95215285923,11405.071658854744,-11224.91319661061,13581.36503460239,-15626.353375792794,21167.249886680955,-16091.042886493391,2867.2585170980697,6.6951995783974665
2549.225698609101,2142.675917590733,-6718.459510224948,7586.5920170033605,-5138.199435296213,1548.3099818106991,842.2379993671162,-803.0127022958425,-276.77818784086855,-2977.5720121169866,11696.671125622135,-10348.835985369524,1867.5493146039178,8.859864758473721
1804.342039817495,5153.109549048289,-3491.2813373917625,-8536.991086396818,11350.399973455987,-6246.571698801927,3097.4459863354778,1579.0351718929453,-3652.717198827132,-1122.9851451026495,10420.666293234213,-9071.518750871448,1495.5532550639318,9.843410615466395
-6655.181294577744,18013.596191919634,-15853.178068452968,12327.48696586806,-12417.639321278268,5210.690576133999,1915.996353012686,-4507.426465119437,10579.162794776097,-16889.71963932095,19290.354930966878,-11627.88581801424,1335.3950085913325,10.557296188013062
124.48947724347074,11036.848177713633,-19411.218722190308,28899.45982162279,-27603.728277788687,8465.5150002321,6420.100161767536,-12229.690161027182,17848.91345599899,-21643.708183025596,22569.256742343998,-13760.467204769522,1706.3745395235014,9.818991348336818
7791.997341074737,-12053.486369663304,13845.802052664201,-10424.820181483527,-2830.67636932495,17486.999586193182,-17116.20881450498,7989.88802561035,-522.5828980340356,-5980.512534292387,12620.218384188049,-9669.017941164126,1519.878615165198,9.44247703594958
-1680.6683539488647,3387.9169156716966,-1803.9355287110332,-8457.556157172194,18378.23645138424,-24486.39963366809,23050.10821046898,-14574.632452401689,12419.669783007408,-12120.66543882494,14606.432152708752,-10763.805375007816,1827.4961860451622,8.573189200580181
-1712.670312639517,5422.751778086371,-10159.234826607379,16134.357855625742,-13078.003027738334,984.6797742513495,6205.850312823243,-9707.143185283969,17707.242041087047,-22136.288730319782,22480.784638843576,-14519.899738190647,2304.3104682697654,7.6522880685909875
377.3025897915934,626.0239667132175,-2899.3375990420195,5851.177992334154,-4904.0956748236,1307.709769314184,-671.6535537970898,93.08752370462511,7947.780962413107,-16500.346818896487,21395.631164607603,-14693.802783731086,2443.7255386492775,7.194744352509351
2046.3236008594843,-1426.6773203167825,-988.9061159922,2001.7460179027537,-867.3923000799213,956.2540504638893,-1245.5743204306777,-2290.164861677662,13033.119159733316,-20340.540993110066,22069.197070048696,-14292.957937040963,2272.4637777124954,7.8399467313203015
-645.5447942799734,5835.093645468367,-11707.300181431441,15334.857916500201,-12158.45237136799,6429.238660828229,-2631.9589091965254,-1879.14309728112,7160.0707680595715,-10426.874278242361,13115.345303718157,-9546.482888445995,1647.2891872685057,9.08224345984404
-421.138286756597,5236.052825940545,-8758.144624319648,7097.4912108590215,-2369.0215399180647,-864.2850824067666,-22.89663674967978,2900.786426423404,-3207.1915744222674,-1028.4828484765967,7628.438232362235,-6657.93050506478,1142.3351656759107,10.508615711818456
3537.6477050455856,-2863.908405502256,2989.367699065417,-10741.558039615442,15363.553604407003,-11742.120753304807,4943.717478097365,993.2467837015453,2276.8043376579067,-8253.180255259933,11735.328654035722,-7570.392552968085,965.4184833128568,11.390019632477316
4450.001750543716,-5805.662668687532,5184.135558583368,-8275.828165485447,10212.50376775732,-7279.11638344633,1587.702730306155,3852.195045402154,-2367.3274905308426,-2421.21962370443,6401.043799696674,-4659.047636504052,615.5000316375979,12.138488311557662
6581.969973124913,-9772.430560473096,9146.222904015352,-8871.123732850767,7556.275522206079,-4901.221302539105,2001.6830858005296,1588.6080920434322,-1615.945500087287,69.18973395478866,2058.2338650852403,-2071.9248893127906,328.2767914032175,12.83812284036815
2731.100069583724,1219.520399169228,-7755.516602487983,12874.528812183407,-11381.353362494454,6936.521227846305,-5262.957716815057,3499.1440804277186,-3620.7934186357065,4716.145783266651,-3053.804316613007,745.3384984168865,-92.61887179235764,14.86461078412224
2388.792734682888,2540.897141581713,-9673.60509394563,13992.317992722486,-10424.789993087388,3288.6063136612283,-974.4039434842497,1042.658979961709,-3919.384973331877,7152.938820358159,-5652.645422890294,2021.8904417926856,-215.22527979222798,15.46117850856255
3226.256611735276,-6119.477411587757,6068.7476971074275,-5614.539578426457,5110.397002511926,-5178.005848351136,6347.716137910732,-9549.762304361748,20712.7206002546,-24828.663550383946,19866.4495059594,-10510.412805568385,1223.663839943027,12.819790640500301
5141.5599359237385,-11051.01287379708,14090.706720535618,-16418.274627821254,14733.298107986242,-12386.4144058913,12889.257206621427,-8432.604277706292,2527.665386083686,221.0189025645312,3985.964619661571,-5409.042339462501,1383.4921109627378,9.996304346342143
