x1
3567.0
3636.0
3648.0
3624.0
3602.0
3577.0
3562.0
3552.0
3581.0
3569.0
3527.0
3471.0
3423.0
3357.0
3320.0
3314.0
3331.0
3391.0
3463.0
3519.0
3538.0
3513.0
