x1
3693.0
3737.0
3757.0
3759.0
3724.0
3691.0
3663.0
3675.0
3669.0
3667.0
3631.0
3576.0
3516.0
3457.0
3433.0
3421.0
3454.0
3515.0
3572.0
3636.0
3657.0
3635.0
