x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
-2532.355989002502,-5878.466314446543,16840.698914443965,-21186.455480731234,18853.03625641006,-16856.281438967548,17477.968941061517,-28930.053010313542,25890.466016479462,-10371.442375753662,32942.2913159616,-47101.23866440554,64016.69261543122,-84969.5840220967,64251.11416300417,-28352.464147423943,4482.4274402991505,12.820363706533248
