x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.31731490588040545,0.12788076930245593,-0.4934517321588442,2.390145924290596,-0.24311015978504796,-0.4439181645867041
0.0037189797833516165,0.5135720676457595,0.09873475696211201,-1.253023434156432,0.8974535962190143,-0.22495664303778845,0.9393278159037834,-2.0871076305162597,-0.5570377535209733
0.00473886385533062,0.31100262262121087,0.03612442363143067,-0.9247382581435987,0.07940320751900917,-0.15426435357843815,0.041290244326833196,-1.0823979429601942,-0.589020558762743
0.0005484704830822962,-0.07382148968021753,-0.0278880678683078,-0.28466951503774784,-0.5104409074734713,-0.2157363371716646,-0.4300687679905843,0.17860582931372293,-0.20753217216044767
-0.0022787812087520626,-0.2516939970238681,-0.05054654595998679,0.18481097163590518,-0.7340846956492946,-0.3177983240800332,-0.4726284915971947,0.9258176190908096,0.10852638217644091
-0.002812750814817796,-0.28159642371096966,-0.043356969691775715,0.3386234520835106,-0.6977827064577491,-0.3898351090592761,-0.330119181583391,1.087407114624648,0.2353723685038152
-0.0024371872870371275,-0.2687871998136107,-0.03210518701369291,0.28673793654696234,-0.5874827240415171,-0.42129081244727706,-0.19269399883315858,0.9467687097833295,0.22069445938328835
-0.0021394631905295764,-0.2496923078688153,-0.027284931617151714,0.18087678065164473,-0.5181096640103438,-0.43061153371667027,-0.1336997497695785,0.7764672334480778,0.15863614857735295
-0.002050468560955221,-0.23347076386780513,-0.027538147538342567,0.11054361320604111,-0.5158463299539078,-0.4379483032412251,-0.14173767514862284,0.7030585245541576,0.1123501163999316
-0.0020736251130747626,-0.23039172563930438,-0.02974704576575077,0.09342002394801877,-0.5576475611117091,-0.45370672384749827,-0.17759152645871878,0.7285102214276811,0.09929212547943153
-0.002180960970246412,-0.24388964995900614,-0.032536906488885235,0.10917567791126061,-0.6130436713528191,-0.47896542069948395,-0.2116901401860942,0.8039358009082577,0.10934393001010341
-0.002358447382560231,-0.2665395878003515,-0.03540266262194028,0.13308490883864582,-0.6646506908241967,-0.5104068272478101,-0.2339723773487863,0.8860165585778781,0.12677428604143212
-0.002558981903394354,-0.2892405002298872,-0.03801013810395732,0.15173174300610223,-0.7093245984131099,-0.5446458230828252,-0.24735736697975022,0.9565557476228602,0.1419844267489481
-0.0027430852492089644,-0.308770346246153,-0.040315752728815185,0.1631700633520791,-0.7510955590219726,-0.5800732420790659,-0.2582343270459273,1.0168079703919948,0.15283552015020474
-0.0029093463111311674,-0.3268542112416723,-0.042573859854180385,0.17088468894393707,-0.7946648446851818,-0.6166760119383776,-0.27094015211762773,1.0749094155446202,0.1611792107960154
-0.0030777174150920543,-0.34592627808345827,-0.045053158337239774,0.1785896481905345,-0.8425684891085528,-0.6551193959644755,-0.2867484808686052,1.1373956275579304,0.1694127208367254
-0.0032629544971790616,-0.36701227063361097,-0.047843322090765354,0.18812515162128723,-0.8952449038037177,-0.6960346164951923,-0.30511243588252634,1.2068312166179525,0.17888526394140164
-0.0034674214472732263,-0.3900655256672349,-0.050897384145425884,0.19964854549284838,-0.9521781815746194,-0.7397756912130437,-0.3251006523599654,1.2830213866972613,0.18984655569605743
-0.003688021645356762,-0.4148271642035938,-0.05415399778563547,0.21259655644550787,-1.0128540828439043,-0.7864854698137627,-0.34615410854791223,1.3649417579687222,0.20200556151510862
-0.0039226369015497526,-0.44118444101278487,-0.05759538090848866,0.2264388726972686,-1.0771423482629048,-0.8362404740508301,-0.36818967083374776,1.451931790721194,0.21503184687611338
-0.004171321221230655,-0.4691562105777833,-0.06123683027716389,0.2409583954346246,-1.1452549127074532,-0.8891477891378432,-0.39139648920496534,1.543983532790998,0.22877506583248872
-0.004435130442659791,-0.49883025978565076,-0.06510187773267183,0.25620061276251527,-1.217559482832958,-0.9453734777149214,-0.4160170109615703,1.6415277022094361,0.2432599613090724
-0.004715306304888264,-0.530337193125081,-0.06921132795847187,0.272318807130708,-1.2944340910481673,-1.0051304292752785,-0.44223583482743345,1.74513306470098,0.25859488583268425
-0.005013117436355666,-0.5638281483711607,-0.07358304062298934,0.2894589538776301,-1.3762145584345864,-1.0686568221085788,-0.47016975966837643,1.8553287663215332,0.2748938413704547
-0.005329841049048895,-0.5994509933448173,-0.07823370150271859,0.30772085371572766,-1.4632065093792823,-1.1362021712317236,-0.4999033105887441,1.9725692444381895,0.292245071840296
-0.00566672096665434,-0.6373425198469631,-0.08317991986453196,0.3271698587187282,-1.5557167136704688,-1.2080240084559017,-0.5315234324334347,2.0972745813621003,0.3107147401514662
-0.006024982458381064,-0.677637424992185,-0.08843915099370084,0.34786221843584336,-1.6540758959187936,-1.2843910230025166,-0.5651355346672757,2.2298797232852237,0.33036242982126085
-0.006405906747161428,-0.7204798530486282,-0.09403047002988021,0.36986232503587807,-1.7586467886652775,-1.3655876204539361,-0.6008639643874799,2.370861776896449,0.3512530616866306
-0.006810890349668635,-0.7660281413301533,-0.09997480844316599,0.3932477767724592,-1.8698229183976993,-1.451917155836571,-0.6388464678668148,2.52074523370911,0.3734612121922047
-0.0072414546993599905,-0.8144539614067605,-0.10629473702537699,0.4181072015364775,-1.9880252092735293,-1.543703515519855,-0.6792295354754091,2.6800969409343236,0.39707036710376287
-0.007699230349778784,-0.8659405191939954,-0.11301422013352058,0.4445365983613083,-2.1137003486308643,-1.641291863702588,-0.7221668177067208,2.8495208869033,0.42217077810974396
-0.008185946865908884,-0.9206820921673533,-0.1201585869495718,0.4726372059333771,-2.247321572204948,-1.7450493647569418,-0.7678198557183676,3.029656838459482,0.44885807412318884
-0.00870343623516846,-0.9788846757852243,-0.1277546713420334,0.5025152714432127,-2.3893909156448268,-1.8553662491067118,-0.8163596470282896,3.2211824421933373,0.47723307426891237
-0.009253642753207482,-1.04076698318259,-0.1358309849763051,0.5342828862988276,-2.5404418550517396,-1.972657227748935,-0.8679680591228504,3.4248169146765113,0.5074023638751713
-0.009838633039064537,-1.1065614620061184,-0.14441785911324712,0.5680590221498832,-2.7010417766797334,-2.0973631250016904,-0.9228388062412256,3.6413248517073407,0.5394790786363197
-0.0104606048625427,-1.176515288864562,-0.15354756142787276,0.6039703383613878,-2.87179421482637,-2.229952618872041,-0.9811781286583682,3.871519611081338,0.5735835842150601
-0.011121895596837884,-1.2508913487839348,-0.16325440997301763,0.6421517279857366,-3.0533410286242795,-2.3709240458179797,-1.0432054101733441,4.1162663751417075,0.6098439975512621
-0.011824990887109546,-1.3299692117629944,-0.17357489542938495,0.6827467434141541,-3.246364693787414,-2.5208072782010627,-1.1091538855443785,4.376485206871215,0.6483966277516446
-0.012572533739333834,-1.4140461436793432,-0.1845478141719168,0.7259080380872833,-3.451590799115188,-2.680165702405538,-1.179271477784006,4.653154336504052,0.6893864262496094
-0.013367334211368978,-1.5034381931384673,-0.19621441260040828,0.7717978875274133,-3.669790761363616,-2.849598322850472,-1.253821741730891,4.947313766724253,0.732967493869621
