x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44237281886477264,2.7470188102515434,0.6673561644678081,-0.06462068026505993,-0.16662558596199342,0.258385775048593,0.14008364953734592,0.08271414099810465,-0.03437091356681212
-0.09516986840726449,-10.248512777518599,-0.8809663074484354,-0.048289218634852506,-0.07324848367579279,-0.05318648819318348,0.015926355265975894,0.13778155681621526,-0.012080580018172927
-0.07075678334408202,-2.651344614585972,-0.7793477099379319,-0.05965457235432071,0.0008114449842677514,-0.029662764090371357,-0.0036863413191253057,0.009504044330857506,-0.003947242100293962
-0.02133657104582041,1.2313561616172024,0.0038091571403970244,-0.028142684807951707,0.017481358878709708,0.01005357755688231,-0.0014518338119111987,-0.030197377405593598,-0.003136084857104144
0.01530801198677868,1.2723373170249548,0.18946566260740605,0.0018205721892053006,0.0056900324174269275,0.014556665375399477,0.000586321435115143,-0.015193123723615927,-0.0031104690448950935
0.010183582802801268,0.12917631252464323,0.0741769267322792,0.006432464617081799,-0.002924527491671164,0.00291349513435781,0.0006527881086608979,0.002179020696450629,-0.0015624246639104808
0.00010279115514812179,-0.27788488538706585,-0.022694072279155857,0.00122745624368989,-0.00274990233446254,-0.0027503530225595593,8.604942154888078e-5,0.004599754857052901,-0.00020644833667228537
-0.002698609255366679,-0.13993906590669442,-0.027742190158769137,-0.0015830427123000106,-0.00031977433842042714,-0.0018248712104303529,-0.000182213216524183,0.0010025999829017874,0.00021296428115048503
-0.0010256196687383622,0.020548120156473334,-0.004554429150673649,-0.001024407162290368,0.0005847041936038975,7.843960958670825e-5,-0.0001578917970806559,-0.0009330928292068117,0.00012078505567023485
0.0003167145124206579,0.04427883996220619,0.005561357367726937,2.92264920945852e-5,0.0002952087563008144,0.000550879536707944,-6.310376176919537e-5,-0.0006380876262353478,4.994018131887074e-6
0.0003886034600105622,0.011294061080689229,0.003278836206988583,0.0003071604791019161,-4.697821278568969e-5,0.000208810175025073,-6.9700149802552855e-6,2.1884220451941555e-5,-1.3882386515660414e-5
6.296679622974635e-5,-0.00735044286763083,-0.00022232321174495948,0.0001280576112542468,-9.688407101278413e-5,-6.241029261507027e-5,9.266568988492428e-6,0.00020008654937743862,2.632835381602084e-6
-7.79655439060296e-5,-0.005716457303216237,-0.000941392808267338,-2.495323508143962e-5,-2.409864423882416e-5,-8.247327798771654e-5,8.979346890859997e-6,8.478824419159368e-5,7.863980113456187e-6
-4.5767426618839184e-5,-0.00022351387174619818,-0.00029494232775743477,-4.3183000361549335e-5,1.6995193119236195e-5,-1.917990604363045e-5,5.258996365281499e-6,-1.5618541211527575e-5,2.4224800051857686e-6
3.2304980367949035e-6,0.0014125674032578633,0.00013585007897554891,-1.201306033504804e-5,1.3279161982064317e-5,1.2143409828194215e-5,1.920732531347219e-6,-2.8754546021492648e-5,-1.8682883204196684e-6
1.3194766149206397e-5,0.0005887432275426354,0.00012824747894716232,5.1196428794708015e-6,8.08302736002852e-7,9.19091158829031e-6,-1.406341218052841e-7,-8.698888365244887e-6,-1.908126296869153e-6
4.105833010040727e-6,-0.00014904963949642253,1.2518662978051807e-5,4.481859438783015e-6,-3.1324726323520785e-6,6.379331809400194e-7,-8.333957996783018e-7,2.925764120605892e-6,-4.517374356722078e-7
-1.9171726053324436e-6,-0.00021029534069075744,-2.8945412462532633e-5,3.920103002513511e-7,-1.4352565621884123e-6,-1.7676348113608187e-6,-6.410625121365784e-7,2.9325945269218797e-6,3.253344363347315e-7
-1.7970495896054286e-6,-3.9939113094114374e-5,-1.4173610431335518e-5,-8.134041560955698e-7,2.3306598495324114e-7,-6.310831387538482e-7,-2.205181070398681e-7,3.879459806820012e-7,3.0188478843659514e-7
-1.727411316504231e-7,4.014192223025536e-5,2.261077650127656e-6,-2.5880054896280694e-7,4.4017300329539797e-7,2.6125517413039004e-7,4.1256910827789935e-8,-4.503708422043739e-7,7.597841217620838e-8
