x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2283134597337968,0.010834441986850735,-0.38171183963345034,1.7547001732105763,-1.354267592452693,-0.5170390755115931
0.0020690630578917295,0.47134409607454475,0.10912401568687181,-0.011534582651645194,-0.5193608802442786,-0.20918116970964373,0.520116659720264,-0.3746279555884392,-0.6133697432187512
0.01071493772211882,0.012159550389852454,0.02434751080836659,-0.20628802444329308,-0.5743346810928568,-0.4299957704877367,-0.07007435796193079,0.0068599689484483565,-0.40190045069670005
-0.003956438978315111,-0.48342186104878904,-0.060394558456703655,-0.33000603763356706,-0.2667170460035161,-0.3124022054838249,-0.1891367234808587,0.009782779572476665,-0.13064164722043073
-0.00875032023281827,-0.39979539352172894,-0.09073114595061016,-0.2737411676046906,0.05731379177692547,-0.019199431319987387,-0.0691605584322078,-0.05757648715993608,0.05749376318013195
-0.005665210545420662,0.024073990868868033,-0.02784355725089436,-0.10509858599160328,0.18628600887562657,0.16875906001194257,0.06811573621266542,-0.061265495601888785,0.1109561518973689
0.00226530398931758,0.30406562702196427,0.037835286633235723,0.03917558152480909,0.1285571754713352,0.16439178488485529,0.11253689679586439,-0.013291850325629316,0.06772171064306239
0.0054088503888282576,0.24528718991554682,0.05315381489900369,0.08514247317086202,0.00992665428922459,0.05306091676404119,0.07140957111867642,0.030736066952182558,0.002583251920261726
0.003286558674604882,0.02052368953373494,0.021754285185802684,0.0506123857837288,-0.06125408268728593,-0.043254139013433245,0.007720202076013338,0.039571795073616745,-0.03168273433860141
-0.0005757590264658962,-0.12820852792562495,-0.012961474888937983,-0.0032247638752200152,-0.05805716628417305,-0.06644292723209708,-0.027859628517477777,0.02048032530154781,-0.02705280067053232
-0.0023477221921144042,-0.1172379619111593,-0.02331493922991184,-0.03060007527066306,-0.0164679383362558,-0.033837149674480003,-0.02561401166386359,-0.0023650589638854968,-0.005134701014539945
-0.0015968409266179377,-0.02332777739194509,-0.011651632700466541,-0.024669613048895627,0.01742324856563899,0.006924243457299004,-0.005326185223430955,-0.012263045795921869,0.01072443543277924
2.717280077384059e-5,0.046538841296793566,0.0035672781859399432,-0.0046117269085477995,0.023674095565952243,0.024088437155617724,0.010214636072189018,-0.008601891911030739,0.012106586723202943
0.0009064404599602756,0.050938531130491654,0.009431613507650496,0.009305881583958061,0.010549622603362544,0.016566076912947574,0.012056211731259255,-0.0003013024447497026,0.004545759187925668
0.0007256139950369455,0.01615546741720529,0.005775833814147125,0.010258692884713995,-0.003943346482961764,0.0008972152145021269,0.004956464281871249,0.004597824053956009,-0.002656852371119496
9.789932138964629e-5,-0.014454158977706551,-0.000396640336468143,0.003545834546893448,-0.009038629356146754,-0.008234615341616632,-0.0021732513983592997,0.004139103133873321,-0.004656300907918857
-0.00031162052336332075,-0.020519384490468397,-0.003443651871969178,-0.002604108660266455,-0.005465985807639444,-0.007421073881071681,-0.004405822348158941,0.0010504387068106227,-0.0024493538495155877
-0.0003067988749506803,-0.009006660978455216,-0.0026006471506212028,-0.0041249584403018945,0.00029491086726577613,-0.0017869883350037938,-0.0024625312265361566,-0.0013178334467413878,0.0004771628263437951
