x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
95.1596070015067,0.29457482831010734,1.2488488690016821,-1.1354317051131271e6,-1.126726588980028e6,-1.1258461890845322e6,-1.1257399090572817e6,-1.1252778821903057e6,-1.1250768637197723e6,-1.1219213698921115e6
95.1596070015067,0.29457482831010734,5.29449005047003,-1.1354301038252367e6,-1.1267324632357657e6,-1.1258445818934543e6,-1.1257360584430045e6,-1.1252747461593333e6,-1.1250713363594844e6,-1.1219173934786997e6
95.1596070015067,0.29457482831010734,22.445970517581,-1.1354294914576754e6,-1.1267294963212132e6,-1.1258431362218102e6,-1.125733057791543e6,-1.1252727141344657e6,-1.125068131705535e6,-1.1219154496779484e6
95.1596070015067,0.29457482831010734,95.1596070015067,-1.135429226203672e6,-1.1267274970965702e6,-1.1258423507536377e6,-1.1257314318516613e6,-1.1252715784906722e6,-1.1250663348312897e6,-1.1219144038421137e6
95.1596070015067,0.29457482831010734,403.4287934927351,-1.1354291159302888e6,-1.1267263997002519e6,-1.1258419586786828e6,-1.1257306040958615e6,-1.1252709737449244e6,-1.1250653915705644e6,-1.1219138517922326e6
95.1596070015067,1.2488488690016821,0.0009118819655545162,-1.1354280209588949e6,-1.1267229731513034e6,-1.125867186568896e6,-1.125759924125893e6,-1.125336045862192e6,-1.1251575573981311e6,-1.1220220632818302e6
95.1596070015067,1.2488488690016821,0.0038659201394728076,-1.1354209668224442e6,-1.1267146759253286e6,-1.1258527254581337e6,-1.1257411580877195e6,-1.1253109259989616e6,-1.1251220755973032e6,-1.1219791508493705e6
95.1596070015067,1.2488488690016821,0.016389553790213604,-1.1354184032022685e6,-1.1267119507697003e6,-1.1258408385097242e6,-1.1257251270353694e6,-1.1252913703462863e6,-1.1250937231709505e6,-1.1219464209169098e6
95.1596070015067,1.2488488690016821,0.06948345122280154,-1.135429672383829e6,-1.126718504510863e6,-1.1258363253244483e6,-1.1257217569498138e6,-1.125278315958947e6,-1.1250824512277003e6,-1.121928920579654e6
95.1596070015067,1.2488488690016821,0.29457482831010734,-1.1354373090054132e6,-1.1267272176947463e6,-1.1258452752177976e6,-1.12573396823785e6,-1.1252762347232564e6,-1.1250754526031264e6,-1.121918380740547e6
95.1596070015067,1.2488488690016821,1.2488488690016821,-1.1354330196614405e6,-1.1267257452773564e6,-1.1258457708495432e6,-1.125738755373562e6,-1.1252745935259855e6,-1.1250711432898175e6,-1.121918584459698e6
95.1596070015067,1.2488488690016821,5.29449005047003,-1.1354298065943746e6,-1.1267296476008443e6,-1.12584386485574e6,-1.125734032006589e6,-1.125271173802683e6,-1.1250677246467536e6,-1.12191467786088e6
95.1596070015067,1.2488488690016821,22.445970517581,-1.1354289465875824e6,-1.126726928561969e6,-1.1258423320946556e6,-1.1257308363833812e6,-1.1252688664024614e6,-1.1250661236001148e6,-1.1219128404677408e6
95.1596070015067,1.2488488690016821,95.1596070015067,-1.1354287534847332e6,-1.1267251615902565e6,-1.125841482403212e6,-1.1257291727678154e6,-1.1252675825549832e6,-1.1250647913519158e6,-1.1219119365651838e6
95.1596070015067,1.2488488690016821,403.4287934927351,-1.1354287197380282e6,-1.1267242063892172e6,-1.1258410320338123e6,-1.1257283436546612e6,-1.1252669078384761e6,-1.125064016699975e6,-1.1219114857427308e6
95.1596070015067,5.29449005047003,0.0009118819655545162,-1.1354286707205756e6,-1.1267246900701472e6,-1.1258675475849926e6,-1.1257583142984768e6,-1.1253351841036181e6,-1.1251559706533104e6,-1.122024789170279e6
95.1596070015067,5.29449005047003,0.0038659201394728076,-1.1354222937296887e6,-1.1267154822152774e6,-1.1258528617979244e6,-1.1257389737163626e6,-1.1253098965888354e6,-1.125121508042195e6,-1.1219820535435826e6
95.1596070015067,5.29449005047003,0.016389553790213604,-1.1354204975965088e6,-1.126711555389048e6,-1.1258410422960487e6,-1.1257235088435884e6,-1.1252904585150431e6,-1.1250923024673117e6,-1.1219495969883788e6
95.1596070015067,5.29449005047003,0.06948345122280154,-1.135431006795824e6,-1.1267170453022746e6,-1.1258350203216341e6,-1.1257215897468687e6,-1.125277586652437e6,-1.1250817060573571e6,-1.1219317826309619e6
95.1596070015067,5.29449005047003,0.29457482831010734,-1.1354377143890152e6,-1.126726708090019e6,-1.1258435930329706e6,-1.1257320505835416e6,-1.125275226864876e6,-1.125077203991415e6,-1.1219190271435701e6
95.1596070015067,5.29449005047003,1.2488488690016821,-1.1354340038625249e6,-1.1267256977848029e6,-1.1258444046570736e6,-1.1257369340198427e6,-1.125273558277462e6,-1.1250690916911445e6,-1.1219190472180897e6
95.1596070015067,5.29449005047003,5.29449005047003,-1.1354305393759564e6,-1.12672718260523e6,-1.1258424007544755e6,-1.1257322536715353e6,-1.125269895676544e6,-1.1250665213137625e6,-1.1219149737421207e6
95.1596070015067,5.29449005047003,22.445970517581,-1.1354291456891794e6,-1.1267247204318277e6,-1.125840865007937e6,-1.125729073957305e6,-1.1252674183082364e6,-1.125065037891629e6,-1.121913152658491e6
95.1596070015067,5.29449005047003,95.1596070015067,-1.135428597921918e6,-1.1267231682246833e6,-1.1258400239877757e6,-1.1257274228354394e6,-1.1252660507067614e6,-1.1250637539311317e6,-1.1219123914636574e6
95.1596070015067,5.29449005047003,403.4287934927351,-1.1354283940946753e6,-1.126722365667538e6,-1.1258395802802127e6,-1.1257266032577245e6,-1.1252653370457613e6,-1.1250629676306732e6,-1.1219120613268516e6
95.1596070015067,22.445970517581,0.0009118819655545162,-1.1354292299311762e6,-1.1267248093769713e6,-1.1258679262175786e6,-1.125757372775162e6,-1.1253348300358686e6,-1.1251559183433212e6,-1.122025196795625e6
95.1596070015067,22.445970517581,0.0038659201394728076,-1.135422853550441e6,-1.1267155424687783e6,-1.1258532627987042e6,-1.1257381952830919e6,-1.125309543261973e6,-1.1251214159085047e6,-1.1219824974967218e6
95.1596070015067,22.445970517581,0.016389553790213604,-1.1354210850789903e6,-1.1267115808969068e6,-1.125841550782025e6,-1.1257233393911263e6,-1.1252901692825994e6,-1.1250919596787256e6,-1.121950039146338e6
95.1596070015067,22.445970517581,0.06948345122280154,-1.1354312867931654e6,-1.1267168262134804e6,-1.125835899012229e6,-1.125721649378443e6,-1.1252774207856904e6,-1.1250818848725518e6,-1.1219324481912507e6
