x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
-0.11272716866467992,-0.06606959646625596,0.00045757549465360654,0.009806515444953767,-0.028891960134313843,0.022437881939171164,-0.05976874248625237,-0.0029526105977067544,-0.023935786872809513,0.03535078944969631,0.047914485397123875,0.03159512540106191,-0.03736457798365185,0.06598606929964496,-0.014400609490664663,0.0336385660787939,-0.03169761282009047,-0.005217247586818117,-0.036471138512129825,-0.011781158899404929,-0.027036589396478974,0.0021385185145304055,-0.0008914908390587673,0.00512877922297751,0.020170274191150105
0.17807724032202604,0.3337416093012941,-0.0008366695360477633,0.008110976066779881,0.05856676417548758,0.05063895056351056,0.010837285892022987,-0.01609776139995202,0.015855012736336046,-0.052408578878570804,-0.009544900504544287,-0.07255243498142913,0.012603779045949165,-0.028725450910337933,0.00431167021962275,0.032740458124758356,0.01746775000628837,-0.0405891765988121,0.003076654535513414,-0.016342522777555133,0.0056859883762133325,0.060874401872109886,-0.014129564062672153,0.03171508965708027,-0.038410668231318584
48.83397603156948,10.902731720770348,0.5592477480473248,13.406617077388027,-22.813274078590695,-8.449726061459678,-3.408910438018807,7.554703876826,11.316347197933343,-1.7594328544266586,-4.496488149946571,10.480893478730863,-9.850778238616035,-0.17911465829496315,-5.934754343959488,4.546747784323273,2.212307538487936,13.998210101436465,-8.138547644311627,12.13269402632016,11.134250051181455,9.592739261238039,5.140735022051657,7.855331903495916,3.057621346331705
-0.17136231487273543,-0.20159495188129173,0.0013486112531314622,0.08660322242065328,-0.021605894591665457,0.022935772564679748,0.2036094967544505,-0.13439409374860647,-0.010783602721656356,-0.1326339144959173,0.19148135199347355,-0.0022799031699310547,-0.1473119949720112,-0.07132982610012759,0.022113520108554944,0.006099370781825807,-0.190456089972268,-0.005701142819093685,-0.10270529733083252,0.02192169697710588,-0.1424061456608144,0.029601151043425058,0.09511906434501768,-0.06596699471626088,-0.02905833056180378
-0.05405675100973738,-0.1612190517711578,-0.0015177647126400522,-0.0058398667734606766,0.09416754468754589,-0.10100782192484929,-0.028258640975850756,0.02771683407944903,-0.06862755386657508,-0.03953940634596296,-0.07980344807386777,0.07927590835174779,0.20875962780926158,-0.09372457121948881,0.048317576553102336,-0.08313494745389433,0.060452436709688424,0.0034633823782514576,-0.108238599831861,-0.03644322232519742,-0.01244811501629779,0.06856626230579707,0.14606835524677397,0.024986252939152628,0.01628432399403193
-0.08713736574070549,0.12521949495153342,-0.00029668005281401256,-0.03968454842436891,0.07997058859109746,-0.016951123291408278,0.16240347306694597,-0.04227287434496693,-0.04051360322916231,0.07549729334507427,-0.05142811537823309,-0.016392686479997257,0.0035969868796777303,0.13019788169049273,-0.07023858188357139,-0.0021001256007314767,-0.01792916018692586,-0.12632400371927263,0.10812924525529202,-0.04842219234663118,0.04870060563848461,0.03170178622053237,0.03920495249698779,-0.09105262183680177,-0.05420266966315789
-0.11935060951298491,0.030295690198290936,-0.00081802760321995,-0.09496628244661352,0.019356459550272077,-0.2139503120331944,0.009543260925563919,0.18160517634084553,0.10888360904271954,-0.008069680042918201,0.12490122294745033,0.14748270587502404,0.02297412135314919,0.003300458226374598,0.04512506560621772,-0.020675127939663737,-0.11774544575110629,0.10786069033236598,-0.01617872163347215,-0.17224044617454393,0.007826490609112214,0.07881228344340968,0.003641562008999285,-0.0057399824195082235,-0.00170307667169711
0.03784893069929153,-0.13837264896848642,0.0010458239177656458,0.23579550647667902,-0.258628051485427,0.03269894132408242,-0.011317751357941512,-0.020617249878091787,0.06113481451358898,-0.02358806568328338,-0.02764638308710696,-0.05853616739729181,0.020052037615048625,-0.1429438636590329,0.2143262059665747,-0.08859214785299932,0.1325920736432319,0.036744225347626856,-0.04533167667637406,-0.09267859448698783,-0.027661599647393568,-0.09049230446501719,0.10569848497451921,-0.07483047653696369,0.04679498751232758
-0.3391045363568799,-0.18758156661623454,0.0009298696910797056,0.11732250028004819,-0.13983883604345965,0.02656800077624146,0.23965627257088837,0.09567446064268686,0.18791469740780226,0.14352069352088717,0.007254903783318085,0.054418961785936054,-0.04426553009576038,0.09182222840709774,0.033194729855183985,-0.03438675901590296,-0.08512943469472194,0.05979088399969192,0.12176196214310453,-0.07354509818595609,-0.10757325731670132,0.12572582785434946,-0.01752786529766214,0.014070619788986908,0.006184024436580746
0.3032149524190846,0.21426259932212807,0.00014198154169156217,-0.1794659840474842,-0.11502451752450092,-0.0350496268198147,-0.03303156457029223,-0.010420553397205415,-0.036413641696657964,0.07612265266802863,-0.12227213720186728,-0.03904853273093669,-0.13925638314978336,0.06857999147743646,0.0562998656788031,0.11212921372478533,0.09529550160040337,-0.015365562853434966,0.13163407538985425,-0.04839654507642681,0.008907718569836427,0.01719306511929627,0.007540514417642305,-0.05298964617045249,-0.04826771574921544
